# pid_algorithm_sim v1
# alg: step2
# set_pid: 2000 25 350000
# noise: 33, tau_max: 0.4, inertia: 5.4e-06, coulomb: 0.022, static: 0.13, viscous: 0.0009, load: 0, seed: 1
t_s,error,p_term,i_term,d_term,output,desired,actual,voltage
2.386688,-902,-1804000,-26214400,87496,-13638,3277,4179,54
2.386944,-960,-1920000,-26214400,-514039,-13988,3277,4237,55
2.387200,-926,-1852000,-26214400,-153118,-13779,3277,4203,54
2.387456,-892,-1784000,-26214400,207803,-13570,3277,4169,54
2.387712,-949,-1898000,-26214400,-404669,-13924,3277,4226,55
2.387968,-855,-1710000,-26214400,667157,-13309,3277,4132,52
2.388224,-927,-1854000,-26214400,-153118,-13780,3277,4204,54
2.388480,-954,-1908000,-26214400,-426543,-13940,3277,4231,55
2.388736,-953,-1906000,-26214400,-459354,-13955,3277,4230,55
2.388992,-972,-1944000,-26214400,-634346,-14059,3277,4249,55
2.389248,-949,-1898000,-26214400,-382795,-13914,3277,4226,55
2.389504,-873,-1746000,-26214400,492165,-13412,3277,4150,53
2.389760,-906,-1812000,-26214400,131244,-13621,3277,4183,54
2.390016,-875,-1750000,-26214400,415606,-13452,3277,4152,53
2.390272,-899,-1798000,-26214400,120307,-13619,3277,4176,54
2.390528,-888,-1776000,-26214400,229677,-13555,3277,4165,53
2.390784,-923,-1846000,-26214400,-142181,-13771,3277,4200,54
2.391040,-882,-1764000,-26214400,328110,-13501,3277,4159,53
2.391296,-935,-1870000,-26214400,-218740,-13820,3277,4212,54
2.391552,-895,-1790000,-26214400,240614,-13557,3277,4172,53
2.391808,-982,-1964000,-26214400,-656220,-14079,3277,4259,55
2.392064,-930,-1860000,-26214400,-142181,-13778,3277,4207,54
2.392320,-882,-1764000,-26214400,382795,-13474,3277,4159,53
2.392576,-891,-1782000,-26214400,262488,-13542,3277,4168,53
2.392832,-918,-1836000,-26214400,10937,-13691,3277,4195,54
2.393088,-879,-1758000,-26214400,382795,-13471,3277,4156,53
2.393344,-927,-1854000,-26214400,-164055,-13785,3277,4204,54
2.393600,-902,-1804000,-26214400,142181,-13611,3277,4179,54
2.393856,-949,-1898000,-26214400,-360921,-13903,3277,4226,55
2.394112,-917,-1834000,-26214400,10937,-13690,3277,4194,54
2.394368,-871,-1742000,-26214400,437480,-13437,3277,4148,53
2.394624,-860,-1720000,-26214400,568724,-13362,3277,4137,53
2.394880,-892,-1784000,-26214400,218740,-13564,3277,4169,53
2.395136,-877,-1754000,-26214400,382795,-13470,3277,4154,53
2.395392,-945,-1890000,-26214400,-339047,-13888,3277,4222,55
2.395648,-936,-1872000,-26214400,-164055,-13794,3277,4213,54
2.395904,-880,-1760000,-26214400,503102,-13414,3277,4157,53
2.396160,-901,-1802000,-26214400,207803,-13578,3277,4178,54
2.396416,-896,-1792000,-26214400,174992,-13590,3277,4173,54
2.396672,-889,-1778000,-26214400,218740,-13561,3277,4166,53
2.396928,-935,-1870000,-26214400,-284362,-13852,3277,4212,55
2.397184,-940,-1880000,-26214400,-317173,-13873,3277,4217,55
2.397440,-895,-1790000,-26214400,185929,-13583,3277,4172,54
2.397696,-900,-1800000,-26214400,120307,-13620,3277,4177,54
2.397952,-881,-1762000,-26214400,371858,-13479,3277,4158,53
2.398208,-901,-1802000,-26214400,87496,-13637,3277,4178,54
2.398464,-901,-1802000,-26214400,54685,-13653,3277,4178,54
2.398720,-940,-1880000,-26214400,-328110,-13878,3277,4217,55
2.398976,-905,-1810000,-26214400,109370,-13630,3277,4182,54
2.399232,-904,-1808000,-26214400,65622,-13651,3277,4181,54
2.399488,-892,-1784000,-26214400,196866,-13575,3277,4169,54
2.399744,-927,-1854000,-26214400,-174992,-13791,3277,4204,54
2.400000,-986,-1972000,-26214400,-776527,-14142,3277,4263,56
2.400256,-919,-1838000,-26214400,0,-13697,3277,4196,54
2.400512,-904,-1808000,-26214400,164055,-13603,3277,4181,54
2.400768,-851,-1702000,-26214400,721842,-13279,3277,4128,52
2.401024,-943,-1886000,-26214400,-262488,-13849,3277,4220,55
2.401280,-885,-1770000,-26214400,382795,-13477,3277,4162,53
2.401536,-945,-1890000,-26214400,-339047,-13888,3277,4222,55
2.401792,-960,-1920000,-26214400,-568724,-14015,3277,4237,55
2.402048,-919,-1838000,-26214400,-76559,-13735,3277,4196,54
2.402304,-931,-1862000,-26214400,-153118,-13784,3277,4208,54
2.402560,-919,-1838000,-26214400,0,-13697,3277,4196,54
2.402816,-888,-1776000,-26214400,349984,-13496,3277,4165,53
2.403072,-929,-1858000,-26214400,-120307,-13766,3277,4206,54
2.403328,-905,-1810000,-26214400,109370,-13630,3277,4182,54
2.403584,-917,-1834000,-26214400,-54685,-13722,3277,4194,54
2.403840,-924,-1848000,-26214400,-174992,-13788,3277,4201,54
2.404096,-913,-1826000,-26214400,43748,-13670,3277,4190,54
2.404352,-867,-1734000,-26214400,492165,-13406,3277,4144,53
2.404608,-912,-1824000,-26214400,0,-13691,3277,4189,54
2.404864,-984,-1968000,-26214400,-809338,-14156,3277,4261,56
2.405120,-907,-1814000,-26214400,32811,-13670,3277,4184,54
2.405376,-898,-1796000,-26214400,207803,-13575,3277,4175,54
2.405632,-943,-1886000,-26214400,-262488,-13849,3277,4220,55
2.405888,-868,-1736000,-26214400,601535,-13354,3277,4145,53
2.406144,-939,-1878000,-26214400,-196866,-13813,3277,4216,54
2.406400,-936,-1872000,-26214400,-153118,-13789,3277,4213,54
2.406656,-924,-1848000,-26214400,-98433,-13750,3277,4201,54
2.406912,-866,-1732000,-26214400,579661,-13363,3277,4143,53
2.407168,-978,-1956000,-26214400,-699968,-14097,3277,4255,56
2.407424,-915,-1830000,-26214400,65622,-13662,3277,4192,54
2.407680,-919,-1838000,-26214400,-21874,-13708,3277,4196,54
2.407936,-959,-1918000,-26214400,-448417,-13955,3277,4236,55
2.408192,-919,-1838000,-26214400,-21874,-13708,3277,4196,54
2.408448,-946,-1892000,-26214400,-218740,-13831,3277,4223,55
2.408704,-918,-1836000,-26214400,131244,-13632,3277,4195,54
2.408960,-957,-1914000,-26214400,-360921,-13911,3277,4234,55
2.409216,-937,-1874000,-26214400,-207803,-13817,3277,4214,54
2.409472,-886,-1772000,-26214400,382795,-13478,3277,4163,53
2.409728,-916,-1832000,-26214400,54685,-13668,3277,4193,54
2.409984,-917,-1834000,-26214400,-21874,-13706,3277,4194,54
2.410240,-881,-1762000,-26214400,415606,-13457,3277,4158,53
2.410496,-908,-1816000,-26214400,98433,-13639,3277,4185,54
2.410752,-925,-1850000,-26214400,-120307,-13762,3277,4202,54
2.411008,-838,-1676000,-26214400,885897,-13186,3277,4115,52
2.411264,-908,-1816000,-26214400,153118,-13612,3277,4185,54
2.411520,-946,-1892000,-26214400,-262488,-13852,3277,4223,55
2.411776,-938,-1876000,-26214400,-196866,-13812,3277,4215,54
2.412032,-968,-1936000,-26214400,-503102,-13991,3277,4245,55
2.412288,-912,-1824000,-26214400,87496,-13648,3277,4189,54
2.412544,-917,-1834000,-26214400,43748,-13674,3277,4194,54
2.412800,-883,-1766000,-26214400,382795,-13475,3277,4160,53
2.413056,-941,-1882000,-26214400,-360921,-13895,3277,4218,55
2.413312,-907,-1814000,-26214400,76559,-13648,3277,4184,54
2.413568,-876,-1752000,-26214400,415606,-13453,3277,4153,53
2.413824,-920,-1840000,-26214400,-76559,-13736,3277,4197,54
2.414080,-951,-1902000,-26214400,-393732,-13921,3277,4228,55
2.414336,-939,-1878000,-26214400,-229677,-13829,3277,4216,55
2.414592,-923,-1846000,-26214400,-109370,-13755,3277,4200,54
2.414848,-907,-1814000,-26214400,109370,-13632,3277,4184,54
2.415104,-886,-1772000,-26214400,339047,-13500,3277,4163,53
2.415360,-932,-1864000,-26214400,-120307,-13769,3277,4209,54
2.415616,-965,-1930000,-26214400,-535913,-14004,3277,4242,55
2.415872,-879,-1758000,-26214400,393732,-13466,3277,4156,53
2.416128,-927,-1854000,-26214400,-120307,-13764,3277,4204,54
2.416384,-895,-1790000,-26214400,240614,-13557,3277,4172,53
2.416640,-885,-1770000,-26214400,328110,-13504,3277,4162,53
2.416896,-900,-1800000,-26214400,120307,-13620,3277,4177,54
2.417152,-908,-1816000,-26214400,32811,-13671,3277,4185,54
2.417408,-937,-1874000,-26214400,-295299,-13859,3277,4214,55
2.417664,-841,-1682000,-26214400,853086,-13205,3277,4118,52
2.417920,-928,-1856000,-26214400,-120307,-13765,3277,4205,54
2.418176,-927,-1854000,-26214400,-120307,-13764,3277,4204,54
2.418432,-895,-1790000,-26214400,207803,-13573,3277,4172,54
2.418688,-896,-1792000,-26214400,185929,-13584,3277,4173,54
2.418944,-912,-1824000,-26214400,-10937,-13696,3277,4189,54
2.419200,-877,-1754000,-26214400,382795,-13470,3277,4154,53
2.419456,-922,-1844000,-26214400,-109370,-13754,3277,4199,54
2.419712,-923,-1846000,-26214400,-164055,-13781,3277,4200,54
2.419968,-947,-1894000,-26214400,-404669,-13922,3277,4224,55
2.420224,-899,-1798000,-26214400,164055,-13598,3277,4176,54
2.420480,-892,-1784000,-26214400,185929,-13580,3277,4169,54
2.420736,-851,-1702000,-26214400,689031,-13295,3277,4128,52
2.420992,-876,-1752000,-26214400,437480,-13442,3277,4153,53
2.421248,-858,-1716000,-26214400,601535,-13344,3277,4135,53
2.421504,-954,-1908000,-26214400,-481228,-13967,3277,4231,55
2.421760,-915,-1830000,-26214400,-65622,-13726,3277,4192,54
2.422016,-912,-1824000,-26214400,-32811,-13707,3277,4189,54
2.422272,-916,-1832000,-26214400,-43748,-13716,3277,4193,54
2.422528,-913,-1826000,-26214400,0,-13692,3277,4190,54
2.422784,-882,-1764000,-26214400,339047,-13496,3277,4159,53
2.423040,-985,-1970000,-26214400,-809338,-14157,3277,4262,56
2.423296,-899,-1798000,-26214400,207803,-13576,3277,4176,54
2.423552,-886,-1772000,-26214400,306236,-13516,3277,4163,53
2.423808,-940,-1880000,-26214400,-240614,-13835,3277,4217,55
2.424064,-939,-1878000,-26214400,-229677,-13829,3277,4216,55
2.424320,-923,-1846000,-26214400,-43748,-13723,3277,4200,54
2.424576,-822,-1644000,-26214400,1104637,-13063,3277,4099,52
2.424832,-885,-1770000,-26214400,328110,-13504,3277,4162,53
2.425088,-889,-1778000,-26214400,262488,-13540,3277,4166,53
2.425344,-886,-1772000,-26214400,284362,-13526,3277,4163,53
2.425600,-932,-1864000,-26214400,-164055,-13790,3277,4209,54
2.425856,-825,-1650000,-26214400,1006204,-13114,3277,4102,52
2.426112,-880,-1760000,-26214400,404669,-13462,3277,4157,53
2.426368,-906,-1812000,-26214400,32811,-13669,3277,4183,54
2.426624,-921,-1842000,-26214400,-120307,-13758,3277,4198,54
2.426880,-927,-1854000,-26214400,-164055,-13785,3277,4204,54
2.427136,-934,-1868000,-26214400,-207803,-13814,3277,4211,54
2.427392,-904,-1808000,-26214400,131244,-13619,3277,4181,54
2.427648,-895,-1790000,-26214400,196866,-13578,3277,4172,54
2.427904,-909,-1818000,-26214400,54685,-13661,3277,4186,54
2.428160,-877,-1754000,-26214400,437480,-13443,3277,4154,53
2.428416,-901,-1802000,-26214400,76559,-13643,3277,4178,54
2.428672,-910,-1820000,-26214400,-32811,-13705,3277,4187,54
2.428928,-918,-1836000,-26214400,-98433,-13745,3277,4195,54
2.429184,-877,-1754000,-26214400,371858,-13475,3277,4154,53
2.429440,-830,-1660000,-26214400,831212,-13205,3277,4107,52
2.429696,-931,-1862000,-26214400,-328110,-13869,3277,4208,55
2.429952,-941,-1882000,-26214400,-404669,-13917,3277,4218,55
2.430208,-945,-1890000,-26214400,-382795,-13910,3277,4222,55
2.430464,-888,-1776000,-26214400,262488,-13539,3277,4165,53
2.430720,-940,-1880000,-26214400,-240614,-13835,3277,4217,55
2.430976,-887,-1774000,-26214400,349984,-13495,3277,4164,53
2.431232,-899,-1798000,-26214400,174992,-13592,3277,4176,54
2.431488,-923,-1846000,-26214400,-32811,-13717,3277,4200,54
2.431744,-882,-1764000,-26214400,437480,-13448,3277,4159,53
2.432000,-939,-1878000,-26214400,-240614,-13834,3277,4216,55
2.432256,-980,-1960000,-26214400,-667157,-14083,3277,4257,56
2.432512,-930,-1860000,-26214400,-76559,-13746,3277,4207,54
2.432768,-929,-1858000,-26214400,-98433,-13755,3277,4206,54
2.433024,-887,-1774000,-26214400,328110,-13506,3277,4164,53
2.433280,-967,-1934000,-26214400,-623409,-14049,3277,4244,55
2.433536,-911,-1822000,-26214400,-21874,-13700,3277,4188,54
2.433792,-959,-1918000,-26214400,-481228,-13971,3277,4236,55
2.434048,-918,-1836000,-26214400,32811,-13680,3277,4195,54
2.434304,-859,-1718000,-26214400,645283,-13324,3277,4136,53
2.434560,-915,-1830000,-26214400,21874,-13683,3277,4192,54
2.434816,-906,-1812000,-26214400,98433,-13637,3277,4183,54
2.435072,-880,-1760000,-26214400,426543,-13451,3277,4157,53
2.435328,-911,-1822000,-26214400,10937,-13684,3277,4188,54
2.435584,-945,-1890000,-26214400,-328110,-13883,3277,4222,55
2.435840,-875,-1750000,-26214400,503102,-13409,3277,4152,53
2.436096,-985,-1970000,-26214400,-689031,-14098,3277,4262,56
2.436352,-976,-1952000,-26214400,-503102,-13999,3277,4253,55
2.436608,-884,-1768000,-26214400,535913,-13402,3277,4161,53
2.436864,-925,-1850000,-26214400,21874,-13693,3277,4202,54
2.437120,-944,-1888000,-26214400,-218740,-13829,3277,4221,55
2.437376,-1005,-2010000,-26214400,-809338,-14177,3277,4282,56
2.437632,-933,-1866000,-26214400,-54685,-13738,3277,4210,54
2.437888,-897,-1794000,-26214400,317173,-13521,3277,4174,53
2.438144,-929,-1858000,-26214400,-98433,-13755,3277,4206,54
2.438400,-910,-1820000,-26214400,54685,-13662,3277,4187,54
2.438656,-948,-1896000,-26214400,-382795,-13913,3277,4225,55
2.438912,-987,-1974000,-26214400,-842149,-14175,3277,4264,56
2.439168,-928,-1856000,-26214400,-164055,-13786,3277,4205,54
2.439424,-981,-1962000,-26214400,-787464,-14143,3277,4258,56
2.439680,-858,-1716000,-26214400,568724,-13360,3277,4135,53
2.439936,-892,-1784000,-26214400,207803,-13570,3277,4169,54
2.440192,-915,-1830000,-26214400,-21874,-13704,3277,4192,54
2.440448,-897,-1794000,-26214400,218740,-13569,3277,4174,54
2.440704,-932,-1864000,-26214400,-207803,-13812,3277,4209,54
2.440960,-931,-1862000,-26214400,-284362,-13848,3277,4208,55
2.441216,-901,-1802000,-26214400,109370,-13626,3277,4178,54
2.441472,-929,-1858000,-26214400,-207803,-13809,3277,4206,54
2.441728,-903,-1806000,-26214400,131244,-13618,3277,4180,54
2.441984,-996,-1992000,-26214400,-896834,-14211,3277,4273,56
2.442240,-882,-1764000,-26214400,328110,-13501,3277,4159,53
2.442496,-917,-1834000,-26214400,0,-13696,3277,4194,54
2.442752,-844,-1688000,-26214400,831212,-13218,3277,4121,52
2.443008,-910,-1820000,-26214400,-10937,-13694,3277,4187,54
2.443264,-1000,-2000000,-26214400,-962456,-14247,3277,4277,56
2.443520,-922,-1844000,-26214400,0,-13700,3277,4199,54
2.443776,-936,-1872000,-26214400,-196866,-13810,3277,4213,54
2.444032,-964,-1928000,-26214400,-470291,-13971,3277,4241,55
2.444288,-908,-1816000,-26214400,109370,-13633,3277,4185,54
2.444544,-978,-1956000,-26214400,-721842,-14108,3277,4255,56
2.444800,-891,-1782000,-26214400,306236,-13521,3277,4168,53
2.445056,-930,-1860000,-26214400,-229677,-13820,3277,4207,54
2.445312,-894,-1788000,-26214400,240614,-13556,3277,4171,53
2.445568,-903,-1806000,-26214400,32811,-13666,3277,4180,54
2.445824,-919,-1838000,-26214400,-153118,-13772,3277,4196,54
2.446080,-922,-1844000,-26214400,-131244,-13764,3277,4199,54
2.446336,-918,-1836000,-26214400,-10937,-13702,3277,4195,54
2.446592,-925,-1850000,-26214400,-54685,-13730,3277,4202,54
2.446848,-926,-1852000,-26214400,-87496,-13747,3277,4203,54
2.447104,-874,-1748000,-26214400,470291,-13424,3277,4151,53
2.447360,-910,-1820000,-26214400,43748,-13667,3277,4187,54
2.447616,-917,-1834000,-26214400,-54685,-13722,3277,4194,54
2.447872,-880,-1760000,-26214400,360921,-13483,3277,4157,53
2.448128,-920,-1840000,-26214400,-65622,-13730,3277,4197,54
2.448384,-907,-1814000,-26214400,109370,-13632,3277,4184,54
2.448640,-949,-1898000,-26214400,-339047,-13892,3277,4226,55
2.448896,-916,-1832000,-26214400,10937,-13689,3277,4193,54
2.449152,-955,-1910000,-26214400,-459354,-13957,3277,4232,55
2.449408,-882,-1764000,-26214400,339047,-13496,3277,4159,53
2.449664,-942,-1884000,-26214400,-317173,-13875,3277,4219,55
2.449920,-918,-1836000,-26214400,-76559,-13734,3277,4195,54
2.450176,-928,-1856000,-26214400,-164055,-13786,3277,4205,54
2.450432,-902,-1804000,-26214400,218740,-13574,3277,4179,54
2.450688,-932,-1864000,-26214400,-109370,-13764,3277,4209,54
2.450944,-868,-1736000,-26214400,601535,-13354,3277,4145,53
2.451200,-946,-1892000,-26214400,-229677,-13836,3277,4223,55
2.451456,-937,-1874000,-26214400,-207803,-13817,3277,4214,54
2.451712,-939,-1878000,-26214400,-174992,-13802,3277,4216,54
2.451968,-920,-1840000,-26214400,54685,-13672,3277,4197,54
2.452224,-927,-1854000,-26214400,-98433,-13753,3277,4204,54
2.452480,-889,-1778000,-26214400,295299,-13524,3277,4166,53
2.452736,-934,-1868000,-26214400,-142181,-13782,3277,4211,54
2.452992,-919,-1838000,-26214400,-32811,-13713,3277,4196,54
2.453248,-953,-1906000,-26214400,-371858,-13912,3277,4230,55
2.453504,-918,-1836000,-26214400,10937,-13691,3277,4195,54
2.453760,-965,-1930000,-26214400,-568724,-14020,3277,4242,55
2.454016,-896,-1792000,-26214400,142181,-13606,3277,4173,54
2.454272,-927,-1854000,-26214400,-120307,-13764,3277,4204,54
2.454528,-895,-1790000,-26214400,196866,-13578,3277,4172,54
2.454784,-921,-1842000,-26214400,-65622,-13731,3277,4198,54
2.455040,-876,-1752000,-26214400,382795,-13469,3277,4153,53
2.455296,-907,-1814000,-26214400,54685,-13659,3277,4184,54
2.455552,-943,-1886000,-26214400,-339047,-13886,3277,4220,55
2.455808,-913,-1826000,-26214400,21874,-13681,3277,4190,54
2.456064,-919,-1838000,-26214400,-43748,-13719,3277,4196,54
2.456320,-939,-1878000,-26214400,-229677,-13829,3277,4216,55
2.456576,-927,-1854000,-26214400,-98433,-13753,3277,4204,54
2.456832,-950,-1900000,-26214400,-339047,-13893,3277,4227,55
2.457088,-930,-1860000,-26214400,-142181,-13778,3277,4207,54
2.457344,-913,-1826000,-26214400,54685,-13665,3277,4190,54
2.457600,-869,-1738000,-26214400,415606,-13446,3277,4146,53
2.457856,-951,-1902000,-26214400,-470291,-13958,3277,4228,55
2.458112,-870,-1740000,-26214400,470291,-13420,3277,4147,53
2.458368,-881,-1762000,-26214400,339047,-13495,3277,4158,53
2.458624,-905,-1810000,-26214400,87496,-13641,3277,4182,54
2.458880,-908,-1816000,-26214400,-10937,-13692,3277,4185,54
2.459136,-899,-1798000,-26214400,142181,-13609,3277,4176,54
2.459392,-872,-1744000,-26214400,481228,-13417,3277,4149,53
2.459648,-913,-1826000,-26214400,54685,-13665,3277,4190,54
2.459904,-924,-1848000,-26214400,-32811,-13718,3277,4201,54
2.460160,-893,-1786000,-26214400,295299,-13528,3277,4170,53
2.460416,-842,-1684000,-26214400,842149,-13211,3277,4119,52
2.460672,-862,-1724000,-26214400,612472,-13343,3277,4139,53
2.460928,-892,-1784000,-26214400,295299,-13527,3277,4169,53
2.461184,-903,-1806000,-26214400,120307,-13623,3277,4180,54
2.461440,-904,-1808000,-26214400,131244,-13619,3277,4181,54
2.461696,-885,-1770000,-26214400,317173,-13509,3277,4162,53
2.461952,-878,-1756000,-26214400,393732,-13465,3277,4155,53
2.462208,-870,-1740000,-26214400,426543,-13441,3277,4147,53
2.462464,-849,-1698000,-26214400,623409,-13325,3277,4126,53
2.462720,-908,-1816000,-26214400,32811,-13671,3277,4185,54
2.462976,-948,-1896000,-26214400,-426543,-13934,3277,4225,55
2.463232,-912,-1824000,-26214400,-65622,-13723,3277,4189,54
2.463488,-928,-1856000,-26214400,-218740,-13813,3277,4205,54
2.463744,-881,-1762000,-26214400,349984,-13489,3277,4158,53
2.464000,-913,-1826000,-26214400,-10937,-13697,3277,4190,54
2.464256,-897,-1794000,-26214400,207803,-13575,3277,4174,54
2.464512,-946,-1892000,-26214400,-295299,-13868,3277,4223,55
2.464768,-914,-1828000,-26214400,43748,-13671,3277,4191,54
2.465024,-994,-1988000,-26214400,-907771,-14214,3277,4271,56
2.465280,-895,-1790000,-26214400,218740,-13567,3277,4172,53
2.465536,-908,-1816000,-26214400,54685,-13660,3277,4185,54
2.465792,-919,-1838000,-26214400,-87496,-13740,3277,4196,54
2.466048,-950,-1900000,-26214400,-404669,-13925,3277,4227,55
2.466304,-918,-1836000,-26214400,-32811,-13713,3277,4195,54
2.466560,-850,-1700000,-26214400,809338,-13235,3277,4127,52
2.466816,-894,-1788000,-26214400,295299,-13529,3277,4171,53
2.467072,-891,-1782000,-26214400,251551,-13547,3277,4168,53
2.467328,-925,-1850000,-26214400,-65622,-13735,3277,4202,54
2.467584,-904,-1808000,-26214400,153118,-13608,3277,4181,54
2.467840,-918,-1836000,-26214400,21874,-13686,3277,4195,54
2.468096,-906,-1812000,-26214400,109370,-13631,3277,4183,54
2.468352,-957,-1914000,-26214400,-382795,-13921,3277,4234,55
2.468608,-868,-1736000,-26214400,623409,-13343,3277,4145,53
2.468864,-910,-1820000,-26214400,76559,-13651,3277,4187,54
2.469120,-934,-1868000,-26214400,-185929,-13803,3277,4211,54
2.469376,-945,-1890000,-26214400,-295299,-13867,3277,4222,55
2.469632,-895,-1790000,-26214400,196866,-13578,3277,4172,54
2.469888,-948,-1896000,-26214400,-382795,-13913,3277,4225,55
2.470144,-896,-1792000,-26214400,207803,-13574,3277,4173,54
2.470400,-844,-1688000,-26214400,732779,-13266,3277,4121,52
2.470656,-925,-1850000,-26214400,-153118,-13778,3277,4202,54
2.470912,-876,-1752000,-26214400,393732,-13463,3277,4153,53
2.471168,-932,-1864000,-26214400,-207803,-13812,3277,4209,54
2.471424,-954,-1908000,-26214400,-481228,-13967,3277,4231,55
2.471680,-896,-1792000,-26214400,153118,-13600,3277,4173,54
2.471936,-900,-1800000,-26214400,76559,-13642,3277,4177,54
2.472192,-928,-1856000,-26214400,-120307,-13765,3277,4205,54
2.472448,-930,-1860000,-26214400,-229677,-13820,3277,4207,54
2.472704,-881,-1762000,-26214400,306236,-13511,3277,4158,53
2.472960,-902,-1804000,-26214400,76559,-13643,3277,4179,54
2.473216,-917,-1834000,-26214400,-43748,-13717,3277,4194,54
2.473472,-932,-1864000,-26214400,-240614,-13828,3277,4209,55
2.473728,-882,-1764000,-26214400,360921,-13485,3277,4159,53
2.473984,-934,-1868000,-26214400,-185929,-13803,3277,4211,54
2.474240,-898,-1796000,-26214400,207803,-13575,3277,4175,54
2.474496,-929,-1858000,-26214400,-153118,-13782,3277,4206,54
2.474752,-908,-1816000,-26214400,54685,-13660,3277,4185,54
2.475008,-925,-1850000,-26214400,-153118,-13778,3277,4202,54
2.475264,-902,-1804000,-26214400,109370,-13627,3277,4179,54
2.475520,-846,-1692000,-26214400,678094,-13295,3277,4123,52
2.475776,-887,-1774000,-26214400,262488,-13538,3277,4164,53
2.476032,-911,-1822000,-26214400,43748,-13668,3277,4188,54
2.476288,-918,-1836000,-26214400,43748,-13675,3277,4195,54
2.476544,-932,-1864000,-26214400,-164055,-13790,3277,4209,54
2.476800,-853,-1706000,-26214400,776527,-13254,3277,4130,52
2.477056,-914,-1828000,-26214400,-10937,-13698,3277,4191,54
2.477312,-879,-1758000,-26214400,371858,-13477,3277,4156,53
2.477568,-896,-1792000,-26214400,153118,-13600,3277,4173,54
2.477824,-916,-1832000,-26214400,-65622,-13727,3277,4193,54
2.478080,-853,-1706000,-26214400,634346,-13323,3277,4130,53
2.478336,-880,-1760000,-26214400,328110,-13499,3277,4157,53
2.478592,-957,-1914000,-26214400,-535913,-13996,3277,4234,55
2.478848,-933,-1866000,-26214400,-251551,-13834,3277,4210,55
2.479104,-909,-1818000,-26214400,10937,-13682,3277,4186,54
2.479360,-951,-1902000,-26214400,-448417,-13948,3277,4228,55
2.479616,-923,-1846000,-26214400,-76559,-13739,3277,4200,54
2.479872,-894,-1788000,-26214400,218740,-13566,3277,4171,53
2.480128,-899,-1798000,-26214400,131244,-13614,3277,4176,54
2.480384,-973,-1946000,-26214400,-710905,-14097,3277,4250,56
2.480640,-892,-1784000,-26214400,196866,-13575,3277,4169,54
2.480896,-967,-1934000,-26214400,-590598,-14033,3277,4244,55
2.481152,-954,-1908000,-26214400,-503102,-13977,3277,4231,55
2.481408,-936,-1872000,-26214400,-240614,-13832,3277,4213,55
2.481664,-924,-1848000,-26214400,-131244,-13766,3277,4201,54
2.481920,-850,-1700000,-26214400,732779,-13272,3277,4127,52
2.482176,-888,-1776000,-26214400,229677,-13555,3277,4165,53
2.482432,-919,-1838000,-26214400,-65622,-13730,3277,4196,54
2.482688,-877,-1754000,-26214400,382795,-13470,3277,4154,53
2.482944,-940,-1880000,-26214400,-273425,-13851,3277,4217,55
2.483200,-946,-1892000,-26214400,-371858,-13905,3277,4223,55
2.483456,-890,-1780000,-26214400,273425,-13536,3277,4167,53
2.483712,-871,-1742000,-26214400,470291,-13421,3277,4148,53
2.483968,-959,-1918000,-26214400,-590598,-14025,3277,4236,55
2.484224,-889,-1778000,-26214400,229677,-13556,3277,4166,53
2.484480,-961,-1922000,-26214400,-590598,-14027,3277,4238,55
2.484736,-909,-1818000,-26214400,32811,-13672,3277,4186,54
2.484992,-972,-1944000,-26214400,-645283,-14064,3277,4249,55
2.485248,-941,-1882000,-26214400,-273425,-13852,3277,4218,55
2.485504,-938,-1876000,-26214400,-240614,-13834,3277,4215,55
2.485760,-890,-1780000,-26214400,284362,-13530,3277,4167,53
2.486016,-810,-1620000,-26214400,1192133,-13009,3277,4087,51
2.486272,-903,-1806000,-26214400,120307,-13623,3277,4180,54
2.486528,-944,-1888000,-26214400,-295299,-13866,3277,4221,55
2.486784,-945,-1890000,-26214400,-306236,-13872,3277,4222,55
2.487040,-907,-1814000,-26214400,131244,-13622,3277,4184,54
2.487296,-902,-1804000,-26214400,153118,-13606,3277,4179,54
2.487552,-941,-1882000,-26214400,-317173,-13874,3277,4218,55
2.487808,-910,-1820000,-26214400,21874,-13678,3277,4187,54
2.488064,-980,-1960000,-26214400,-776527,-14136,3277,4257,56
2.488320,-890,-1780000,-26214400,284362,-13530,3277,4167,53
2.488576,-915,-1830000,-26214400,-10937,-13699,3277,4192,54
2.488832,-926,-1852000,-26214400,-131244,-13768,3277,4203,54
2.489088,-904,-1808000,-26214400,109370,-13629,3277,4181,54
2.489344,-953,-1906000,-26214400,-393732,-13923,3277,4230,55
2.489600,-922,-1844000,-26214400,-10937,-13706,3277,4199,54
2.489856,-852,-1704000,-26214400,765590,-13258,3277,4129,52
2.490112,-951,-1902000,-26214400,-339047,-13894,3277,4228,55
2.490368,-937,-1874000,-26214400,-174992,-13800,3277,4214,54
2.490624,-892,-1784000,-26214400,306236,-13522,3277,4169,53
2.490880,-976,-1952000,-26214400,-634346,-14063,3277,4253,55
2.491136,-954,-1908000,-26214400,-426543,-13940,3277,4231,55
2.491392,-924,-1848000,-26214400,-98433,-13750,3277,4201,54
2.491648,-968,-1936000,-26214400,-535913,-14007,3277,4245,55
2.491904,-896,-1792000,-26214400,262488,-13547,3277,4173,53
2.492160,-934,-1868000,-26214400,-164055,-13792,3277,4211,54
2.492416,-941,-1882000,-26214400,-196866,-13815,3277,4218,54
