# pid_algorithm_sim v1
# alg: step2
# set_pid: 2000 25 350000
# noise: 33, tau_max: 0.4, inertia: 5.4e-06, coulomb: 0.022, static: 0.13, viscous: 0.0009, load: 0, seed: 1
t_s,error,p_term,i_term,d_term,output,desired,actual,voltage
1.516800,3255,6510000,26214400,-251551,15856,3277,22,61
1.517056,3293,6586000,26214400,185929,16107,3277,-16,62
1.517312,3244,6488000,26214400,-382795,15781,3277,33,61
1.517568,3227,6454000,26214400,-557787,15679,3277,50,61
1.517824,3272,6544000,26214400,-21874,15985,3277,5,62
1.518080,3288,6576000,26214400,164055,16091,3277,-11,62
1.518336,3301,6602000,26214400,240614,16141,3277,-24,63
1.518592,3299,6598000,26214400,185929,16112,3277,-22,62
1.518848,3265,6530000,26214400,-240614,15871,3277,12,61
1.519104,3248,6496000,26214400,-470291,15742,3277,29,61
1.519360,3273,6546000,26214400,-120307,15938,3277,4,62
1.519616,3241,6482000,26214400,-426543,15757,3277,36,61
1.519872,3290,6580000,26214400,131244,16077,3277,-13,62
1.520128,3215,6430000,26214400,-689031,15603,3277,62,60
1.520384,3325,6650000,26214400,535913,16309,3277,-48,63
1.520640,3325,6650000,26214400,557787,16319,3277,-48,63
1.520896,3275,6550000,26214400,0,15998,3277,2,62
1.521152,3313,6626000,26214400,415606,16238,3277,-36,63
1.521408,3297,6594000,26214400,218740,16127,3277,-20,62
1.521664,3319,6638000,26214400,503102,16287,3277,-42,63
1.521920,3321,6642000,26214400,470291,16273,3277,-44,63
1.522176,3205,6410000,26214400,-765590,15556,3277,72,60
1.522432,3241,6482000,26214400,-360921,15789,3277,36,61
1.522688,3232,6464000,26214400,-459354,15732,3277,45,61
1.522944,3322,6644000,26214400,524976,16300,3277,-45,63
1.523200,3307,6614000,26214400,360921,16206,3277,-30,63
1.523456,3253,6506000,26214400,-218740,15870,3277,24,61
1.523712,3253,6506000,26214400,-273425,15843,3277,24,61
1.523968,3248,6496000,26214400,-317173,15817,3277,29,61
1.524224,3280,6560000,26214400,21874,16014,3277,-3,62
1.524480,3287,6574000,26214400,87496,16053,3277,-10,62
1.524736,3266,6532000,26214400,-164055,15909,3277,11,62
1.524992,3306,6612000,26214400,240614,16146,3277,-29,63
1.525248,3216,6432000,26214400,-710905,15594,3277,61,60
1.525504,3292,6584000,26214400,196866,16111,3277,-15,62
1.525760,3257,6514000,26214400,-273425,15847,3277,20,61
1.526016,3256,6512000,26214400,-262488,15852,3277,21,61
1.526272,3250,6500000,26214400,-262488,15846,3277,27,61
1.526528,3281,6562000,26214400,65622,16036,3277,-4,62
1.526784,3281,6562000,26214400,98433,16052,3277,-4,62
1.527040,3328,6656000,26214400,557787,16322,3277,-51,63
1.527296,3324,6648000,26214400,557787,16318,3277,-47,63
1.527552,3338,6676000,26214400,699968,16402,3277,-61,64
1.527808,3238,6476000,26214400,-459354,15738,3277,39,61
1.528064,3223,6446000,26214400,-623409,15643,3277,54,61
1.528320,3297,6594000,26214400,164055,16100,3277,-20,62
1.528576,3290,6580000,26214400,131244,16077,3277,-13,62
1.528832,3265,6530000,26214400,-142181,15919,3277,12,62
1.529088,3323,6646000,26214400,415606,16248,3277,-46,63
1.529344,3254,6508000,26214400,-306236,15828,3277,23,61
1.529600,3335,6670000,26214400,524976,16313,3277,-58,63
1.529856,3278,6556000,26214400,-54685,15974,3277,-1,62
1.530112,3311,6622000,26214400,328110,16194,3277,-34,63
1.530368,3264,6528000,26214400,-87496,15945,3277,13,62
1.530624,3309,6618000,26214400,382795,16218,3277,-32,63
1.530880,3302,6604000,26214400,339047,16190,3277,-25,63
1.531136,3348,6696000,26214400,787464,16454,3277,-71,64
1.531392,3307,6614000,26214400,317173,16184,3277,-30,63
1.531648,3331,6662000,26214400,524976,16309,3277,-54,63
1.531904,3305,6610000,26214400,196866,16124,3277,-28,62
1.532160,3269,6538000,26214400,-207803,15891,3277,8,62
1.532416,3317,6634000,26214400,317173,16194,3277,-40,63
1.532672,3276,6552000,26214400,-87496,15956,3277,1,62
1.532928,3253,6506000,26214400,-284362,15838,3277,24,61
1.533184,3302,6604000,26214400,240614,16142,3277,-25,63
1.533440,3286,6572000,26214400,109370,16062,3277,-9,62
1.533696,3253,6506000,26214400,-196866,15881,3277,24,62
1.533952,3263,6526000,26214400,-76559,15949,3277,14,62
1.534208,3264,6528000,26214400,-65622,15955,3277,13,62
1.534464,3368,6736000,26214400,1115574,16634,3277,-91,64
1.534720,3301,6602000,26214400,393732,16216,3277,-24,63
1.534976,3297,6594000,26214400,306236,16169,3277,-20,63
1.535232,3250,6500000,26214400,-273425,15840,3277,27,61
1.535488,3300,6600000,26214400,284362,16162,3277,-23,63
1.535744,3218,6436000,26214400,-678094,15611,3277,59,60
1.536000,3241,6482000,26214400,-393732,15773,3277,36,61
1.536256,3268,6536000,26214400,-32811,15975,3277,9,62
1.536512,3295,6590000,26214400,218740,16125,3277,-18,62
1.536768,3247,6494000,26214400,-306236,15821,3277,30,61
1.537024,3229,6458000,26214400,-546850,15686,3277,48,61
1.537280,3230,6460000,26214400,-426543,15746,3277,47,61
1.537536,3278,6556000,26214400,109370,16055,3277,-1,62
1.537792,3274,6548000,26214400,131244,16061,3277,3,62
1.538048,3253,6506000,26214400,-153118,15902,3277,24,62
1.538304,3224,6448000,26214400,-492165,15708,3277,53,61
1.538560,3261,6522000,26214400,-76559,15947,3277,16,62
1.538816,3266,6532000,26214400,-87496,15947,3277,11,62
1.539072,3285,6570000,26214400,76559,16045,3277,-8,62
1.539328,3285,6570000,26214400,98433,16056,3277,-8,62
1.539584,3235,6470000,26214400,-492165,15719,3277,42,61
1.539840,3275,6550000,26214400,-32811,15982,3277,2,62
1.540096,3300,6600000,26214400,284362,16162,3277,-23,63
1.540352,3311,6622000,26214400,339047,16199,3277,-34,63
1.540608,3250,6500000,26214400,-339047,15808,3277,27,61
1.540864,3194,6388000,26214400,-885897,15487,3277,83,60
1.541120,3279,6558000,26214400,76559,16040,3277,-2,62
1.541376,3273,6546000,26214400,10937,16002,3277,4,62
1.541632,3285,6570000,26214400,120307,16067,3277,-8,62
1.541888,3234,6468000,26214400,-514039,15707,3277,43,61
1.542144,3295,6590000,26214400,153118,16093,3277,-18,62
1.542400,3209,6418000,26214400,-776527,15555,3277,68,60
1.542656,3246,6492000,26214400,-328110,15810,3277,31,61
1.542912,3287,6574000,26214400,120307,16069,3277,-10,62
1.543168,3257,6514000,26214400,-196866,15885,3277,20,62
1.543424,3274,6548000,26214400,54685,16024,3277,3,62
1.543680,3293,6586000,26214400,218740,16123,3277,-16,62
1.543936,3305,6610000,26214400,317173,16182,3277,-28,63
1.544192,3218,6436000,26214400,-721842,15590,3277,59,60
1.544448,3195,6390000,26214400,-929645,15466,3277,82,60
1.544704,3246,6492000,26214400,-371858,15788,3277,31,61
1.544960,3285,6570000,26214400,32811,16024,3277,-8,62
1.545216,3240,6480000,26214400,-535913,15702,3277,37,61
1.545472,3280,6560000,26214400,0,16003,3277,-3,62
1.545728,3275,6550000,26214400,-76559,15961,3277,2,62
1.545984,3337,6674000,26214400,612472,16358,3277,-60,63
1.546240,3292,6584000,26214400,87496,16058,3277,-15,62
1.546496,3302,6604000,26214400,207803,16126,3277,-25,62
1.546752,3281,6562000,26214400,10937,16009,3277,-4,62
1.547008,3269,6538000,26214400,-120307,15934,3277,8,62
1.547264,3289,6578000,26214400,142181,16081,3277,-12,62
1.547520,3252,6504000,26214400,-284362,15837,3277,25,61
1.547776,3251,6502000,26214400,-273425,15841,3277,26,61
1.548032,3244,6488000,26214400,-262488,15840,3277,33,61
1.548288,3289,6578000,26214400,262488,16140,3277,-12,63
1.548544,3268,6536000,26214400,-21874,15981,3277,9,62
1.548800,3312,6624000,26214400,349984,16205,3277,-35,63
1.549056,3250,6500000,26214400,-339047,15808,3277,27,61
1.549312,3297,6594000,26214400,207803,16121,3277,-20,62
1.549568,3362,6724000,26214400,962456,16553,3277,-85,64
1.549824,3265,6530000,26214400,-87496,15946,3277,12,62
1.550080,3203,6406000,26214400,-776527,15549,3277,74,60
1.550336,3282,6564000,26214400,120307,16064,3277,-5,62
1.550592,3292,6584000,26214400,164055,16095,3277,-15,62
1.550848,3270,6540000,26214400,-98433,15945,3277,7,62
1.551104,3305,6610000,26214400,284362,16166,3277,-28,63
1.551360,3300,6600000,26214400,196866,16119,3277,-23,62
1.551616,3276,6552000,26214400,-10937,15994,3277,1,62
1.551872,3267,6534000,26214400,-87496,15948,3277,10,62
1.552128,3265,6530000,26214400,-43748,15967,3277,12,62
1.552384,3272,6544000,26214400,21874,16006,3277,5,62
1.552640,3286,6572000,26214400,120307,16068,3277,-9,62
1.552896,3291,6582000,26214400,120307,16073,3277,-14,62
1.553152,3272,6544000,26214400,-21874,15985,3277,5,62
1.553408,3244,6488000,26214400,-295299,15824,3277,33,61
1.553664,3274,6548000,26214400,43748,16019,3277,3,62
1.553920,3297,6594000,26214400,196866,16116,3277,-20,62
1.554176,3257,6514000,26214400,-218740,15874,3277,20,62
1.554432,3278,6556000,26214400,43748,16023,3277,-1,62
1.554688,3318,6636000,26214400,492165,16281,3277,-41,63
1.554944,3312,6624000,26214400,437480,16248,3277,-35,63
1.555200,3278,6556000,26214400,0,16001,3277,-1,62
1.555456,3255,6510000,26214400,-218740,15872,3277,22,62
1.555712,3312,6624000,26214400,437480,16248,3277,-35,63
1.555968,3252,6504000,26214400,-295299,15832,3277,25,61
1.556224,3260,6520000,26214400,-131244,15920,3277,17,62
1.556480,3276,6552000,26214400,65622,16031,3277,1,62
1.556736,3276,6552000,26214400,-21874,15989,3277,1,62
1.556992,3273,6546000,26214400,-54685,15970,3277,4,62
1.557248,3296,6592000,26214400,240614,16136,3277,-19,63
1.557504,3258,6516000,26214400,-273425,15848,3277,19,61
1.557760,3279,6558000,26214400,-43748,15981,3277,-2,62
1.558016,3246,6492000,26214400,-328110,15810,3277,31,61
1.558272,3228,6456000,26214400,-514039,15701,3277,49,61
1.558528,3274,6548000,26214400,-10937,15992,3277,3,62
1.558784,3298,6596000,26214400,317173,16176,3277,-21,63
1.559040,3241,6482000,26214400,-360921,15789,3277,36,61
1.559296,3300,6600000,26214400,295299,16167,3277,-23,63
1.559552,3315,6630000,26214400,360921,16214,3277,-38,63
1.559808,3257,6514000,26214400,-295299,15836,3277,20,61
1.560064,3266,6532000,26214400,-185929,15899,3277,11,62
1.560320,3318,6636000,26214400,371858,16222,3277,-41,63
1.560576,3221,6442000,26214400,-754653,15577,3277,56,60
1.560832,3278,6556000,26214400,-54685,15974,3277,-1,62
1.561088,3269,6538000,26214400,-164055,15912,3277,8,62
1.561344,3255,6510000,26214400,-295299,15835,3277,22,61
1.561600,3257,6514000,26214400,-262488,15852,3277,20,61
1.561856,3297,6594000,26214400,218740,16127,3277,-20,62
1.562112,3256,6512000,26214400,-251551,15857,3277,21,61
1.562368,3240,6480000,26214400,-448417,15745,3277,37,61
1.562624,3204,6408000,26214400,-885897,15496,3277,73,60
1.562880,3230,6460000,26214400,-579661,15671,3277,47,61
1.563136,3296,6592000,26214400,76559,16056,3277,-19,62
1.563392,3308,6616000,26214400,251551,16153,3277,-31,63
1.563648,3305,6610000,26214400,174992,16113,3277,-28,62
1.563904,3255,6510000,26214400,-371858,15797,3277,22,61
1.564160,3301,6602000,26214400,164055,16104,3277,-24,62
1.564416,3322,6644000,26214400,470291,16274,3277,-45,63
1.564672,3256,6512000,26214400,-273425,15846,3277,21,61
1.564928,3349,6698000,26214400,721842,16423,3277,-72,64
1.565184,3282,6564000,26214400,43748,16026,3277,-5,62
1.565440,3215,6430000,26214400,-678094,15609,3277,62,60
1.565696,3210,6420000,26214400,-710905,15588,3277,67,60
1.565952,3264,6528000,26214400,-87496,15945,3277,13,62
1.566208,3271,6542000,26214400,-21874,15984,3277,6,62
1.566464,3273,6546000,26214400,43748,16018,3277,4,62
1.566720,3204,6408000,26214400,-754653,15560,3277,73,60
1.566976,3260,6520000,26214400,-76559,15946,3277,17,62
1.567232,3307,6614000,26214400,382795,16216,3277,-30,63
1.567488,3313,6626000,26214400,437480,16249,3277,-36,63
1.567744,3306,6612000,26214400,349984,16199,3277,-29,63
1.568000,3273,6546000,26214400,-21874,15986,3277,4,62
1.568256,3307,6614000,26214400,317173,16184,3277,-30,63
1.568512,3266,6532000,26214400,-185929,15899,3277,11,62
1.568768,3238,6476000,26214400,-470291,15732,3277,39,61
1.569024,3267,6534000,26214400,-174992,15905,3277,10,62
1.569280,3264,6528000,26214400,-164055,15907,3277,13,62
1.569536,3292,6584000,26214400,207803,16116,3277,-15,62
1.569792,3292,6584000,26214400,207803,16116,3277,-15,62
1.570048,3239,6478000,26214400,-415606,15760,3277,38,61
1.570304,3313,6626000,26214400,404669,16233,3277,-36,63
1.570560,3233,6466000,26214400,-492165,15717,3277,44,61
1.570816,3255,6510000,26214400,-306236,15829,3277,22,61
1.571072,3290,6580000,26214400,142181,16082,3277,-13,62
1.571328,3223,6446000,26214400,-546850,15680,3277,54,61
1.571584,3299,6598000,26214400,349984,16193,3277,-22,63
1.571840,3306,6612000,26214400,415606,16231,3277,-29,63
1.572096,3249,6498000,26214400,-174992,15887,3277,28,62
1.572352,3264,6528000,26214400,-43748,15966,3277,13,62
1.572608,3312,6624000,26214400,481228,16269,3277,-35,63
1.572864,3254,6508000,26214400,-87496,15935,3277,23,62
1.573120,3244,6488000,26214400,-153118,15893,3277,33,62
1.573376,3312,6624000,26214400,524976,16291,3277,-35,63
1.573632,3314,6628000,26214400,524976,16293,3277,-37,63
1.573888,3281,6562000,26214400,196866,16100,3277,-4,62
1.574144,3269,6538000,26214400,-10937,15987,3277,8,62
1.574400,3257,6514000,26214400,-131244,15917,3277,20,62
1.574656,3291,6582000,26214400,164055,16094,3277,-14,62
1.574912,3298,6596000,26214400,240614,16138,3277,-21,63
1.575168,3260,6520000,26214400,-207803,15882,3277,17,62
1.575424,3255,6510000,26214400,-240614,15861,3277,22,61
1.575680,3280,6560000,26214400,76559,16041,3277,-3,62
1.575936,3310,6620000,26214400,404669,16230,3277,-33,63
1.576192,3302,6604000,26214400,295299,16169,3277,-25,63
1.576448,3398,6796000,26214400,1345251,16775,3277,-121,65
1.576704,3321,6642000,26214400,470291,16273,3277,-44,63
1.576960,3204,6408000,26214400,-831212,15523,3277,73,60
1.577216,3346,6692000,26214400,798401,16457,3277,-69,64
1.577472,3304,6608000,26214400,349984,16197,3277,-27,63
1.577728,3279,6558000,26214400,76559,16040,3277,-2,62
1.577984,3277,6554000,26214400,0,16000,3277,0,62
1.578240,3334,6668000,26214400,601535,16350,3277,-57,63
1.578496,3199,6398000,26214400,-885897,15491,3277,78,60
1.578752,3311,6622000,26214400,349984,16204,3277,-34,63
1.579008,3180,6360000,26214400,-1104637,15366,3277,97,60
1.579264,3265,6530000,26214400,-131244,15924,3277,12,62
1.579520,3262,6524000,26214400,-109370,15932,3277,15,62
1.579776,3279,6558000,26214400,65622,16034,3277,-2,62
1.580032,3242,6484000,26214400,-437480,15752,3277,35,61
1.580288,3273,6546000,26214400,-120307,15938,3277,4,62
1.580544,3286,6572000,26214400,98433,16057,3277,-9,62
1.580800,3244,6488000,26214400,-339047,15802,3277,33,61
1.581056,3239,6478000,26214400,-415606,15760,3277,38,61
1.581312,3238,6476000,26214400,-382795,15775,3277,39,61
1.581568,3282,6564000,26214400,98433,16053,3277,-5,62
1.581824,3324,6648000,26214400,514039,16297,3277,-47,63
1.582080,3301,6602000,26214400,284362,16162,3277,-24,63
1.582336,3345,6690000,26214400,721842,16419,3277,-68,64
1.582592,3294,6588000,26214400,185929,16108,3277,-17,62
1.582848,3292,6584000,26214400,174992,16100,3277,-15,62
1.583104,3276,6552000,26214400,43748,16021,3277,1,62
1.583360,3290,6580000,26214400,218740,16120,3277,-13,62
1.583616,3306,6612000,26214400,371858,16210,3277,-29,63
1.583872,3247,6494000,26214400,-284362,15832,3277,30,61
1.584128,3338,6676000,26214400,623409,16364,3277,-61,63
1.584384,3319,6638000,26214400,306236,16191,3277,-42,63
1.584640,3307,6614000,26214400,164055,16110,3277,-30,62
1.584896,3282,6564000,26214400,-21874,15994,3277,-5,62
1.585152,3274,6548000,26214400,-65622,15965,3277,3,62
1.585408,3298,6596000,26214400,196866,16117,3277,-21,62
1.585664,3330,6660000,26214400,612472,16351,3277,-53,63
1.585920,3303,6606000,26214400,273425,16159,3277,-26,63
1.586176,3303,6606000,26214400,295299,16170,3277,-26,63
1.586432,3222,6444000,26214400,-535913,15685,3277,55,61
1.586688,3313,6626000,26214400,437480,16249,3277,-36,63
1.586944,3278,6556000,26214400,76559,16039,3277,-1,62
1.587200,3268,6536000,26214400,21874,16002,3277,9,62
1.587456,3303,6606000,26214400,360921,16202,3277,-26,63
1.587712,3266,6532000,26214400,-98433,15941,3277,11,62
1.587968,3362,6724000,26214400,918708,16532,3277,-85,64
1.588224,3210,6420000,26214400,-754653,15566,3277,67,60
1.588480,3266,6532000,26214400,-109370,15936,3277,11,62
1.588736,3298,6596000,26214400,207803,16122,3277,-21,62
1.588992,3214,6428000,26214400,-710905,15592,3277,63,60
1.589248,3199,6398000,26214400,-809338,15529,3277,78,60
1.589504,3235,6470000,26214400,-426543,15751,3277,42,61
1.589760,3277,6554000,26214400,10937,16006,3277,0,62
1.590016,3277,6554000,26214400,32811,16016,3277,0,62
1.590272,3277,6554000,26214400,0,16000,3277,0,62
1.590528,3250,6500000,26214400,-295299,15830,3277,27,61
1.590784,3264,6528000,26214400,-131244,15923,3277,13,62
1.591040,3263,6526000,26214400,-164055,15906,3277,14,62
1.591296,3302,6604000,26214400,328110,16185,3277,-25,63
1.591552,3324,6648000,26214400,568724,16324,3277,-47,63
1.591808,3321,6642000,26214400,470291,16273,3277,-44,63
1.592064,3255,6510000,26214400,-196866,15883,3277,22,62
1.592320,3302,6604000,26214400,328110,16185,3277,-25,63
1.592576,3265,6530000,26214400,-131244,15924,3277,12,62
1.592832,3250,6500000,26214400,-284362,15835,3277,27,61
1.593088,3303,6606000,26214400,339047,16191,3277,-26,63
1.593344,3258,6516000,26214400,-142181,15912,3277,19,62
1.593600,3284,6568000,26214400,98433,16055,3277,-7,62
1.593856,3261,6522000,26214400,-164055,15904,3277,16,62
1.594112,3296,6592000,26214400,273425,16152,3277,-19,63
1.594368,3288,6576000,26214400,164055,16091,3277,-11,62
1.594624,3240,6480000,26214400,-437480,15750,3277,37,61
1.594880,3202,6404000,26214400,-798401,15537,3277,75,60
1.595136,3233,6466000,26214400,-404669,15760,3277,44,61
1.595392,3251,6502000,26214400,-174992,15889,3277,26,62
1.595648,3228,6456000,26214400,-393732,15760,3277,49,61
1.595904,3261,6522000,26214400,-76559,15947,3277,16,62
1.596160,3286,6572000,26214400,120307,16068,3277,-9,62
1.596416,3310,6620000,26214400,382795,16219,3277,-33,63
1.596672,3313,6626000,26214400,415606,16238,3277,-36,63
1.596928,3255,6510000,26214400,-273425,15845,3277,22,61
1.597184,3285,6570000,26214400,131244,16072,3277,-8,62
1.597440,3255,6510000,26214400,-207803,15877,3277,22,62
1.597696,3313,6626000,26214400,426543,16244,3277,-36,63
1.597952,3233,6466000,26214400,-437480,15744,3277,44,61
1.598208,3173,6346000,26214400,-1104637,15359,3277,104,59
1.598464,3255,6510000,26214400,-207803,15877,3277,22,62
1.598720,3286,6572000,26214400,65622,16041,3277,-9,62
1.598976,3249,6498000,26214400,-262488,15845,3277,28,61
1.599232,3307,6614000,26214400,371858,16211,3277,-30,63
1.599488,3266,6532000,26214400,-120307,15931,3277,11,62
1.599744,3237,6474000,26214400,-404669,15764,3277,40,61
1.600000,3291,6582000,26214400,185929,16105,3277,-14,62
1.600256,3254,6508000,26214400,-317173,15823,3277,23,61
1.600512,3278,6556000,26214400,-87496,15958,3277,-1,62
1.600768,3296,6592000,26214400,142181,16088,3277,-19,62
1.601024,3281,6562000,26214400,10937,16009,3277,-4,62
1.601280,3235,6470000,26214400,-492165,15719,3277,42,61
1.601536,3343,6686000,26214400,667157,16390,3277,-66,64
1.601792,3292,6584000,26214400,98433,16063,3277,-15,62
1.602048,3324,6648000,26214400,404669,16244,3277,-47,63
1.602304,3261,6522000,26214400,-251551,15862,3277,16,61
1.602560,3210,6420000,26214400,-820275,15534,3277,67,60
1.602816,3299,6598000,26214400,196866,16118,3277,-22,62
1.603072,3306,6612000,26214400,251551,16151,3277,-29,63
1.603328,3243,6486000,26214400,-437480,15753,3277,34,61
1.603584,3211,6422000,26214400,-776527,15557,3277,66,60
1.603840,3264,6528000,26214400,-153118,15913,3277,13,62
1.604096,3334,6668000,26214400,612472,16355,3277,-57,63
1.604352,3257,6514000,26214400,-174992,15895,3277,20,62
1.604608,3316,6632000,26214400,459354,16263,3277,-39,63
1.604864,3299,6598000,26214400,273425,16155,3277,-22,63
1.605120,3280,6560000,26214400,54685,16030,3277,-3,62
1.605376,3348,6696000,26214400,699968,16411,3277,-71,64
1.605632,3312,6624000,26214400,284362,16173,3277,-35,63
1.605888,3277,6554000,26214400,-120307,15941,3277,0,62
1.606144,3238,6476000,26214400,-503102,15716,3277,39,61
1.606400,3277,6554000,26214400,-54685,15973,3277,0,62
1.606656,3344,6688000,26214400,721842,16418,3277,-67,64
1.606912,3246,6492000,26214400,-382795,15783,3277,31,61
1.607168,3275,6550000,26214400,-21874,15988,3277,2,62
1.607424,3319,6638000,26214400,481228,16276,3277,-42,63
1.607680,3270,6540000,26214400,-131244,15929,3277,7,62
1.607936,3238,6476000,26214400,-437480,15748,3277,39,61
1.608192,3331,6662000,26214400,612472,16352,3277,-54,63
1.608448,3281,6562000,26214400,65622,16036,3277,-4,62
1.608704,3259,6518000,26214400,-196866,15886,3277,18,62
1.608960,3209,6418000,26214400,-699968,15592,3277,68,60
1.609216,3302,6604000,26214400,339047,16190,3277,-25,63
1.609472,3231,6462000,26214400,-470291,15726,3277,46,61
1.609728,3261,6522000,26214400,-120307,15926,3277,16,62
1.609984,3259,6518000,26214400,-98433,15935,3277,18,62
1.610240,3296,6592000,26214400,284362,16158,3277,-19,63
1.610496,3327,6654000,26214400,612472,16348,3277,-50,63
1.610752,3264,6528000,26214400,-32811,15971,3277,13,62
1.611008,3302,6604000,26214400,371858,16206,3277,-25,63
1.611264,3301,6602000,26214400,328110,16184,3277,-24,63
1.611520,3311,6622000,26214400,415606,16236,3277,-34,63
1.611776,3318,6636000,26214400,459354,16265,3277,-41,63
1.612032,3311,6622000,26214400,393732,16226,3277,-34,63
1.612288,3244,6488000,26214400,-360921,15792,3277,33,61
1.612544,3249,6498000,26214400,-273425,15839,3277,28,61
1.612800,3285,6570000,26214400,164055,16088,3277,-8,62
1.613056,3266,6532000,26214400,-43748,15968,3277,11,62
1.613312,3342,6684000,26214400,743716,16427,3277,-65,64
1.613568,3284,6568000,26214400,76559,16044,3277,-7,62
1.613824,3288,6576000,26214400,109370,16064,3277,-11,62
1.614080,3274,6548000,26214400,-87496,15955,3277,3,62
1.614336,3286,6572000,26214400,32811,16025,3277,-9,62
1.614592,3242,6484000,26214400,-470291,15736,3277,35,61
1.614848,3288,6576000,26214400,98433,16059,3277,-11,62
1.615104,3280,6560000,26214400,10937,16008,3277,-3,62
1.615360,3295,6590000,26214400,207803,16119,3277,-18,62
1.615616,3382,6764000,26214400,1148385,16663,3277,-105,65
1.615872,3265,6530000,26214400,-164055,15908,3277,12,62
1.616128,3306,6612000,26214400,339047,16194,3277,-29,63
1.616384,3268,6536000,26214400,-153118,15917,3277,9,62
1.616640,3307,6614000,26214400,251551,16152,3277,-30,63
1.616896,3243,6486000,26214400,-426543,15759,3277,34,61
1.617152,3314,6628000,26214400,382795,16223,3277,-37,63
1.617408,3355,6710000,26214400,798401,16466,3277,-78,64
1.617664,3290,6580000,26214400,76559,16050,3277,-13,62
1.617920,3280,6560000,26214400,21874,16014,3277,-3,62
1.618176,3254,6508000,26214400,-284362,15839,3277,23,61
1.618432,3259,6518000,26214400,-240614,15865,3277,18,61
1.618688,3278,6556000,26214400,-43748,15980,3277,-1,62
1.618944,3260,6520000,26214400,-218740,15877,3277,17,62
1.619200,3212,6424000,26214400,-699968,15595,3277,65,60
1.619456,3364,6728000,26214400,995267,16571,3277,-87,64
1.619712,3311,6622000,26214400,393732,16226,3277,-34,63
1.619968,3317,6634000,26214400,360921,16215,3277,-40,63
1.620224,3241,6482000,26214400,-470291,15735,3277,36,61
1.620480,3289,6578000,26214400,142181,16081,3277,-12,62
1.620736,3275,6550000,26214400,-87496,15956,3277,2,62
1.620992,3293,6586000,26214400,153118,16091,3277,-16,62
1.621248,3246,6492000,26214400,-295299,15826,3277,31,61
1.621504,3248,6496000,26214400,-295299,15828,3277,29,61
1.621760,3276,6552000,26214400,-32811,15983,3277,1,62
1.622016,3271,6542000,26214400,-142181,15925,3277,6,62
1.622272,3275,6550000,26214400,-120307,15939,3277,2,62
1.622528,3260,6520000,26214400,-251551,15861,3277,17,61
1.622784,3313,6626000,26214400,349984,16206,3277,-36,63
1.623040,3312,6624000,26214400,295299,16179,3277,-35,63
1.623296,3290,6580000,26214400,98433,16061,3277,-13,62
1.623552,3280,6560000,26214400,-43748,15982,3277,-3,62
1.623808,3283,6566000,26214400,43748,16027,3277,-6,62
1.624064,3307,6614000,26214400,218740,16136,3277,-30,63
1.624320,3274,6548000,26214400,-131244,15933,3277,3,62
1.624576,3260,6520000,26214400,-273425,15850,3277,17,61
1.624832,3264,6528000,26214400,-240614,15870,3277,13,61
1.625088,3250,6500000,26214400,-349984,15803,3277,27,61
1.625344,3252,6504000,26214400,-360921,15800,3277,25,61
1.625600,3315,6630000,26214400,371858,16219,3277,-38,63
1.625856,3255,6510000,26214400,-284362,15840,3277,22,61
1.626112,3268,6536000,26214400,-109370,15938,3277,9,62
1.626368,3310,6620000,26214400,393732,16225,3277,-33,63
1.626624,3236,6472000,26214400,-448417,15741,3277,41,61
1.626880,3238,6476000,26214400,-404669,15765,3277,39,61
1.627136,3276,6552000,26214400,32811,16015,3277,1,62
1.627392,3266,6532000,26214400,-164055,15909,3277,11,62
1.627648,3229,6458000,26214400,-514039,15702,3277,48,61
1.627904,3264,6528000,26214400,-98433,15939,3277,13,62
1.628160,3252,6504000,26214400,-218740,15869,3277,25,61
1.628416,3312,6624000,26214400,382795,16221,3277,-35,63
1.628672,3300,6600000,26214400,251551,16145,3277,-23,63
1.628928,3295,6590000,26214400,174992,16103,3277,-18,62
1.629184,3321,6642000,26214400,470291,16273,3277,-44,63
1.629440,3227,6454000,26214400,-601535,15658,3277,50,61
1.629696,3340,6680000,26214400,656220,16382,3277,-63,63
1.629952,3242,6484000,26214400,-371858,15784,3277,35,61
1.630208,3336,6672000,26214400,634346,16368,3277,-59,63
1.630464,3275,6550000,26214400,-10937,15993,3277,2,62
1.630720,3258,6516000,26214400,-196866,15886,3277,19,62
1.630976,3217,6434000,26214400,-557787,15669,3277,60,61
1.631232,3291,6582000,26214400,218740,16121,3277,-14,62
1.631488,3217,6434000,26214400,-579661,15659,3277,60,61
1.631744,3265,6530000,26214400,-21874,15978,3277,12,62
1.632000,3323,6646000,26214400,590598,16333,3277,-46,63
1.632256,3277,6554000,26214400,-10937,15995,3277,0,62
1.632512,3281,6562000,26214400,-21874,15993,3277,-4,62
1.632768,3233,6466000,26214400,-546850,15690,3277,44,61
1.633024,3280,6560000,26214400,32811,16019,3277,-3,62
1.633280,3336,6672000,26214400,645283,16373,3277,-59,63
1.633536,3286,6572000,26214400,87496,16052,3277,-9,62
1.633792,3239,6478000,26214400,-492165,15723,3277,38,61
1.634048,3255,6510000,26214400,-295299,15835,3277,22,61
1.634304,3315,6630000,26214400,426543,16246,3277,-38,63
1.634560,3263,6526000,26214400,-174992,15901,3277,14,62
1.634816,3259,6518000,26214400,-185929,15892,3277,18,62
