# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 100 350000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 12:36:43
# move_sent_at_s: 1.007848
# n_samples: 1923
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-864,-1728000,-6038400,-1629613,-4588
0.004071,9,18000,-14295100,2898305,-5556
0.008261,1959,3918000,-1200300,4965398,3752
0.012435,444,888000,21709200,-7863703,7194
0.016844,-1560,-3120000,13387600,-4702910,2717
0.021144,-1659,-3318000,-13277900,2952990,-6662
0.025393,674,1348000,-18786300,5140390,-6005
0.029675,2364,4728000,4019500,2067093,5281
0.033919,-72,-144000,22364300,-6944995,7459
0.038005,-1784,-3568000,9730500,-3827950,1140
0.042220,-1528,-3056000,-15590500,3040486,-7620
0.046454,926,1852000,-17767200,5654429,-5010
0.050611,2377,4754000,6532500,1706172,6344
0.054750,-104,-208000,21928600,-5829421,7759
0.058929,-1807,-3614000,8209500,-3182667,690
0.063132,-1201,-2402000,-16893600,4877902,-7040
0.067245,1093,2186000,-16802600,5949728,-4232
0.071357,2454,4908000,7945300,1968660,7237
0.075548,-220,-440000,22053800,-6157531,7547
0.079710,-1902,-3804000,6956400,-3204541,-25
0.083793,-1133,-2266000,-17519400,5173201,-7135
0.087919,1108,2216000,-16596000,5479437,-4346
0.092104,2458,4916000,8243700,2012408,7408
0.096224,-219,-438000,22043100,-5741925,7746
0.100361,-1883,-3766000,7084100,-3182667,66
0.104423,-1144,-2288000,-17602600,5195075,-7176
0.108565,1116,2232000,-16835400,5862232,-4268
0.112730,2332,4664000,8536500,634346,6755
0.116951,-159,-318000,21866400,-5162264,8001
0.121047,-1935,-3870000,6642300,-3663895,-435
0.125281,-1096,-2192000,-17570400,5829421,-6803
0.129466,1134,2268000,-16126700,4976335,-4337
0.133665,2188,4376000,10305200,-1126511,6619
0.137747,-300,-600000,21664400,-5271634,7711
0.141818,-2000,-4000000,5594400,-3652958,-1005
0.145883,-1060,-2120000,-18057700,5370067,-7230
0.149987,1097,2194000,-16451300,5009146,-4516
0.154193,2292,4584000,9005500,207803,6737
0.158383,-242,-484000,21910700,-5348193,7851
0.162450,-2016,-4032000,5852600,-3795139,-964
0.166548,-883,-1766000,-18352100,7207483,-6304
0.170659,1124,2248000,-16362400,4921650,-4489
0.174836,2324,4648000,9349000,382795,7021
0.178974,-304,-608000,21787100,-5840358,7490
0.183150,-2041,-4082000,5762100,-4123249,-1193
0.187337,-930,-1860000,-18447900,6441893,-6771
0.191540,1261,2522000,-15687200,5577870,-3705
0.195903,2213,4426000,11511200,-874960,7355
0.200260,-615,-1230000,21224400,-6223153,6724
0.204497,-2138,-4276000,968500,-2668628,-2918
0.208715,-438,-876000,-20291000,6693444,-7067
0.212896,1670,3340000,-12036100,5621618,-1501
0.217133,1735,3470000,16218900,-4407611,7462
0.221515,-814,-1628000,19849700,-5206012,6355
0.225722,-2122,-4244000,-2692800,-1476495,-4108
0.229791,-127,-254000,-20657000,6266901,-7150
0.233910,1810,3620000,-9729200,4987272,-548
0.238175,1381,2762000,17965000,-6420019,6986
0.242387,-973,-1946000,18750600,-4877902,5824
0.246510,-2201,-4402000,-4320300,-1870227,-5172
0.253673,-28,-56000,-20807200,6496578,-7015
0.257965,2004,4008000,13735700,-2559258,7414
0.262091,-625,-1250000,20996600,-5818484,6801
0.266327,-2129,-4258000,1944500,-3073297,-2630
0.270402,-500,-1000000,-19981700,6868436,-6891
0.274584,1566,3132000,-13333500,5927854,-2087
0.278843,1990,3980000,14902700,-2373329,8061
0.283013,-724,-1448000,20538100,-5752862,6512
0.287161,-2053,-4106000,64200,-1574928,-2743
0.291351,-430,-860000,-20156200,6474704,-7100
0.295486,1660,3320000,-11853800,5413815,-1523
0.299625,1763,3526000,15939600,-4112312,7497
0.303704,-790,-1580000,20058500,-5479437,6347
0.307848,-2140,-4280000,-246500,-2384266,-3374
0.312028,-347,-694000,-20410000,6529389,-7117
0.316123,1624,3248000,-11714500,4812280,-1784
0.320219,1756,3512000,16185400,-4101375,7615
0.324388,-748,-1496000,20320400,-5304445,6602
0.328515,-2195,-4390000,-569400,-2548321,-3666
0.332661,-310,-620000,-20559500,6748129,-7047
0.336845,1748,3496000,-11554400,5873169,-1067
0.341000,1663,3326000,16983900,-4451359,7743
0.345114,-758,-1516000,19995100,-4735721,6711
0.349384,-2142,-4284000,-1263900,-2034282,-3702
0.353567,-194,-388000,-20623600,6824688,-6927
0.357731,1845,3690000,-10105400,5610681,-393
0.361854,1414,2828000,18130600,-5807547,7398
0.366092,-912,-1824000,19369200,-5129453,6062
0.370246,-2216,-4432000,-3620100,-1946786,-4882
0.374402,-125,-250000,-20832100,6070035,-7330
0.378507,1871,3742000,-8946200,4670099,-261
0.382619,1299,2598000,18496500,-6562200,7096
0.386713,-948,-1896000,18896500,-4877902,5919
0.390817,-2120,-4240000,-3101700,-1214007,-4178
0.394890,-175,-350000,-20842400,6102846,-7368
0.398937,1858,3716000,-9734100,5457563,-274
0.403102,1577,3154000,17489600,-4779469,7746
0.407287,-868,-1736000,19261800,-4462296,6379
0.411415,-2150,-4300000,-3616700,-1214007,-4458
0.415667,-104,-208000,-20881000,6398145,-7173
0.419895,1885,3770000,-8787500,4670099,-170
0.424158,1192,2384000,19315500,-6463767,7439
0.428353,-1118,-2236000,17840500,-5020083,5168
