# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 5 175000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 12:35:38
# move_sent_at_s: 1.007120
# n_samples: 1914
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-1129,-2258000,-280935,-2083308,-2257
0.004269,-1380,-2760000,-1292290,196848,-1883
0.008603,-208,-416000,-1875530,1678676,-299
0.013250,1404,2808000,-1462595,2088776,1677
0.018302,2092,4184000,-136905,404632,2174
0.022900,1624,3248000,1434720,-721776,1934
0.027100,1005,2010000,2342835,-672564,1797
0.031300,935,1870000,2950710,185912,2445
0.035567,956,1912000,3577705,-92956,2635
0.039767,950,1900000,4230245,-32808,2977
0.043925,946,1892000,4829835,207784,3384
0.048276,936,1872000,5427020,82020,3604
0.052725,914,1828000,6054065,103892,3899
0.057051,845,1690000,6652885,54680,4100
0.061445,680,1360000,7170820,-246060,4045
0.066111,499,998000,7585525,-251528,4068
0.070690,348,696000,7910845,-256996,4077
0.075073,457,914000,8189635,317144,4600
0.079799,371,742000,8463665,-131232,4431
0.084182,318,636000,8722210,-38276,4551
0.088479,212,424000,8914860,-202316,4461
0.092921,188,376000,9043640,43744,4621
0.097388,162,324000,9144505,114828,4679
0.101709,128,256000,9246615,-125764,4579
0.105939,127,254000,9340270,-43744,4663
0.110118,124,248000,9421875,27340,4735
0.114477,160,320000,9506410,185912,4889
0.118663,68,136000,9592245,-328080,4590
0.122777,136,272000,9671205,65616,4887
0.126874,180,360000,9751365,295272,5081
0.131123,89,178000,9826845,-125764,4824
0.135314,104,208000,9900800,-21872,4925
0.139615,74,148000,9973320,-174976,4857
0.143926,133,266000,10046255,153104,5110
0.148234,101,202000,10118810,-21872,5029
0.152600,53,106000,10189215,-246060,4907
0.156816,61,122000,10248905,-114828,5008
0.161019,95,190000,10303330,92956,5169
0.165236,117,234000,10354415,240592,5288
0.169427,82,164000,10402080,71084,5194
0.173576,25,50000,10447335,-191380,5032
0.177723,-8,-16000,10481010,-306208,4960
0.181898,24,48000,10501510,-27340,5138
0.186073,20,40000,10511625,82020,5192
0.190182,-57,-114000,10520700,-382760,4895
0.194341,-28,-56000,10523670,-185912,5020
0.198470,8,16000,10517345,164040,5223
0.202536,-62,-124000,10504175,-235124,4954
0.206569,-2,-4000,10491975,103892,5172
0.210666,11,22000,10475610,196848,5222
0.214894,-10,-20000,10460995,71084,5133
0.219010,1,2000,10445980,125764,5163
0.223079,-9,-18000,10429510,120296,5142
0.227184,24,48000,10412760,256996,5233
0.231396,-45,-90000,10393405,-65616,4999
0.235558,23,46000,10377320,246060,5210
0.239694,-67,-134000,10364645,-246060,4875
0.243833,-81,-162000,10352605,-344484,4808
0.247913,14,28000,10339600,235124,5177
0.251992,2,4000,10322650,191380,5136
0.256049,-84,-168000,10311140,-333548,4790
0.260083,-42,-84000,10296050,-87488,4944
0.264141,-33,-66000,10283230,-109360,4935
0.268188,-14,-28000,10268575,103892,5051
0.272300,-28,-56000,10255945,-49212,4956
0.276495,-57,-114000,10241035,-196848,4849
0.280713,-56,-112000,10229615,-202316,4841
0.284776,-34,-68000,10214700,-60148,4925
0.288765,30,60000,10201220,267932,5141
0.292860,19,38000,10187250,256996,5118
0.297005,-39,-78000,10173280,-38276,4911
0.301005,8,16000,10158015,147636,5040
0.305040,-42,-84000,10143425,-76552,4874
0.309118,-5,-10000,10130355,82020,4982
0.313190,-16,-32000,10115370,-16404,4916
0.317344,-5,-10000,10102175,82020,4968
0.321383,-39,-78000,10088890,-98424,4840
0.325406,-44,-88000,10076135,-142168,4808
0.329571,-21,-42000,10064795,-16404,4886
0.333701,-56,-112000,10051165,-213252,4749
0.337841,27,54000,10038940,229656,5040
0.341891,-14,-28000,10024030,60148,4910
0.346059,-43,-86000,10010400,-92956,4801
0.350199,-7,-14000,9995945,98424,4922
0.354335,-16,-32000,9983645,49212,4883
0.358502,0,0,9971765,109360,4922
0.362587,6,12000,9961460,131232,4934
0.366653,-43,-86000,9948030,-87488,4773
0.370773,11,22000,9931380,185912,4951
0.374887,57,114000,9922070,404632,5098
0.378987,-1,-2000,9907805,136700,4904
0.383047,-29,-58000,9894945,-82020,4763
0.387086,-85,-170000,9883935,-355420,4570
0.391162,-39,-78000,9873605,-136700,4716
0.395270,-24,-48000,9860795,-21872,4781
0.399375,-33,-66000,9851945,-142168,4709
0.403562,14,28000,9839205,169508,4901
0.407681,-15,-30000,9825715,16404,4791
0.411814,-16,-32000,9811425,49212,4799
0.416001,-26,-52000,9798720,-27340,4746
0.420293,-34,-68000,9787460,-114828,4690
0.424554,-13,-26000,9775340,5468,4763
0.428667,-53,-106000,9762825,-191380,4622
0.432787,-67,-134000,9753835,-278868,4561
0.436887,-26,-52000,9742840,-43744,4710
0.440974,-28,-56000,9728775,-60148,4694
0.445149,-18,-36000,9720485,-38276,4710
0.449268,11,22000,9706445,191380,4844
0.453423,35,70000,9696715,256996,4894
0.457651,-22,-44000,9684105,0,4707
0.461826,-66,-132000,9669455,-229656,4545
0.466000,10,20000,9656830,153104,4800
0.470097,-49,-98000,9647760,-174976,4578
0.474156,-29,-58000,9634425,-21872,4665
0.478270,3,6000,9624960,82020,4743
0.482456,14,28000,9615685,136700,4776
0.486540,-50,-100000,9607590,-158572,4565
0.490578,-70,-140000,9599630,-311676,4467
0.494863,22,44000,9588100,229656,4815
0.498955,-10,-20000,9576105,49212,4690
0.502982,-33,-66000,9561350,-43744,4615
0.506970,13,26000,9550100,125764,4737
0.510997,-10,-20000,9541905,5468,4652
0.515083,3,6000,9529220,82020,4696
0.519116,56,112000,9518630,393696,4895
0.523198,-2,-4000,9508930,43744,4662
0.527398,2,4000,9498920,92956,4685
0.531635,-6,-12000,9488685,54680,4654
0.535691,-31,-62000,9478620,-114828,4542
0.539781,9,18000,9467395,125764,4693
0.543890,18,36000,9456855,191380,4729
0.548036,-31,-62000,9445680,-98424,4534
0.552183,-14,-28000,9433385,16404,4600
0.556280,28,56000,9425470,196848,4726
0.560328,20,40000,9413750,224188,4726
0.564421,-23,-46000,9406885,-49212,4547
0.568555,36,72000,9397040,267932,4754
0.572619,-15,-30000,9388360,27340,4583
0.576619,-12,-24000,9379620,21872,4579
0.580703,-7,-14000,9373105,38276,4589
0.584743,2,4000,9364225,71084,4609
0.588948,-48,-96000,9350085,-153104,4444
0.593022,-45,-90000,9338805,-169508,4433
0.597068,-62,-124000,9326495,-213252,4389
0.601116,-41,-82000,9317195,-136700,4443
0.605173,-2,-4000,9307365,92956,4588
0.609326,46,92000,9296885,333548,4747
0.613712,-53,-106000,9290205,-224188,4375
0.617906,27,54000,9280720,218720,4665
0.622042,11,22000,9273030,103892,4589
0.626141,27,54000,9262075,246060,4669
0.630232,41,82000,9252255,300740,4705
0.634261,-2,-4000,9243450,87488,4554
0.638303,-68,-136000,9233425,-284336,4303
0.642395,38,76000,9224745,278868,4678
0.646505,20,40000,9217540,158572,4598
0.650588,17,34000,9207680,174976,4598
0.654627,-6,-12000,9198050,76552,4523
0.658830,-8,-16000,9187735,65616,4510
0.662993,-19,-38000,9176775,-5468,4460
0.667001,-5,-10000,9165080,21872,4481
0.671001,-41,-82000,9157455,-158572,4354
0.675037,-45,-90000,9150020,-180444,4336
0.679148,-31,-62000,9142660,-147636,4362
0.683237,10,20000,9133945,103892,4520
0.687367,2,4000,9124265,82020,4497
0.691495,3,6000,9110960,185912,4542
0.695639,-14,-28000,9104885,-38276,4413
0.699681,39,78000,9094765,289804,4620
0.703769,-15,-30000,9089960,-65616,4392
0.707839,17,34000,9079915,174976,4536
0.712077,45,90000,9071625,306208,4623
0.716208,-42,-84000,9061305,-180444,4295
0.720307,16,32000,9052925,147636,4508
0.724418,-7,-14000,9044600,38276,4428
0.728696,-31,-62000,9034760,-71084,4347
0.732845,-16,-32000,9027955,-54680,4366
0.736874,-63,-126000,9019340,-300740,4196
0.740926,-46,-92000,9012220,-185912,4265
0.745029,27,54000,9006605,207784,4526
0.749239,-52,-104000,8998355,-196848,4247
0.753330,21,42000,8990245,180444,4498
0.757471,-28,-56000,8984285,-54680,4333
0.761602,-9,-18000,8976655,27340,4388
0.765719,-15,-30000,8970430,-10936,4360
0.769771,-23,-46000,8965750,-109360,4302
0.773886,-9,-18000,8958750,-27340,4352
0.777962,-7,-14000,8951790,-16404,4356
0.782099,34,68000,8946070,251528,4524
0.786144,-25,-50000,8938555,-87488,4297
0.790139,-28,-56000,8929925,-103892,4282
0.794233,-36,-72000,8923620,-158572,4245
0.798324,-7,-14000,8917410,27340,4361
0.802370,32,64000,8908380,235124,4496
0.806453,2,4000,8902515,38276,4368
0.810540,-11,-22000,8894185,27340,4345
0.814631,-29,-58000,8886150,-92956,4265
0.818732,19,38000,8881235,147636,4427
0.822899,10,20000,8876375,103892,4395
0.826930,8,16000,8870420,120296,4398
0.830956,-29,-58000,8864115,-109360,4246
0.835059,-38,-76000,8860785,-158572,4212
0.839230,17,34000,8853885,136700,4407
0.843395,-38,-76000,8850465,-164040,4204
0.847578,-47,-94000,8842355,-169508,4189
0.851672,-29,-58000,8836615,-114828,4230
0.855741,-33,-66000,8828870,-71084,4244
0.859853,-12,-24000,8825210,-32808,4281
0.863895,30,60000,8820680,218720,4443
0.867905,-4,-8000,8814830,32808,4316
0.871946,-55,-110000,8810345,-224188,4139
