# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 10 175000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 12:41:38
# move_sent_at_s: 1.004044
# n_samples: 1916
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-59,-118000,-83410,240592,19
0.004185,-50,-100000,-220820,213252,-53
0.008382,-73,-146000,-313060,-71084,-259
0.012592,-109,-218000,-429030,-54680,-343
0.016717,-24,-48000,-554560,349952,-123
0.020848,-14,-28000,-638130,306208,-176
0.024966,-133,-266000,-755660,-185912,-590
0.029122,-133,-266000,-879130,-284336,-698
0.033293,-107,-214000,-983070,-142168,-654
0.037408,-123,-246000,-1109120,-109360,-715
0.041525,-115,-230000,-1221780,-191380,-802
0.045675,-78,-156000,-1312020,-16404,-725
0.049866,-119,-238000,-1422360,-174976,-896
0.054127,11,22000,-1507740,377292,-541
0.058297,-56,-112000,-1602410,98424,-789
0.062395,-115,-230000,-1700910,-278868,-1079
0.066504,-113,-226000,-1781020,-262464,-1108
0.070675,-69,-138000,-1869500,16404,-972
0.074792,-42,-84000,-1975070,218720,-899
0.078970,-88,-176000,-2056410,-147636,-1162
0.083143,-168,-336000,-2148090,-541332,-1477
0.087268,-94,-188000,-2247900,-76552,-1227
0.091372,-88,-176000,-2333100,-131232,-1289
0.095516,-65,-130000,-2426020,60148,-1219
0.099614,-122,-244000,-2514150,-322612,-1504
0.103821,-84,-168000,-2596730,-147636,-1422
0.107979,-126,-252000,-2692150,-284336,-1576
0.112072,-105,-210000,-2784360,-229656,-1574
0.116232,10,20000,-2868240,393696,-1199
0.120353,-56,-112000,-2955740,60148,-1469
0.124524,-31,-62000,-3036140,164040,-1433
0.128650,-70,-140000,-3109610,-76552,-1624
0.132817,0,0,-3199230,399164,-1367
0.136950,-88,-176000,-3271600,-180444,-1772
0.141179,-97,-194000,-3350130,-229656,-1843
0.145447,60,120000,-3404120,557736,-1331
0.149572,-35,-70000,-3476400,142168,-1662
0.153744,-44,-88000,-3535360,32808,-1753
0.157940,-48,-96000,-3593170,5468,-1799
0.162101,3,6000,-3649180,235124,-1664
