# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 5 175000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 21:14:43
# move_sent_at_s: 1.005933
# n_samples: 1915
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-999,-1998000,-208415,-1908332,-2009
0.004080,-1141,-2282000,-1061980,-120296,-1692
0.008197,-1141,-2282000,-1801660,158572,-1917
0.012402,-1114,-2228000,-2550805,21872,-2323
0.016559,-1034,-2068000,-3230025,-185912,-2678
0.020705,-965,-1930000,-3868705,109360,-2778
0.024999,-976,-1952000,-4515360,-131232,-3222
0.029248,-823,-1646000,-5075825,-131232,-3346
0.033584,-775,-1550000,-5575210,-153104,-3554
0.037746,-749,-1498000,-6076010,-114828,-3754
0.042053,-653,-1306000,-6538195,120296,-3771
0.046207,-519,-1038000,-6925075,-10936,-3894
0.050267,-470,-940000,-7214355,-153104,-4056
0.054327,-406,-812000,-7486645,71084,-4017
0.058489,-339,-678000,-7746480,360888,-3937
0.062680,-435,-870000,-8005890,-229656,-4446
0.066864,-360,-720000,-8249160,38276,-4361
0.070965,-396,-792000,-8475720,-399164,-4720
0.075158,-221,-442000,-8650575,114828,-4384
0.079323,-127,-254000,-8772695,76552,-4370
0.083454,-74,-148000,-8839000,54680,-4361
0.087580,3,6000,-8869750,174976,-4243
0.091851,-29,-58000,-8882090,-109360,-4419
0.096066,-71,-142000,-8881870,-404632,-4604
0.100147,34,68000,-8883830,191380,-4211
0.104240,58,116000,-8874645,207784,-4175
0.108395,34,68000,-8864650,120296,-4237
0.112481,18,36000,-8855445,54680,-4280
0.116591,46,92000,-8846130,136700,-4208
0.120753,7,14000,-8840265,-16404,-4318
0.124902,10,20000,-8831445,-16404,-4310
0.129078,35,70000,-8821090,87488,-4230
0.133168,-18,-36000,-8812270,-142168,-4390
0.137346,66,132000,-8801330,235124,-4118
0.141544,32,64000,-8788905,92956,-4215
0.145678,13,26000,-8783200,10936,-4271
0.149743,55,110000,-8775875,224188,-4122
0.153835,-23,-46000,-8766620,-229656,-4415
0.158055,-6,-12000,-8760885,-82020,-4324
0.162152,65,130000,-8751475,262464,-4082
0.166249,73,146000,-8740120,317144,-4041
0.170374,1,2000,-8733930,-65616,-4296
0.174527,37,74000,-8727710,131232,-4161
0.178729,28,56000,-8722105,87488,-4189
0.183071,-5,-10000,-8715060,-114828,-4316
0.187198,1,2000,-8705110,-76552,-4287
0.191339,11,22000,-8699160,27340,-4224
0.195632,28,56000,-8695945,142168,-4149
0.199767,15,30000,-8692570,43744,-4208
0.204094,24,48000,-8685460,92956,-4172
0.208383,49,98000,-8678575,235124,-4075
0.212587,-14,-28000,-8675215,-136700,-4316
0.216719,55,110000,-8673265,240592,-4064
0.220960,25,50000,-8669115,109360,-4155
