# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 25 350000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 21:21:59
# move_sent_at_s: 1.007457
# n_samples: 1918
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.461805,68,136000,-6925500,678094,-2984
0.465845,-22,-44000,-6942575,-109370,-3465
0.469962,-17,-34000,-6935600,-207803,-3505
0.474133,52,104000,-6941825,601535,-3045
0.478268,8,16000,-6946425,87496,-3341
0.482466,22,44000,-6955525,295299,-3231
0.486653,37,74000,-6953150,306236,-3209
0.490877,-48,-96000,-6958650,-590598,-3733
0.495093,-93,-186000,-6962750,-1017141,-3987
0.499389,-46,-92000,-6968625,-459354,-3672
0.503632,13,26000,-6977700,174992,-3309
0.507799,47,94000,-6976100,459354,-3136
0.512001,49,98000,-6991075,656220,-3045
0.516117,-39,-78000,-6958700,-481228,-3671
0.520279,21,42000,-6945175,229677,-3259
0.524463,17,34000,-6959500,174992,-3296
0.528719,19,38000,-6970200,295299,-3241
0.532884,59,118000,-6960425,590598,-3053
0.537129,23,46000,-6956100,251551,-3251
0.541289,-26,-52000,-6956925,-349984,-3593
0.545482,2,4000,-6970475,109370,-3348
0.549555,51,102000,-6969300,524976,-3097
0.553762,-20,-40000,-6983075,-164055,-3509
0.557955,-10,-20000,-6965925,-142181,-3481
0.562226,21,42000,-6947675,153118,-3297
0.566490,-31,-62000,-6947650,-382795,-3610
0.570654,-16,-32000,-6947950,-131244,-3472
0.574865,14,28000,-6947150,196866,-3282
0.578976,10,20000,-6950725,131244,-3320
0.583171,-18,-36000,-6950775,-207803,-3513
0.587290,47,94000,-6948750,503102,-3101
0.591435,-56,-112000,-6949675,-656220,-3769
0.595672,-28,-56000,-6943625,-382795,-3605
0.599836,37,74000,-6929550,404669,-3150
0.603920,-62,-124000,-6937750,-656220,-3769
0.608032,25,50000,-6936450,240614,-3245
0.612185,34,68000,-6928900,393732,-3158
0.616325,-7,-14000,-6927875,-120307,-3448
0.620531,35,70000,-6938950,426543,-3146
0.624675,-36,-72000,-6936200,-382795,-3609
0.628897,-19,-38000,-6932500,-207803,-3505
0.633025,-24,-48000,-6963625,-109370,-3477
0.637323,-20,-40000,-6971725,-164055,-3504
0.641513,-70,-140000,-6978575,-754653,-3844
0.645829,53,106000,-6980475,601535,-3063
0.649995,-13,-26000,-6977100,-185929,-3510
0.654127,-19,-38000,-6964175,-295299,-3563
0.658219,37,74000,-6961100,360921,-3187
0.662418,31,62000,-6942725,328110,-3200
0.666542,25,50000,-6932550,229677,-3248
0.670677,9,18000,-6913450,21874,-3356
0.674909,3,6000,-6901325,10937,-3362
0.679159,20,40000,-6896850,218740,-3241
0.683294,-4,-8000,-6885925,-54685,-3393
0.687440,16,32000,-6878300,98433,-3295
0.691540,45,90000,-6884900,535913,-3056
0.695716,-3,-6000,-6887300,-98433,-3414
0.699928,43,86000,-6882425,503102,-3073
0.704066,-16,-32000,-6890450,-131244,-3444
0.708213,17,34000,-6900575,196866,-3257
0.712338,-50,-100000,-6892175,-634346,-3724
0.716557,1,2000,-6907250,54685,-3345
0.720735,41,82000,-6902950,382795,-3144
0.724880,-58,-116000,-6916350,-579661,-3717
0.729243,3,6000,-6925325,21874,-3368
0.733577,0,0,-6932750,32811,-3369
0.737921,20,40000,-6928675,207803,-3262
0.743355,-69,-138000,-6943625,-689031,-3794
