# pid_debug_capture v1
# port: /dev/tty.usbserial-210
# alias: X
# duration_s: 8.0
# set_pid: 2000 25 350000
# move_rotations: 2.0
# move_time_s: 2.0
# move_delay_s: 1.0
# capture_started: 2026-07-07 21:21:46
# move_sent_at_s: 1.004826
# n_samples: 1922
# timeouts: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-966,-1932000,-363025,-5687240,-3898
0.004131,-760,-1520000,-2936175,-1017141,-2673
0.008225,-564,-1128000,-4945250,32811,-2949
0.012334,-371,-742000,-6319825,54685,-3421
0.016347,-158,-316000,-7215775,459354,-3453
0.020385,-95,-190000,-7681125,262488,-3715
0.024455,-23,-46000,-7970925,568724,-3637
0.028635,-44,-88000,-8136750,-32811,-4032
0.032691,-18,-36000,-8172750,-284362,-4147
0.036786,2,4000,-8125850,-284362,-4105
0.040891,13,26000,-8028250,-262488,-4036
0.045018,77,154000,-7939450,568724,-3524
0.049113,-21,-42000,-7844925,-557787,-4123
0.053173,-2,-4000,-7773975,-229677,-3910
0.057224,7,14000,-7708500,-174992,-3843
0.061425,44,88000,-7643325,328110,-3529
0.065539,15,30000,-7600325,142181,-3627
0.069621,14,28000,-7543800,-131244,-3734
0.073679,-14,-28000,-7495425,-306236,-3823
0.077737,8,16000,-7441825,-54685,-3653
0.081881,67,134000,-7385350,492165,-3300
0.085969,50,100000,-7319575,382795,-3338
0.090151,0,0,-7252250,-196866,-3637
0.094395,44,88000,-7176250,262488,-3333
0.098529,81,162000,-7124450,721842,-3047
0.102595,30,60000,-7078850,109370,-3374
0.106657,-39,-78000,-7030450,-721842,-3823
0.110739,41,82000,-6987575,339047,-3206
0.114838,36,72000,-6940450,185929,-3263
0.118997,-32,-64000,-6914300,-481228,-3642
0.123173,13,26000,-6883450,10937,-3343
0.127316,-36,-72000,-6849650,-579661,-3663
0.131337,-2,-4000,-6837400,-43748,-3362
0.135537,15,30000,-6825025,164055,-3238
0.139641,17,34000,-6816825,142181,-3243
0.143776,-25,-50000,-6820825,-251551,-3478
0.147975,56,112000,-6804800,481228,-3033
0.152131,-8,-16000,-6800350,-32811,-3344
0.156389,-10,-20000,-6803475,-10937,-3337
0.160596,80,160000,-6777425,798401,-2841
0.164839,-10,-20000,-6773025,-131244,-3381
0.169024,-29,-58000,-6768800,-339047,-3499
0.173265,49,98000,-6755625,492165,-3010
0.177378,-8,-16000,-6755225,-10937,-3312
0.181675,4,8000,-6751400,-10937,-3298
0.185812,32,64000,-6772550,371858,-3094
0.189913,-5,-10000,-6804825,43748,-3306
0.194042,15,30000,-6832850,251551,-3199
0.198275,39,78000,-6846525,393732,-3113
0.202410,-46,-92000,-6848350,-459354,-3613
0.206535,68,136000,-6851025,678094,-2948
0.210692,70,140000,-6874100,885897,-2856
0.214889,18,36000,-6872500,251551,-3215
0.218968,26,52000,-6877725,207803,-3231
0.223107,46,92000,-6872675,524976,-3055
0.227282,27,54000,-6870800,273425,-3195
0.231496,-1,-2000,-6850675,-131244,-3410
0.235578,41,82000,-6859150,503102,-3063
0.239565,36,72000,-6867250,448417,-3099
0.243648,-35,-70000,-6862675,-371858,-3567
0.247796,32,64000,-6856475,328110,-3156
0.251876,43,86000,-6853375,371858,-3123
0.255961,47,94000,-6865325,634346,-2997
0.260161,-51,-102000,-6873525,-514039,-3657
0.264288,-24,-48000,-6860950,-218740,-3480
0.268355,66,132000,-6863250,667157,-2961
0.272458,1,2000,-6858225,65622,-3316
0.276516,11,22000,-6859700,120307,-3280
0.280694,12,24000,-6857025,142181,-3267
0.284729,58,116000,-6861125,634346,-2984
0.288867,32,64000,-6852950,317173,-3160
0.292896,-2,-4000,-6862050,21874,-3342
0.297212,28,56000,-6854875,229677,-3208
0.301467,-21,-42000,-6865850,-207803,-3474
0.305540,3,6000,-6876575,185929,-3264
0.309634,72,144000,-6884450,831212,-2885
0.313793,-5,-10000,-6887350,-54685,-3395
0.318059,1,2000,-6858725,-142181,-3417
0.322210,-8,-16000,-6874325,-10937,-3370
0.326299,10,20000,-6865100,87496,-3300
0.330534,-18,-36000,-6865225,-240614,-3487
0.334648,39,78000,-6871025,492165,-3077
0.338748,-8,-16000,-6872075,-32811,-3379
0.342810,-2,-4000,-6874300,-10937,-3364
0.346956,11,22000,-6853325,87496,-3293
0.351012,-27,-54000,-6841925,-426543,-3575
0.355124,15,30000,-6861650,251551,-3213
0.359286,-45,-90000,-6882000,-535913,-3666
0.363439,-55,-110000,-6865525,-765590,-3780
0.367512,-15,-30000,-6865875,-98433,-3415
0.371619,10,20000,-6890625,251551,-3232
0.375775,37,74000,-6881625,284362,-3185
0.379932,2,4000,-6911200,229677,-3261
0.384082,6,12000,-6914525,0,-3370
0.388368,11,22000,-6920950,207803,-3267
0.392564,-25,-50000,-6909900,-328110,-3559
0.396735,35,70000,-6921775,426543,-3137
0.400926,26,52000,-6917000,240614,-3235
0.405235,55,110000,-6907350,601535,-3025
0.409483,-4,-8000,-6907450,10937,-3371
0.413706,-36,-72000,-6901675,-393732,-3597
0.417831,-5,-10000,-6902550,-98433,-3423
0.421949,-40,-80000,-6884350,-492165,-3641
0.426112,-8,-16000,-6884800,-54685,-3396
0.430312,40,80000,-6884525,382795,-3136
0.434472,-5,-10000,-6886950,-10937,-3373
0.439103,29,58000,-6868500,207803,-3224
0.443759,77,154000,-6861650,842149,-2864
0.449280,-18,-36000,-6848775,-196866,-3458
0.453525,13,26000,-6852400,120307,-3274
0.457754,-27,-54000,-6853250,-251551,-3496
0.461990,-52,-104000,-6840175,-645283,-3706
0.466176,17,34000,-6856175,251551,-3208
0.470232,-17,-34000,-6859250,-251551,-3489
0.474361,17,34000,-6874550,196866,-3244
0.478486,8,16000,-6871550,54685,-3321
0.482640,-5,-10000,-6870375,-87496,-3402
0.486741,-16,-32000,-6869925,-251551,-3493
0.490918,-19,-38000,-6871025,-240614,-3491
0.495195,-29,-58000,-6868600,-306236,-3532
0.499497,-6,-12000,-6869925,-32811,-3376
0.503733,28,56000,-6879625,262488,-3204
0.507839,-17,-34000,-6872025,-164055,-3452
0.512150,-5,-10000,-6872125,-131244,-3424
0.516358,-7,-14000,-6861150,-142181,-3426
0.520553,-11,-22000,-6874925,-120307,-3426
0.524618,-27,-54000,-6871550,-306236,-3531
0.528802,5,10000,-6873825,65622,-3319
0.532989,6,12000,-6861725,-98433,-3393
0.537091,-70,-140000,-6865550,-776527,-3800
0.541238,-48,-96000,-6869125,-557787,-3673
0.545390,-8,-16000,-6874000,-87496,-3407
0.549544,7,14000,-6864575,0,-3345
0.553682,-4,-8000,-6869075,21874,-3347
0.557816,-1,-2000,-6848800,10937,-3340
0.562005,34,68000,-6858900,415606,-3113
0.566103,-20,-40000,-6841525,-273425,-3494
0.570174,-2,-4000,-6830450,-10937,-3342
0.574403,16,32000,-6830525,131244,-3256
0.578601,-29,-58000,-6830425,-240614,-3481
0.582736,132,264000,-6836425,1498369,-2478
0.586822,-78,-156000,-6841675,-798401,-3807
0.590866,-86,-172000,-6846800,-962456,-3897
0.594998,20,40000,-6840250,229677,-3208
0.599164,-5,-10000,-6823250,-54685,-3363
0.603269,25,50000,-6816900,218740,-3197
0.607408,60,120000,-6824750,546850,-3007
0.611547,-62,-124000,-6834775,-667157,-3724
0.615583,2,4000,-6840500,76559,-3301
0.619659,-5,-10000,-6861300,-32811,-3371
0.623739,24,48000,-6842350,164055,-3237
0.628030,-10,-20000,-6857450,0,-3358
0.632171,30,60000,-6842775,240614,-3194
0.636341,-18,-36000,-6835750,-142181,-3425
0.640418,2,4000,-6819550,-109370,-3381
0.644637,19,38000,-6826225,251551,-3192
0.648832,-9,-18000,-6818700,-54685,-3365
0.652982,16,32000,-6831950,240614,-3203
0.657147,14,28000,-6831800,87496,-3279
0.661321,-1,-2000,-6829825,0,-3336
0.665616,-27,-54000,-6849475,-240614,-3488
0.669768,-14,-28000,-6842800,-185929,-3446
0.673863,55,110000,-6844850,623409,-2984
0.677923,33,66000,-6842600,404669,-3111
0.682074,-14,-28000,-6846175,-10937,-3362
0.686293,-8,-16000,-6850300,-21874,-3363
0.690375,7,14000,-6853875,32811,-3324
0.694556,-43,-86000,-6868675,-426543,-3604
0.698691,28,56000,-6860475,306236,-3173
0.702835,-4,-8000,-6848800,-65622,-3380
0.706931,-76,-152000,-6859650,-776527,-3803
0.711089,65,130000,-6853800,689031,-2947
0.715258,-9,-18000,-6849875,-185929,-3444
0.719482,14,28000,-6855075,174992,-3248
0.723619,-13,-26000,-6876050,-109370,-3424
0.727804,27,54000,-6888150,284362,-3198
0.731932,21,42000,-6874225,185929,-3245
