# overshoot study v1
# set_pid: 1000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0130, stop at t=1.0530
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,43,43000,8947100,612472,4689
0.004163,6,6000,8918725,207803,4459
0.008297,-55,-55000,8938050,-568724,4060
0.012313,-6,-6000,8968250,-65622,4344
0.016406,17,17000,8988500,229677,4509
0.020447,3,3000,8993700,65622,4425
0.024536,6,6000,8975900,229677,4498
0.028644,-23,-23000,8969550,-120307,4310
0.032859,-16,-16000,8963775,-164055,4289
0.036922,28,28000,8969000,371858,4575
0.041032,-30,-30000,8990075,-339047,4209
0.045103,31,31000,8984950,349984,4573
0.049236,-3,-3000,8975600,109370,4435
0.053408,-45,-45000,8967225,-306236,4207
0.059606,7,7000,8976500,109370,4440
0.064515,-20,-20000,9012075,-382795,4204
0.068713,-23,-23000,8997900,-240614,4265
0.073213,-17,-17000,8972100,-76559,4335
0.077505,17,17000,8955275,284362,4520
0.081809,32,32000,8963975,371858,4574
0.086163,32,32000,8980025,404669,4598
0.090383,40,40000,8990650,470291,4639
0.094551,-3,-3000,8996475,87496,4434
0.098754,13,13000,8975950,240614,4507
0.102878,12,12000,8971100,251551,4509
0.107086,27,27000,8970700,295299,4538
0.111236,-47,-47000,8979750,-492165,4121
0.115290,16,16000,8987500,273425,4530
0.119422,-14,-14000,8968325,-87496,4330
0.123589,9,9000,8949225,251551,4497
0.127668,-20,-20000,8946975,-174992,4273
0.131737,-18,-18000,8963300,-349984,4197
0.135856,14,14000,8999400,0,4401
0.140111,-9,-9000,8997800,-131244,4325
0.144383,40,40000,8986725,557787,4680
0.148548,-28,-28000,8965725,-153118,4289
0.152648,-43,-43000,8939425,-295299,4200
0.156833,-17,-17000,8948425,-142181,4292
0.160938,-10,-10000,8952925,-98433,4319
0.165086,-37,-37000,8984725,-579661,4086
0.169289,77,77000,8977450,864023,4843
0.173520,20,20000,8980950,174992,4480
0.177637,54,54000,8985525,590598,4702
0.181704,-7,-7000,9010100,-98433,4348
0.185729,-10,-10000,9018750,21874,4409
0.189957,-62,-62000,9033475,-634346,4071
0.194130,6,6000,9030775,229677,4525
0.198310,-1,-1000,9031975,10937,4415
0.202464,-71,-71000,9014650,-557787,4095
0.206739,-14,-14000,9038375,-98433,4358
0.210920,13,13000,9043600,262488,4550
0.215029,41,41000,9055950,535913,4704
0.219193,-68,-68000,9033325,-492165,4137
0.223289,-11,-11000,9026125,21874,4413
0.227399,-7,-7000,9020600,32811,4417
0.231410,47,47000,9029425,492165,4672
0.235488,41,41000,9022425,459354,4650
0.239646,-62,-62000,9031625,-634346,4070
0.243691,-14,-14000,9053000,-109370,4360
0.247798,-2,-2000,9044375,0,4415
0.251850,11,11000,9028300,240614,4531
0.255968,0,0,9007200,185929,4489
0.260036,-37,-37000,9020800,-382795,4200
0.264152,1,1000,9042400,65622,4448
0.268341,-37,-37000,9085225,-328110,4258
0.272465,-44,-44000,9064550,-360921,4228
0.276552,-8,-8000,9039725,32811,4426
0.280632,36,36000,9009325,546850,4684
0.284706,-14,-14000,9007400,-142181,4322
0.288800,27,27000,9019850,207803,4519
0.292877,-11,-11000,9030525,-218740,4297
0.296905,-3,-3000,9022250,0,4404
0.300932,-54,-54000,9010000,-382795,4186
0.305040,55,55000,9010650,689031,4763
0.309245,-2,-2000,9014425,0,4401
0.313360,75,75000,9015425,940582,4898
0.317513,-55,-55000,9017075,-557787,4104
0.321616,18,18000,9006700,295299,4551
0.325771,-30,-30000,8999250,-317173,4225
0.329801,2,2000,8982150,65622,4419
0.333841,26,26000,8969025,273425,4526
0.337961,-17,-17000,8992075,-109370,4329
0.342065,-30,-30000,9005325,-328110,4222
0.346164,-47,-47000,8998250,-393732,4178
0.350245,-9,-9000,8992025,-196866,4290
0.354231,-15,-15000,9010625,-284362,4254
0.358403,-14,-14000,9042650,-306236,4259
0.362548,-42,-42000,9018500,-360921,4207
0.366661,13,13000,9038950,174992,4505
0.370801,0,0,9042225,174992,4501
0.374970,42,42000,9028375,546850,4696
0.379121,-48,-48000,9015000,-481228,4143
0.383300,-33,-33000,9006100,-295299,4237
0.387445,-29,-29000,9031700,-262488,4268
0.391580,-63,-63000,9035650,-579661,4098
0.395659,-38,-38000,9039625,-404669,4198
0.399740,-1,-1000,9019825,54685,4430
0.403813,2,2000,9014700,120307,4461
0.407904,-2,-2000,9008925,21874,4409
0.411977,36,36000,9031650,481228,4663
0.416010,-2,-2000,9048525,-32811,4401
0.420081,-40,-40000,9064275,-459354,4182
0.424187,-25,-25000,9008775,-65622,4355
0.428213,-85,-85000,9003400,-929645,3901
0.432327,-19,-19000,8990275,-76559,4343
0.436391,41,41000,8992450,404669,4608
0.440520,-52,-52000,9006300,-656220,4052
0.444575,-8,-8000,8996025,43748,4410
0.448644,-83,-83000,8996725,-929645,3898
0.452698,58,58000,8999900,601535,4717
0.456867,15,15000,9002575,196866,4499
0.461091,2,2000,9015925,87496,4446
0.465130,-10,-10000,9035375,-120307,4348
0.469327,-1,-1000,9022925,240614,4523
0.473514,-2,-2000,9003525,76559,4433
0.477627,-13,-13000,9006325,-98433,4343
0.481640,-81,-81000,8990400,-853086,3934
0.485741,-30,-30000,9021325,-393732,4198
0.489885,16,16000,9034750,240614,4537
0.494017,40,40000,9055875,371858,4623
0.498056,-15,-15000,9017800,-43748,4375
0.502171,-41,-41000,9018950,-426543,4175
0.506378,-15,-15000,9004350,-10937,4384
0.510488,-14,-14000,8993025,-109370,4331
0.514612,27,27000,9002800,284362,4548
0.518824,50,50000,9027375,503102,4678
0.523490,-74,-74000,9007825,-798401,3972
0.527571,-13,-13000,8985375,32811,4397
0.531601,-17,-17000,8975550,-54685,4348
0.535683,21,21000,8996850,218740,4510
0.539911,38,38000,8999725,437480,4627
0.543999,1,1000,8987525,196866,4485
0.548108,-30,-30000,8980025,-262488,4242
0.552283,9,9000,8956800,306236,4527
0.556321,-85,-85000,8950175,-798401,3939
0.560451,25,25000,8980375,131244,4461
0.564480,-51,-51000,8986975,-503102,4118
0.568594,-25,-25000,8985500,-153118,4300
0.572760,-51,-51000,8958475,-360921,4173
0.576949,-26,-26000,8956375,-251551,4238
0.581048,-27,-27000,8951400,-262488,4229
0.585236,-5,-5000,8967450,76559,4414
0.589421,-29,-29000,8990575,-306236,4226
0.593708,-54,-54000,8989675,-404669,4166
