# overshoot study v1
# set_pid: 2000 25 175000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0142, stop at t=1.0542
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,45,90000,5409750,213252,2790
0.004129,-1,-2000,5425400,-92956,2603
0.008233,19,38000,5441475,71084,2710
0.012338,34,68000,5450675,136700,2761
0.016461,-3,-6000,5455400,65616,2693
0.020646,-1,-2000,5450000,32808,2676
0.024834,-64,-128000,5424250,-278868,2450
0.028907,-17,-34000,5427675,-32808,2618
0.033021,68,136000,5429375,404632,2915
0.037161,-10,-20000,5431475,0,2642
0.041254,-69,-138000,5438100,-371824,2406
0.045383,29,58000,5468175,103892,2749
0.049440,-65,-130000,5450475,-273400,2464
0.053539,28,56000,5437850,185912,2773
0.057719,35,70000,5445900,240592,2811
0.061911,-21,-42000,5443000,-109360,2584
0.066067,-9,-18000,5441525,-27340,2635
0.070203,-74,-148000,5447450,-377292,2403
0.074362,-25,-50000,5414750,-87488,2577
0.078484,-8,-16000,5410575,-38276,2615
0.082660,-46,-92000,5418100,-251528,2478
0.086836,-65,-130000,5422550,-311676,2432
0.091060,-3,-6000,5442425,-10936,2649
0.095181,-63,-126000,5431100,-311676,2438
0.099383,42,84000,5420425,251528,2811
0.103609,-3,-6000,5411475,60148,2669
0.107729,73,146000,5430550,349952,2894
0.111913,-27,-54000,5446850,-185912,2542
0.116048,-5,-10000,5436525,38276,2668
0.120136,-43,-86000,5422450,-131232,2542
0.124251,5,10000,5401300,60148,2672
0.128365,-12,-24000,5406450,-27340,2615
0.132476,5,10000,5409225,49212,2670
0.136607,29,58000,5419600,196848,2771
0.140780,-45,-90000,5426725,-218720,2499
0.144976,10,20000,5418325,65616,2687
0.149190,18,36000,5416925,131232,2727
0.153321,15,30000,5423825,16404,2671
0.157465,-15,-30000,5407100,-71084,2591
0.161623,1,2000,5423425,-38276,2630
0.165745,5,10000,5440825,-5468,2659
0.169922,52,104000,5446900,267932,2841
0.174090,22,44000,5442875,82020,2719
0.178203,2,4000,5442425,-43744,2638
0.182315,7,14000,5455800,-10936,2665
0.186464,-90,-180000,5453375,-470248,2345
0.190590,2,4000,5446250,38276,2680
0.194683,-5,-10000,5420050,54680,2668
0.198819,-7,-14000,5429525,-54680,2618
0.203055,43,86000,5423050,284336,2829
0.207164,-9,-18000,5417900,10936,2642
0.211288,24,48000,5434375,158572,2754
0.215456,35,70000,5440750,273400,2824
0.219538,17,34000,5436950,174976,2757
0.223701,-9,-18000,5443350,-10936,2644
0.227897,-9,-18000,5422450,-43744,2618
0.232017,-49,-98000,5415225,-240592,2479
0.236119,14,28000,5424975,98424,2711
0.240271,-1,-2000,5422275,27340,2660
0.244388,53,106000,5441475,278868,2845
0.248601,-2,-4000,5442975,-49212,2632
0.252712,62,124000,5425150,399164,2904
0.256820,-27,-54000,5446525,-164040,2553
0.260936,-59,-118000,5435825,-322612,2439
0.265101,-26,-52000,5427900,-82020,2585
0.269316,29,58000,5423825,142168,2746
0.273431,79,158000,5429700,437440,2942
0.277498,-31,-62000,5414775,-32808,2598
0.281653,9,18000,5409800,131232,2714
0.285768,-24,-48000,5399375,-38276,2594
0.289957,-27,-54000,5407950,-103892,2564
0.294126,25,50000,5438025,125764,2741
0.298257,28,56000,5423800,207784,2777
0.302506,-24,-48000,5434525,-54680,2603
0.306712,70,140000,5434300,404632,2919
0.310890,-26,-52000,5437125,-109360,2576
0.315091,-64,-128000,5449075,-284336,2459
0.319196,20,40000,5437325,207784,2776
0.323274,15,30000,5454900,82020,2718
0.327390,13,26000,5436275,180444,2755
0.331482,-36,-72000,5427850,-136700,2548
0.335618,35,70000,5426475,284336,2823
0.339722,72,144000,5432475,415568,2926
0.343916,7,14000,5443150,27340,2678
0.348038,-20,-40000,5433300,-32808,2617
0.352166,13,26000,5436250,114828,2723
0.356253,-44,-88000,5423675,-153104,2531
0.360374,-3,-6000,5430175,38276,2667
0.364508,8,16000,5422325,71084,2690
0.368771,-31,-62000,5444300,-136700,2561
0.372961,15,30000,5447425,98424,2723
0.377078,4,8000,5438025,125764,2721
0.381230,-73,-146000,5416850,-366356,2395
0.385372,-23,-46000,5427550,-164040,2548
0.389540,-29,-58000,5436150,-136700,2559
0.393652,-75,-150000,5433175,-404632,2382
0.397842,13,26000,5428425,103892,2714
0.402016,-12,-24000,5440700,-71084,2610
0.406146,-20,-40000,5423200,-82020,2588
0.410274,-26,-52000,5421200,-142168,2552
0.414485,-18,-36000,5410150,-43744,2603
0.418712,33,66000,5417125,196848,2773
0.422872,4,8000,5404725,43744,2664
0.426997,-9,-18000,5412025,-21872,2623
0.431154,8,16000,5406625,125764,2709
0.435288,-66,-132000,5414525,-333548,2416
0.439416,2,4000,5424775,38276,2669
0.443514,-27,-54000,5447875,-120296,2575
0.447638,-76,-152000,5452275,-431972,2377
0.451858,-1,-2000,5435050,65616,2685
0.456022,3,6000,5458725,27340,2682
0.460102,-19,-38000,5471925,-43744,2632
0.464226,1,2000,5463600,21872,2679
0.468360,-17,-34000,5437850,-43744,2617
0.472501,-10,-20000,5440300,-43744,2625
0.476573,10,20000,5430400,65616,2693
0.480753,-76,-152000,5436800,-377292,2396
0.484906,-23,-46000,5438125,-87488,2590
0.489059,-35,-70000,5428575,-87488,2574
0.493111,-4,-8000,5421175,-5468,2640
0.497278,2,4000,5433500,-32808,2639
0.501431,-56,-112000,5433450,-262464,2470
0.505503,-75,-150000,5431200,-421036,2373
0.509651,28,56000,5440500,131232,2748
0.513822,-7,-14000,5449700,21872,2665
0.517964,-7,-14000,5452825,-43744,2634
0.522103,19,38000,5455775,103892,2733
0.526256,-17,-34000,5441050,-65616,2608
0.530404,21,42000,5444450,174976,2764
0.534539,-27,-54000,5442700,-136700,2564
0.538757,38,76000,5412525,191380,2773
