# overshoot study v1
# set_pid: 4000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0144, stop at t=1.0544
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,8,32000,-1627800,207803,-678
0.004209,15,60000,-1623550,98433,-715
0.009683,11,44000,-1618275,76559,-731
0.013838,11,44000,-1608075,-76559,-801
0.017961,4,16000,-1619800,43748,-762
0.022179,-7,-28000,-1626375,-164055,-888
0.026494,0,0,-1653775,207803,-706
0.030914,29,116000,-1661500,448417,-536
0.036291,-66,-264000,-1676150,-557787,-1220
0.043437,-18,-72000,-1653325,-196866,-939
0.048138,-66,-264000,-1660950,-699968,-1282
0.052415,-33,-132000,-1664925,-317173,-1032
0.057303,-33,-132000,-1674100,-207803,-983
0.061557,15,60000,-1654700,0,-779
0.066090,19,76000,-1664200,109370,-722
0.070299,-11,-44000,-1649025,-251551,-949
0.074480,44,176000,-1645900,426543,-509
0.078656,36,144000,-1636250,229677,-616
0.082826,-22,-88000,-1638900,-328110,-1003
0.086873,47,188000,-1633475,240614,-588
0.090915,8,32000,-1636350,32811,-767
0.094986,59,236000,-1650125,634346,-381
0.099165,-63,-252000,-1643325,-787464,-1310
0.103222,-29,-116000,-1618025,-459354,-1071
0.107284,-81,-324000,-1619775,-973393,-1424
0.111539,44,176000,-1628625,448417,-490
0.115680,-37,-148000,-1619775,-448417,-1082
0.119744,55,220000,-1636200,601535,-398
0.123773,-51,-204000,-1669300,-393732,-1107
0.127892,58,232000,-1671550,481228,-468
0.131993,-26,-104000,-1672875,-360921,-1044
0.136131,92,368000,-1666550,1071826,-111
0.140242,-25,-100000,-1681450,-207803,-971
0.144341,33,132000,-1685950,339047,-593
0.148399,19,76000,-1679775,131244,-719
0.152420,73,292000,-1682500,831212,-273
0.156420,-15,-60000,-1689800,-131244,-918
0.160525,8,32000,-1676750,153118,-728
0.164634,-3,-12000,-1656125,10937,-809
0.168703,-15,-60000,-1675425,-21874,-858
0.172809,-48,-192000,-1674750,-404669,-1109
0.176907,-59,-236000,-1684325,-678094,-1269
0.180984,-3,-12000,-1674625,0,-824
0.185048,-114,-456000,-1678675,-1148385,-1603
0.189020,-7,-28000,-1688000,-65622,-870
0.193092,0,0,-1689400,87496,-782
0.197173,-74,-296000,-1688550,-864023,-1391
0.201232,19,76000,-1670425,142181,-709
0.205355,-18,-72000,-1668825,-196866,-946
0.209470,51,204000,-1659225,481228,-476
0.213515,22,88000,-1659200,207803,-666
0.217534,4,16000,-1647700,-32811,-813
0.221523,73,292000,-1655050,864023,-244
0.225586,-37,-148000,-1659725,-437480,-1096
0.229626,-29,-116000,-1659775,-328110,-1027
0.233672,-55,-220000,-1655075,-514039,-1167
0.237689,-85,-340000,-1664650,-820275,-1379
0.241789,25,100000,-1657475,196866,-664
0.245897,4,16000,-1677700,10937,-806
0.249995,66,264000,-1674325,656220,-368
0.254047,-3,-12000,-1676600,-98433,-873
0.258189,-37,-148000,-1681975,-492165,-1134
0.262256,-3,-12000,-1678975,-10937,-831
0.266277,-11,-44000,-1689250,-54685,-873
0.270335,-55,-220000,-1694525,-568724,-1213
0.274478,-26,-104000,-1697550,-273425,-1013
0.278626,73,292000,-1709525,689031,-356
0.282598,0,0,-1704125,-43748,-853
0.286607,-11,-44000,-1691275,-87496,-890
0.295012,-7,-28000,-1676125,-153118,-907
0.299201,29,116000,-1681700,371858,-583
0.303307,15,60000,-1698775,251551,-677
0.307475,59,236000,-1684650,590598,-419
0.311751,11,44000,-1686100,54685,-775
0.316043,4,16000,-1672725,-32811,-825
0.320261,-40,-160000,-1646250,-579661,-1165
0.328186,-59,-236000,-1655075,-590598,-1212
0.332462,-33,-132000,-1634850,-328110,-1023
0.336503,25,100000,-1631600,415606,-545
0.340676,51,204000,-1661375,689031,-375
0.344781,51,204000,-1663325,535913,-451
0.348824,62,248000,-1650725,678094,-354
0.352865,-11,-44000,-1664825,0,-834
0.360620,-44,-176000,-1672050,-481228,-1137
0.364888,8,32000,-1677850,120307,-745
0.368914,22,88000,-1684900,142181,-710
0.373030,-25,-100000,-1676850,-328110,-1028
0.377130,19,76000,-1673200,174992,-694
0.381167,40,160000,-1670875,349984,-567
0.385177,-7,-28000,-1684100,-120307,-895
0.389335,8,32000,-1707325,164055,-738
0.400711,8,32000,-1716200,-21874,-833
0.404884,25,100000,-1738550,218740,-693
0.409064,36,144000,-1747525,448417,-564
0.413139,40,160000,-1744500,557787,-501
0.417301,11,44000,-1723025,43748,-798
0.421375,25,100000,-1735050,174992,-713
0.427435,-7,-28000,-1726200,-273425,-990
0.431658,-66,-264000,-1717725,-765590,-1341
0.435682,22,88000,-1717675,218740,-689
0.439682,-3,-12000,-1724675,0,-848
0.443883,-3,-12000,-1728550,-120307,-909
0.448050,19,76000,-1707225,185929,-706
0.452267,-22,-88000,-1700125,-371858,-1055
0.456517,8,32000,-1705675,109370,-764
0.465139,-11,-44000,-1740400,-87496,-914
0.469240,33,132000,-1728925,360921,-604
0.473408,73,292000,-1709950,699968,-351
0.477531,0,0,-1685350,-142181,-892
0.481544,66,264000,-1667225,470291,-456
0.485564,-3,-12000,-1687350,-32811,-846
0.499142,-22,-88000,-1684400,-284362,-1004
0.503304,-33,-132000,-1665125,-404669,-1075
0.507476,-103,-412000,-1672550,-1093700,-1552
0.511660,70,280000,-1650525,656220,-349
0.515727,8,32000,-1644600,174992,-702
0.519823,8,32000,-1633700,87496,-739
0.523893,-33,-132000,-1632225,-382795,-1048
0.528031,-7,-28000,-1626075,-164055,-888
0.532222,8,32000,-1620775,43748,-754
0.536353,51,204000,-1622350,393732,-500
0.540540,11,44000,-1630350,218740,-668
0.544657,-14,-56000,-1650025,-153118,-908
0.548664,11,44000,-1655625,-10937,-792
0.552700,33,132000,-1657450,306236,-595
0.562536,33,132000,-1669825,339047,-585
0.566761,8,32000,-1643525,0,-787
0.570819,-88,-352000,-1650025,-940582,-1437
0.575071,-85,-340000,-1638775,-940582,-1425
0.579314,-29,-116000,-1656625,-360921,-1042
0.583473,4,16000,-1657100,-76559,-839
0.587578,11,44000,-1660100,43748,-768
0.591668,70,280000,-1631750,535913,-398
0.595812,19,76000,-1643800,109370,-712
0.599834,62,248000,-1676400,634346,-388
0.603869,-11,-44000,-1692875,-218740,-955
0.609472,-52,-208000,-1694550,-667157,-1255
0.613765,-44,-176000,-1714900,-317173,-1078
0.618171,15,60000,-1729425,317173,-660
0.622633,4,16000,-1728525,43748,-815
0.632239,-25,-100000,-1729875,-251551,-1016
0.640524,62,248000,-1673300,579661,-413
0.644736,-85,-340000,-1677125,-809338,-1380
0.648902,-52,-208000,-1678700,-546850,-1188
0.653037,33,132000,-1683275,404669,-560
0.657130,29,116000,-1672750,229677,-648
0.661186,-11,-44000,-1675525,-164055,-920
0.665279,22,88000,-1682025,251551,-656
0.669415,-51,-204000,-1683825,-590598,-1210
0.673688,-66,-264000,-1683825,-787464,-1336
0.677876,-7,-28000,-1671225,-76559,-867
0.681975,4,16000,-1669375,185929,-717
0.686102,-48,-192000,-1670325,-492165,-1150
0.691406,-33,-132000,-1694350,-306236,-1041
0.695794,-29,-116000,-1710450,-306236,-1041
0.699905,62,248000,-1701450,579661,-427
0.714382,-40,-160000,-1718525,-492165,-1158
0.718458,-40,-160000,-1694600,-404669,-1103
0.722646,8,32000,-1657850,65622,-762
0.726755,-29,-116000,-1643675,-273425,-993
0.730786,-63,-252000,-1650875,-743716,-1292
0.734873,62,248000,-1652450,656220,-365
0.739009,-51,-204000,-1669525,-546850,-1182
0.743135,-29,-116000,-1676650,-240614,-993
0.747301,36,144000,-1674775,481228,-512
0.751367,22,88000,-1661000,240614,-651
0.755431,19,76000,-1663775,174992,-690
0.759488,-29,-116000,-1652625,-339047,-1029
0.763657,-18,-72000,-1621350,-317173,-982
0.767727,-22,-88000,-1616725,-120307,-891
0.771833,11,44000,-1633500,240614,-659
0.775878,-15,-60000,-1623825,-43748,-844
0.779968,-18,-72000,-1642750,-131244,-901
0.784065,-7,-28000,-1657925,-153118,-898
0.788196,62,248000,-1666350,557787,-420
0.792270,33,132000,-1658325,328110,-585
0.796434,-22,-88000,-1663875,-218740,-962
0.800520,62,248000,-1654900,689031,-351
0.804613,22,88000,-1657800,295299,-622
0.808794,66,264000,-1669550,645283,-371
0.812948,44,176000,-1666375,557787,-455
0.817048,-7,-28000,-1662650,-76559,-863
0.821288,-48,-192000,-1676250,-546850,-1179
0.825476,4,16000,-1684825,32811,-799
0.829559,22,88000,-1723850,426543,-590
0.833599,44,176000,-1726000,568724,-479
0.837844,62,248000,-1728375,721842,-370
0.842070,-77,-308000,-1719275,-776527,-1369
0.846115,-22,-88000,-1707775,-142181,-946
0.850519,-33,-132000,-1723575,-437480,-1120
0.854739,-66,-264000,-1729225,-754653,-1342
0.859771,-48,-192000,-1737475,-306236,-1092
0.863898,-52,-208000,-1737350,-535913,-1212
0.867897,0,0,-1722575,54685,-814
0.872041,-37,-148000,-1720750,-437480,-1126
0.876623,8,32000,-1693475,-10937,-817
0.880741,-29,-116000,-1685675,-229677,-992
0.884947,11,44000,-1681950,251551,-677
0.889142,62,248000,-1670700,535913,-433
0.893454,70,280000,-1670300,798401,-289
0.897513,4,16000,-1653850,0,-800
0.901615,-7,-28000,-1648675,-21874,-829
0.905710,-3,-12000,-1642625,-98433,-856
0.909920,-66,-264000,-1643050,-634346,-1241
0.915260,-51,-204000,-1639325,-579661,-1183
0.919751,22,88000,-1638975,273425,-624
0.924311,11,44000,-1641025,76559,-742
0.928945,-33,-132000,-1637425,-415606,-1067
0.933252,55,220000,-1647100,546850,-430
0.937694,19,76000,-1665825,229677,-664
0.941905,-22,-88000,-1689800,-229677,-980
0.946136,44,176000,-1702525,481228,-510
0.950297,47,188000,-1704900,524976,-484
0.954487,29,116000,-1694925,196866,-675
0.958621,-26,-104000,-1677125,-437480,-1083
0.962951,-29,-116000,-1668525,-306236,-1021
0.967207,15,60000,-1679025,120307,-732
0.971518,47,188000,-1681225,503102,-483
0.976497,-3,-12000,-1664800,-207803,-920
0.981836,-44,-176000,-1660800,-601535,-1191
0.986467,22,88000,-1653600,76559,-727
0.990746,-11,-44000,-1647625,-240614,-943
0.994880,51,204000,-1635175,459354,-475
0.998998,-14,-56000,-1623750,-382795,-1007
1.003179,-14,-56000,-1627000,-262488,-950
1.007365,26214,104856000,-26214400,70215540,51200
1.011603,26214,104856000,-26214400,103978059,51200
1.015815,26214,104856000,-26214400,104306169,51200
1.020143,26214,104856000,-26214400,104306169,51200
1.024405,26214,104856000,-26214400,104306169,51200
1.029827,26214,104856000,-26214400,104306169,51200
1.033968,26214,104856000,-26214400,104306169,51200
1.038249,26214,104856000,-26214400,104306169,51200
1.043468,26214,104856000,-26214400,104306169,51200
1.047818,26214,104856000,-655750,-65731370,18784
1.051934,26214,104856000,26214400,-103901500,13266
1.056174,26214,104856000,26214400,-104306169,13068
1.060384,26214,104856000,26214400,-104306169,13068
1.064498,26214,104856000,26214400,-104306169,13068
1.068641,26214,104856000,26214400,-104306169,13068
1.072765,26214,104856000,26214400,-104306169,13068
1.076961,-11084,-44336000,19343725,2165526,-11146
1.081123,-10665,-42660000,7764175,-25658202,-29567
1.085232,-7782,-31128000,-157750,-30656411,-30245
1.089440,-5776,-23104000,-3428925,-30645474,-27919
1.093552,-3677,-14708000,-4678675,-16077390,-17316
1.097679,-2121,-8484000,-4241550,-5271634,-8788
1.101786,-359,-1436000,-3682525,8410553,1607
1.105864,489,1956000,-2973100,12654109,5682
1.110092,557,2228000,-2507100,11177614,5322
1.114173,215,860000,-2327525,7119987,2760
1.118297,-449,-1796000,-2527550,437480,-1897
1.122470,-445,-1780000,-3230825,-295299,-2591
1.126592,-330,-1320000,-4041625,-10937,-2623
1.130635,-262,-1048000,-4727225,-218740,-2927
1.134684,-200,-800000,-5250400,-229677,-3066
1.138815,-127,-508000,-5660150,43748,-2990
1.143007,-120,-480000,-5973425,-404669,-3349
1.147088,-91,-364000,-6186225,-393732,-3391
1.151096,-91,-364000,-6301500,-634346,-3564
1.155093,-36,-144000,-6399950,-54685,-3222
1.159103,-36,-144000,-6436850,-229677,-3325
1.163170,25,100000,-6482550,481228,-2882
1.167291,-3,-12000,-6498100,32811,-3163
1.171446,76,304000,-6519275,984330,-2554
1.175588,-3,-12000,-6526150,54685,-3166
1.179685,8,32000,-6538175,174992,-3091
1.183731,25,100000,-6539325,328110,-2984
1.187825,1,4000,-6540625,-54685,-3218
1.191886,-47,-188000,-6548300,-415606,-3492
1.195957,-47,-188000,-6525625,-524976,-3534
1.199998,-14,-56000,-6533350,0,-3217
1.204095,40,160000,-6530825,426543,-2902
1.208234,19,76000,-6516475,87496,-3102
1.212275,12,48000,-6495850,76559,-3111
1.216372,40,160000,-6495075,371858,-2912
1.220391,-32,-128000,-6469925,-503102,-3467
1.224458,-18,-72000,-6487325,-218740,-3310
1.228509,15,60000,-6501850,229677,-3033
1.232530,-43,-172000,-6502675,-535913,-3521
1.236606,22,88000,-6519925,404669,-2943
1.240727,-7,-28000,-6535125,-21874,-3215
1.244936,54,216000,-6501375,382795,-2882
1.249038,-54,-216000,-6502325,-721842,-3633
1.253055,-3,-12000,-6527275,-10937,-3198
1.257218,-105,-420000,-6513700,-1235881,-3989
1.261306,51,204000,-6486375,339047,-2902
1.265333,69,276000,-6488375,809338,-2638
1.269466,51,204000,-6474450,459354,-2837
1.273605,15,60000,-6483050,142181,-3067
1.277715,1,4000,-6479625,-196866,-3258
1.281886,-29,-116000,-6481925,-437480,-3435
1.285945,-21,-84000,-6513750,-131244,-3286
1.291466,-54,-216000,-6518900,-634346,-3598
1.295719,8,32000,-6495450,54685,-3129
1.299863,-91,-364000,-6510150,-874960,-3784
1.303934,4,16000,-6503725,131244,-3104
1.308080,8,32000,-6495600,65622,-3124
1.312434,-58,-232000,-6508850,-492165,-3532
1.316578,40,160000,-6496925,382795,-2907
1.320676,76,304000,-6493425,634346,-2712
1.324752,-3,-12000,-6494175,-196866,-3273
1.328785,-40,-160000,-6480850,-557787,-3515
1.332842,29,116000,-6463525,131244,-3035
1.336903,12,48000,-6450925,-32811,-3142
1.341110,-32,-128000,-6459875,-349984,-3388
1.345221,-3,-12000,-6466300,-76559,-3201
1.349298,-32,-128000,-6463825,-393732,-3411
1.353412,29,116000,-6463275,295299,-2955
1.357484,22,88000,-6467500,240614,-2998
