# overshoot study v1
# set_pid: 2000 5 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0126, stop at t=1.0526
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-2,-4000,-4559850,-87496,-2271
0.004122,-111,-222000,-4558125,-1214007,-2927
0.008175,-43,-86000,-4564360,-306236,-2420
0.012359,-79,-158000,-4569315,-721842,-2661
0.016479,-34,-68000,-4574825,-295299,-2411
0.020544,-51,-102000,-4571990,-710905,-2629
0.024584,-30,-60000,-4563615,-612472,-2557
0.028705,-37,-74000,-4564570,-503102,-2511
0.032840,3,6000,-4566885,-10937,-2232
0.036852,-19,-38000,-4565785,-120307,-2307
0.040915,-20,-40000,-4566930,-131244,-2314
0.045026,66,132000,-4569725,732779,-1809
0.049154,68,136000,-4571500,667157,-1840
0.053311,-45,-90000,-4565210,-590598,-2561
0.057299,-31,-62000,-4566565,-328110,-2420
0.061335,-58,-116000,-4569665,-579661,-2571
0.065457,-12,-24000,-4573335,-32811,-2261
0.069531,4,8000,-4573870,76559,-2192
0.073571,59,118000,-4574325,590598,-1888
0.077553,-2,-4000,-4571445,-196866,-2330
0.081638,-29,-58000,-4571920,-295299,-2405
0.085703,-41,-82000,-4576690,-448417,-2494
0.089750,1,2000,-4576150,-196866,-2330
0.093791,-82,-164000,-4573505,-1060889,-2831
0.097944,22,44000,-4569115,54685,-2183
0.102004,-65,-130000,-4567290,-820275,-2694
0.106045,45,90000,-4572235,470291,-1959
0.110197,-38,-76000,-4576015,-339047,-2437
0.114430,-21,-42000,-4575670,-229677,-2367
0.118461,68,136000,-4576245,885897,-1736
0.122514,-53,-106000,-4574495,-678094,-2616
0.126608,11,22000,-4582905,349984,-2056
0.130779,-39,-78000,-4585440,-317173,-2432
0.134965,-9,-18000,-4580560,-174992,-2331
0.139158,28,56000,-4583520,251551,-2088
0.143262,52,104000,-4591275,612472,-1892
0.147417,-53,-106000,-4588220,-612472,-2591
0.151517,46,92000,-4587405,590598,-1907
0.155649,-46,-92000,-4585970,-557787,-2557
0.159764,-12,-24000,-4584345,-164055,-2330
0.163854,-4,-8000,-4582030,-164055,-2321
0.167877,-7,-14000,-4583350,0,-2245
0.171916,59,118000,-4581485,590598,-1891
0.175926,6,12000,-4579605,32811,-2214
0.179983,-49,-98000,-4582535,-481228,-2520
0.184134,8,16000,-4584465,10937,-2225
0.188234,-13,-26000,-4585035,-196866,-2348
0.192332,43,86000,-4587430,492165,-1958
0.196462,-40,-80000,-4592260,-404669,-2479
0.200569,-46,-92000,-4594185,-448417,-2507
0.204638,-19,-38000,-4592670,-240614,-2379
0.208677,-2,-4000,-4587450,-120307,-2301
0.212758,72,144000,-4584600,809338,-1773
0.216810,-82,-164000,-4586810,-721842,-2672
0.220854,-72,-144000,-4591335,-634346,-2622
0.224900,-57,-114000,-4591085,-634346,-2607
0.228990,7,14000,-4590945,-131244,-2299
0.233166,4,8000,-4591145,76559,-2200
0.237311,32,64000,-4591545,371858,-2029
0.241335,30,60000,-4595035,349984,-2043
0.245426,-16,-32000,-4595935,-207803,-2361
0.249552,-25,-50000,-4591270,-393732,-2458
0.253697,-25,-50000,-4591795,-153118,-2341
0.257772,-43,-86000,-4589020,-339047,-2448
0.261835,-15,-30000,-4587665,-120307,-2313
0.265881,-18,-36000,-4589195,-109370,-2312
0.269944,-29,-58000,-4589345,-262488,-2397
0.273916,0,0,-4587135,-65622,-2272
0.278022,40,80000,-4584130,306236,-2050
0.282085,-46,-92000,-4584120,-503102,-2529
0.286095,40,80000,-4586670,415606,-1998
0.290164,14,28000,-4587180,87496,-2183
0.294296,-46,-92000,-4586605,-601535,-2578
0.298425,38,76000,-4582045,164055,-2120
0.302521,-39,-78000,-4576855,-601535,-2567
0.306656,-14,-28000,-4573745,-218740,-2354
0.310779,-43,-86000,-4575015,-382795,-2463
0.314909,-18,-36000,-4578505,-65622,-2285
0.319029,44,88000,-4580995,590598,-1905
0.323141,-6,-12000,-4584465,98433,-2196
0.327224,119,238000,-4579435,1181196,-1543
0.331325,79,158000,-4576010,776527,-1778
0.335431,21,42000,-4580180,273425,-2082
0.339525,-4,-8000,-4581330,-120307,-2300
0.343769,56,112000,-4576495,535913,-1918
0.347961,21,42000,-4573595,174992,-2127
0.352036,-28,-56000,-4576220,-393732,-2454
0.356145,-27,-54000,-4576750,-317173,-2416
0.360242,-39,-78000,-4574305,-503102,-2517
0.364319,10,20000,-4573490,0,-2223
0.368372,-33,-66000,-4573690,-371858,-2447
0.372376,-7,-14000,-4575095,-120307,-2300
0.376415,23,46000,-4573775,109370,-2157
0.380592,38,76000,-4571280,415606,-1992
0.384665,-40,-80000,-4568130,-546850,-2537
0.388701,-5,-10000,-4566395,-120307,-2293
0.392750,1,2000,-4568000,54685,-2203
0.396873,-35,-70000,-4566570,-371858,-2446
0.400968,20,40000,-4566235,218740,-2103
0.405073,-20,-40000,-4566480,-207803,-2351
0.409251,50,100000,-4562080,426543,-1970
0.413494,-15,-30000,-4567055,-76559,-2282
0.417648,63,126000,-4566610,776527,-1789
0.421745,84,168000,-4561845,787464,-1761
0.425854,-86,-172000,-4558575,-1017141,-2807
0.430006,16,32000,-4555965,120307,-2150
0.434151,-47,-94000,-4558395,-371858,-2453
0.438293,-29,-58000,-4557140,-185929,-2344
0.442453,-4,-8000,-4555995,21874,-2218
0.446649,-40,-80000,-4551700,-689031,-2598
0.450866,5,10000,-4555790,32811,-2204
0.454972,60,120000,-4554185,634346,-1855
0.459098,-44,-88000,-4554400,-459354,-2491
0.463207,-19,-38000,-4557800,-65622,-2276
0.467310,-31,-62000,-4561040,-273425,-2391
0.471527,9,18000,-4560190,32811,-2202
0.475667,5,10000,-4560520,-10937,-2227
0.479809,-37,-74000,-4564625,-437480,-2479
0.483937,9,18000,-4559775,131244,-2154
0.488103,32,64000,-4562040,448417,-1977
0.492277,39,78000,-4563950,492165,-1950
0.496469,-80,-160000,-4564325,-973393,-2782
0.500517,-11,-22000,-4560265,-284362,-2376
0.504718,-20,-40000,-4563370,-76559,-2285
0.508754,-17,-34000,-4566415,-196866,-2342
0.512885,-31,-62000,-4563655,-415606,-2462
0.516950,-48,-96000,-4560620,-699968,-2616
0.521004,-84,-168000,-4561415,-951519,-2774
0.525087,15,30000,-4559165,54685,-2185
0.529266,44,88000,-4558050,667157,-1857
0.533361,-51,-102000,-4556880,-459354,-2499
0.537428,-3,-6000,-4558350,-32811,-2245
0.541494,21,42000,-4561015,207803,-2105
0.545613,-70,-140000,-4561655,-820275,-2696
0.549831,63,126000,-4562145,678094,-1835
0.553988,33,66000,-4562820,404669,-1998
0.558179,-6,-12000,-4560130,-185929,-2323
0.562378,44,88000,-4560275,437480,-1970
0.566570,14,28000,-4562925,196866,-2118
0.570669,17,34000,-4564925,229677,-2100
0.574726,11,22000,-4564070,109370,-2164
0.578812,-3,-6000,-4565810,-21874,-2243
0.582912,0,0,-4567805,76559,-2193
0.587016,-15,-30000,-4568700,-295299,-2390
0.591137,60,120000,-4571515,612472,-1875
0.595257,88,176000,-4569910,896834,-1708
0.599434,5,10000,-4566320,-120307,-2284
0.603555,25,50000,-4570680,207803,-2106
0.607635,67,134000,-4568695,579661,-1882
0.611752,-15,-30000,-4570045,-207803,-2348
0.615900,40,80000,-4573085,492165,-1954
0.620025,80,160000,-4570700,842149,-1742
0.624195,10,20000,-4567250,-21874,-2231
0.628346,8,16000,-4566080,-54685,-2248
0.632437,24,48000,-4561735,131244,-2140
0.636499,-13,-26000,-4566035,-185929,-2333
0.640632,-31,-62000,-4571990,-196866,-2359
0.644766,-32,-64000,-4574735,-262488,-2393
0.648899,-14,-28000,-4574080,-142181,-2317
0.652964,17,34000,-4578670,295299,-2075
0.657116,-42,-84000,-4579730,-557787,-2550
0.661203,33,66000,-4575230,164055,-2122
0.665356,-3,-6000,-4575065,-109370,-2290
0.669491,-26,-52000,-4577475,-262488,-2389
0.673576,23,46000,-4579880,284362,-2075
0.677694,-41,-82000,-4580450,-448417,-2496
0.681827,7,14000,-4576005,0,-2228
0.685924,32,64000,-4571380,229677,-2089
0.689976,38,76000,-4566095,218740,-2086
0.694063,-59,-118000,-4570725,-601535,-2583
0.698133,-37,-74000,-4570655,-382795,-2455
0.712580,-24,-48000,-4569865,-284362,-2394
0.716817,-5,-10000,-4578245,43748,-2219
0.720913,-47,-94000,-4582900,-535913,-2545
0.725084,-31,-62000,-4584320,-240614,-2386
0.729234,-1,-2000,-4584500,21874,-2229
0.733353,59,118000,-4583800,590598,-1892
0.737512,-43,-86000,-4582385,-503102,-2525
0.741801,7,14000,-4585985,153118,-2158
0.745968,3,6000,-4581295,-109370,-2287
0.750123,15,30000,-4583975,174992,-2138
0.754307,16,32000,-4584590,262488,-2095
0.758651,-60,-120000,-4583010,-601535,-2590
0.762937,-14,-28000,-4579170,-120307,-2308
