# overshoot study v1
# set_pid: 2000 25 87500
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0133, stop at t=1.0533
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,15,30000,618100,2734,318
0.004118,-28,-56000,633450,-98424,234
0.008174,71,142000,645400,180444,473
0.012294,57,114000,656425,142168,446
0.016433,17,34000,641325,57414,358
0.020644,-3,-6000,627400,5468,306
0.024953,0,0,621925,27340,317
0.029206,-31,-62000,622250,-73818,238
0.033731,-35,-70000,623025,-90222,226
0.038092,-18,-36000,636375,-65616,261
0.042252,14,28000,631950,65616,354
0.052181,-42,-84000,644225,-123030,213
0.056430,-4,-8000,640025,8202,313
0.060561,-18,-36000,635475,-13670,286
0.064577,-31,-62000,633200,-60148,250
0.068705,11,22000,646025,24606,338
0.072834,18,36000,637925,71084,364
0.077048,18,36000,631800,73818,362
0.081128,42,84000,634850,112094,406
0.085270,15,30000,644025,21872,340
0.089326,-28,-56000,678050,-109360,250
0.093312,-129,-258000,668975,-355420,27
0.097404,-4,-8000,668575,-27340,309
0.101646,-7,-14000,662100,-16404,308
0.105812,15,30000,677600,35542,363
0.109931,-81,-162000,678875,-215986,147
0.114028,0,0,673475,13670,336
0.118228,-21,-42000,682475,-76552,275
0.126911,7,14000,675575,16404,345
0.131051,18,36000,690750,68350,388
0.135112,-67,-134000,681825,-180444,179
0.139240,-21,-42000,679125,-43744,290
0.143400,-50,-100000,677050,-147636,210
0.147529,-24,-48000,673350,-71084,271
0.151778,14,28000,660625,30074,351
0.158193,5,10000,652725,21872,334
0.162379,-71,-142000,636200,-180444,153
0.166470,-36,-72000,632700,-98424,226
0.170700,28,56000,637425,68350,372
0.174938,52,104000,639275,136700,430
0.179067,28,56000,640825,71084,375
0.183089,6,12000,648625,10936,328
0.187380,20,40000,630675,60148,357
0.193606,17,34000,628200,19138,333
0.197856,-82,-164000,635100,-224188,121
0.201976,21,42000,635400,62882,361
0.206189,-14,-28000,624475,-51946,266
0.210419,46,92000,613750,136700,411
0.214534,-3,-6000,618350,-10936,294
0.218640,28,56000,589700,101158,365
0.226770,-75,-150000,602750,-207784,120
0.231043,17,34000,608025,51946,339
0.235215,-17,-34000,603475,-43744,257
0.239340,15,30000,607450,27340,325
0.243497,-25,-50000,619900,-73818,242
0.247623,-4,-8000,610325,13670,301
0.251890,8,16000,595275,13670,305
0.256047,-32,-64000,595575,-95690,213
0.260159,-88,-176000,587175,-243326,82
0.264265,4,8000,573175,38276,302
0.268578,-25,-50000,582850,-57414,232
0.274628,-39,-78000,577725,-117562,187
0.278934,-25,-50000,594875,-82020,226
0.283023,-4,-8000,589150,-5468,281
0.287204,-18,-36000,590850,-43744,250
0.291793,-15,-30000,573350,-30074,251
0.295966,-6,-12000,562150,-10936,263
0.300011,36,72000,570850,79286,353
0.304152,4,8000,580600,-30074,273
0.308599,-28,-56000,589450,-87488,218
0.312762,22,44000,592250,57414,339
0.316937,-11,-22000,601925,-49212,259
0.321441,32,64000,602400,101158,375
0.327110,-67,-134000,619150,-215986,131
0.331295,28,56000,617650,51946,354
0.335420,-42,-84000,614325,-92956,214
0.339634,43,86000,606625,114828,394
0.343824,7,14000,613875,13670,313
0.347870,-28,-56000,609575,-79286,232
0.352124,-10,-20000,628925,-51946,272
0.359730,32,64000,615800,123030,392
0.364031,-74,-148000,607375,-210518,122
0.368057,-66,-132000,623125,-202316,141
0.372080,-32,-64000,618550,-84754,229
0.376213,56,112000,619575,125764,419
0.380227,-28,-56000,626300,-87488,236
0.384416,7,14000,634075,21872,327
0.394412,56,112000,632775,153104,438
0.398711,4,8000,655525,-8202,320
0.402847,39,78000,658425,109360,413
0.407060,-3,-6000,671525,0,325
0.411188,-39,-78000,649725,-90222,235
