# overshoot study v1
# set_pid: 2000 5 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0111, stop at t=1.0511
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,16,32000,-5441235,131244,-2577
0.004097,18,36000,-5439775,120307,-2580
0.008380,5,10000,-5441160,164055,-2572
0.019155,-14,-28000,-5435670,-229677,-2780
0.023714,-22,-44000,-5437930,-251551,-2800
0.027879,-24,-48000,-5435760,-284362,-2816
0.031970,-19,-38000,-5429610,-262488,-2798
0.036118,-50,-100000,-5429365,-623409,-3004
0.040262,-24,-48000,-5432020,-207803,-2777
0.044487,-10,-20000,-5437810,10937,-2660
0.048648,15,30000,-5435340,32811,-2623
0.052689,-18,-36000,-5442120,-174992,-2760
0.056789,-26,-52000,-5442850,-339047,-2849
0.060954,29,58000,-5441265,131244,-2564
0.065166,4,8000,-5441050,-54685,-2680
0.069358,18,36000,-5443935,153118,-2566
0.073481,-64,-128000,-5446470,-776527,-3101
0.077553,-63,-126000,-5446205,-634346,-3031
0.081595,-7,-14000,-5446645,-21874,-2677
0.085671,-115,-230000,-5448115,-1290566,-3403
0.089804,10,20000,-5448060,98433,-2602
0.094032,37,74000,-5446935,317173,-2469
0.098170,54,108000,-5445650,393732,-2414
0.102306,44,88000,-5449920,459354,-2394
0.106449,-26,-52000,-5450665,-328110,-2847
0.113676,26,52000,-5449560,0,-2636
0.117893,47,94000,-5448890,568724,-2337
0.121920,-59,-118000,-5445725,-710905,-3064
0.126035,8,16000,-5447815,-54685,-2679
0.130196,-21,-42000,-5443300,-393732,-2871
0.134285,-23,-46000,-5443545,-273425,-2814
0.138433,7,14000,-5443450,65622,-2619
0.142537,73,146000,-5439140,623409,-2280
0.146701,24,48000,-5436380,240614,-2514
0.150797,55,110000,-5436750,590598,-2313
0.155017,42,84000,-5431875,273425,-2478
0.159577,16,32000,-5436730,98433,-2591
0.165180,55,110000,-5444175,689031,-2268
0.169365,14,28000,-5446645,174992,-2560
0.173648,29,58000,-5450425,360921,-2457
0.185381,26,52000,-5445870,229677,-2522
0.189591,-3,-6000,-5447240,131244,-2599
0.193674,-46,-92000,-5448915,-437480,-2919
0.197768,-10,-20000,-5448975,98433,-2622
0.202021,7,14000,-5444595,-120307,-2710
0.206131,50,100000,-5443240,492165,-2369
0.213622,38,76000,-5442730,437480,-2407
0.217895,60,120000,-5431920,623409,-2289
0.221972,-14,-28000,-5428170,-185929,-2755
0.226208,63,126000,-5424430,514039,-2336
0.230399,34,68000,-5423225,131244,-2551
0.234605,-33,-66000,-5424455,-339047,-2846
0.238741,2,4000,-5425625,-54685,-2674
0.242895,-53,-106000,-5429885,-667157,-3029
0.247252,25,50000,-5432860,371858,-2447
0.251427,12,24000,-5432635,43748,-2620
0.255505,22,44000,-5435305,306236,-2483
0.259549,-7,-14000,-5443320,-43748,-2686
0.263664,10,20000,-5441815,65622,-2615
0.267780,-23,-46000,-5442320,-349984,-2851
0.271875,36,72000,-5444490,251551,-2500
0.276013,79,158000,-5441620,820275,-2179
0.286632,-9,-18000,-5441090,-164055,-2746
0.290813,36,72000,-5437135,371858,-2438
0.294982,-49,-98000,-5437480,-524976,-2959
0.299078,34,68000,-5431310,142181,-2549
0.303157,1,2000,-5432285,-120307,-2710
0.307316,2,4000,-5437780,131244,-2589
0.311397,-35,-70000,-5440100,-426543,-2899
0.315515,40,80000,-5443940,339047,-2454
0.319534,-60,-120000,-5439390,-809338,-3110
0.323573,-24,-48000,-5438065,-328110,-2839
0.328388,-6,-12000,-5434135,-76559,-2697
0.332978,-30,-60000,-5436800,-393732,-2876
0.338453,18,36000,-5436455,218740,-2530
0.351293,14,28000,-5437165,87496,-2598
0.355491,-40,-80000,-5436325,-339047,-2859
0.359670,-8,-16000,-5436465,-76559,-2700
0.363823,-65,-130000,-5434910,-699968,-3059
0.367957,43,86000,-5439200,579661,-2331
0.372153,-82,-164000,-5438505,-896834,-3174
0.376318,42,84000,-5439460,339047,-2449
0.380399,-21,-42000,-5437350,-273425,-2809
0.384959,-26,-52000,-5433160,-382795,-2865
0.393839,-25,-50000,-5433175,-295299,-2822
0.398169,31,62000,-5433750,448417,-2404
0.402250,-50,-100000,-5435650,-437480,-2917
0.406378,31,62000,-5438340,371858,-2444
0.410418,-34,-68000,-5441365,-339047,-2856
0.414487,-14,-28000,-5442250,-65622,-2703
0.418518,-51,-102000,-5445855,-557787,-2981
0.422677,7,14000,-5442935,43748,-2629
0.426776,68,136000,-5443955,809338,-2197
0.430963,-4,-8000,-5448650,-131244,-2728
0.435175,-27,-54000,-5451630,-328110,-2849
0.439473,-32,-64000,-5452115,-349984,-2864
0.444202,12,24000,-5453050,153118,-2576
0.448996,57,114000,-5453815,557787,-2335
0.453264,3,6000,-5456845,142181,-2592
0.457397,0,0,-5454140,98433,-2615
0.461626,-22,-44000,-5454640,-328110,-2845
