# overshoot study v1
# set_pid: 2000 25 175000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0142, stop at t=1.0542
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,41,82000,8357925,213252,4225
0.004139,55,110000,8384100,262464,4276
0.008348,26,52000,8394700,103892,4175
0.012628,-30,-60000,8387800,-147636,3994
0.016855,-15,-30000,8401075,-158572,4010
0.021114,-61,-122000,8409000,-349952,3876
0.025324,-20,-40000,8406975,-109360,4032
0.034335,17,34000,8410725,82020,4163
0.038675,0,0,8400875,-21872,4091
0.042819,28,56000,8384200,131232,4185
0.046951,3,6000,8371800,82020,4131
0.051182,40,80000,8372750,240592,4245
0.055413,-10,-20000,8400600,-87488,4049
0.059571,36,72000,8381275,224188,4237
0.063767,109,218000,8382625,617884,4501
0.067901,-24,-48000,8389375,-240592,3955
0.072056,-68,-136000,8389475,-366356,3851
0.076231,-62,-124000,8387825,-344484,3867
0.080345,-45,-90000,8395750,-251528,3933
0.084515,-53,-106000,8392525,-284336,3907
0.088793,-25,-50000,8400250,-147636,4005
0.092906,20,40000,8409425,76552,4163
0.097003,86,172000,8414350,486652,4430
0.101165,-12,-24000,8401375,-54680,4064
0.105308,-15,-30000,8406600,-131232,4026
0.109549,15,30000,8403100,98424,4166
0.113831,-3,-6000,8404475,-16404,4093
0.118108,12,24000,8408875,71084,4152
0.122297,-61,-122000,8424700,-360888,3878
0.126504,-50,-100000,8397075,-180444,3963
0.130762,0,0,8394475,-10936,4094
0.135070,-28,-56000,8390675,-207784,3968
0.139374,-10,-20000,8383200,-43744,4062
0.143584,-50,-100000,8398950,-289804,3911
0.147787,49,98000,8393275,333548,4309
0.151943,-10,-20000,8404325,-27340,4081
0.156023,44,88000,8416325,224188,4262
0.160183,30,60000,8427875,147636,4217
0.164325,-16,-32000,8420100,-82020,4056
0.168560,-4,-8000,8433900,-49212,4090
0.172735,-16,-32000,8453775,-114828,4056
0.176843,12,24000,8439450,60148,4162
0.180957,19,38000,8431025,142168,4205
0.185077,-9,-18000,8442175,-10936,4108
0.189162,19,38000,8434975,142168,4207
0.193355,-2,-4000,8436750,10936,4123
0.197532,0,0,8443050,-43744,4101
0.201609,4,8000,8422400,65616,4148
0.205759,-52,-104000,8405175,-229656,3941
0.209863,-22,-44000,8407625,-114828,4028
0.214043,-8,-16000,8385225,-21872,4076
0.218084,0,0,8388525,-5468,4093
0.222192,-37,-74000,8388700,-180444,3972
0.226368,30,60000,8396475,125764,4191
0.230568,-19,-38000,8383350,-76552,4037
0.234775,-58,-116000,8389750,-300740,3893
0.238839,-31,-62000,8381100,-114828,4006
0.242946,31,62000,8399125,114828,4187
0.247101,18,36000,8411450,76552,4162
0.251165,2,4000,8427500,5468,4120
0.255298,-16,-32000,8457325,-185912,4023
0.259503,-28,-56000,8448650,-180444,4010
0.263692,48,96000,8439475,267932,4299
0.267815,37,74000,8425125,218720,4257
0.271949,28,56000,8424825,169508,4224
0.276128,32,64000,8434575,136700,4216
0.280237,-66,-132000,8438600,-410100,3856
0.284383,-63,-126000,8441650,-377292,3876
0.288495,-9,-18000,8436825,16404,4119
0.292675,-84,-168000,8443175,-541332,3776
0.296801,59,118000,8443200,328080,4340
0.300965,49,98000,8431350,273400,4298
0.305149,58,116000,8453525,284336,4323
0.309306,32,64000,8451100,185912,4249
0.313465,-38,-76000,8451450,-240592,3972
0.317803,-5,-10000,8448550,-32808,4104
0.322041,-93,-186000,8458250,-546800,3772
0.326278,30,60000,8444150,180444,4241
0.332067,10,20000,8449825,49212,4160
0.336434,-12,-24000,8446625,-54680,4086
0.342218,-9,-18000,8430950,-82020,4068
0.346745,-25,-50000,8435750,-131232,4031
0.350944,60,120000,8427325,328080,4334
0.355173,13,26000,8412400,43744,4142
0.360014,42,84000,8427600,180444,4244
0.364262,-82,-164000,8433850,-421036,3832
0.368506,-39,-78000,8423675,-158572,3998
0.372715,-25,-50000,8433750,-153104,4019
0.380407,35,70000,8445850,153104,4233
0.384626,-16,-32000,8488475,-131232,4065
0.388834,3,6000,8482850,16404,4153
0.393019,-48,-96000,8487250,-256996,3972
0.397202,2,4000,8470700,76552,4175
0.401349,-47,-94000,8465125,-262464,3959
0.405449,38,76000,8468150,207784,4273
0.409538,19,38000,8462350,147636,4223
