# overshoot study v1
# set_pid: 2000 100 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0107, stop at t=1.0507
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,38,76000,-6487400,459354,-2906
0.004206,18,36000,-6505800,273425,-3026
0.009278,-26,-52000,-6452800,-360921,-3352
0.013593,-7,-14000,-6421700,-349984,-3313
0.017621,-59,-118000,-6476900,-743716,-3583
0.021861,-22,-44000,-6569400,-273425,-3363
0.028465,-59,-118000,-6558100,-623409,-3564
0.032705,-36,-72000,-6512600,-437480,-3429
0.036787,24,48000,-6483200,174992,-3057
0.040889,-8,-16000,-6522900,-76559,-3230
0.045089,72,144000,-6526700,765590,-2743
0.049157,-66,-132000,-6545600,-710905,-3608
0.053285,-65,-130000,-6552200,-699968,-3605
0.062451,107,214000,-6573600,1126511,-2555
0.066698,38,76000,-6494100,251551,-3011
0.070844,96,192000,-6474500,907771,-2624
0.075382,-15,-30000,-6450100,-295299,-3308
0.079728,28,56000,-6366200,-32811,-3097
0.083960,17,34000,-6425700,0,-3121
0.088129,-23,-46000,-6375400,-437480,-3349
0.092256,39,78000,-6462800,360921,-2941
0.097221,-21,-42000,-6554000,-196866,-3317
0.101332,-38,-76000,-6491200,-568724,-3484
0.105439,-2,-4000,-6448300,32811,-3135
0.109560,-19,-38000,-6437500,-284362,-3301
0.113648,58,116000,-6456400,634346,-2786
0.117660,35,70000,-6449200,415606,-2912
0.121677,3,6000,-6353500,65622,-3067
0.126515,-9,-18000,-6397300,-240614,-3250
0.130675,-23,-46000,-6435400,-328110,-3325
0.134770,-26,-52000,-6482400,-371858,-3372
0.138820,-16,-32000,-6487100,-240614,-3301
0.142993,19,38000,-6554500,185929,-3091
0.147348,50,100000,-6533400,546850,-2874
0.151508,-40,-80000,-6481000,-503102,-3449
0.155694,-12,-24000,-6490700,-262488,-3309
0.161522,-16,-32000,-6447600,-262488,-3292
0.165750,-31,-62000,-6461400,-229677,-3297
0.169813,9,18000,-6461400,54685,-3119
0.173951,-31,-62000,-6489500,-481228,-3434
0.178165,34,68000,-6478800,174992,-3045
0.182659,2,4000,-6562500,-32811,-3218
0.186910,69,138000,-6559400,776527,-2756
0.194450,-3,-6000,-6498200,-207803,-3277
0.198708,-12,-24000,-6480100,-153118,-3251
0.202814,45,90000,-6555600,448417,-2938
0.206891,45,90000,-6499100,404669,-2932
0.211004,-80,-160000,-6498200,-929645,-3705
0.215082,41,82000,-6459300,492165,-2874
0.219208,-47,-94000,-6537200,-360921,-3414
0.227065,-58,-116000,-6570200,-371858,-3446
0.231239,-26,-52000,-6418400,-481228,-3394
0.235319,-97,-194000,-6435900,-1082763,-3766
0.239446,-52,-104000,-6462800,-590598,-3495
0.243797,59,118000,-6520800,656220,-2806
0.247914,32,64000,-6524400,262488,-3026
0.252006,35,70000,-6510700,306236,-2995
0.256114,14,28000,-6528700,-131244,-3238
0.262042,58,116000,-6585000,601535,-2865
0.266322,-39,-78000,-6510000,-415606,-3420
0.270407,0,0,-6403200,-207803,-3228
0.274530,39,78000,-6451200,273425,-2978
0.278708,109,218000,-6454300,1060889,-2527
0.282760,48,96000,-6512200,415606,-2930
0.286835,47,94000,-6547400,514039,-2900
0.291114,-43,-86000,-6449100,-470291,-3421
0.295175,73,146000,-6518200,907771,-2668
0.299396,23,46000,-6479200,284362,-3002
0.303518,-13,-26000,-6461400,-87496,-3210
0.308306,-54,-108000,-6518600,-535913,-3497
0.312850,63,126000,-6567700,667157,-2820
0.317097,-1,-2000,-6507200,-218740,-3285
0.321167,47,94000,-6439900,174992,-3013
0.327204,24,48000,-6426600,185929,-3024
0.331416,6,12000,-6539500,109370,-3134
0.335440,3,6000,-6579700,164055,-3130
0.339446,45,90000,-6516900,360921,-2962
0.343566,17,34000,-6468500,-21874,-3153
0.347641,-8,-16000,-6477700,-360921,-3347
0.351897,32,64000,-6542300,284362,-3024
0.356055,-60,-120000,-6510400,-754653,-3606
0.361510,14,28000,-6541500,153118,-3106
0.365717,12,24000,-6483300,131244,-3090
0.370213,-15,-30000,-6548400,-218740,-3319
0.374922,-4,-8000,-6526900,-32811,-3207
0.379378,11,22000,-6342400,-43748,-3107
0.383502,12,24000,-6419900,120307,-3064
0.387651,-2,-4000,-6451400,-207803,-3254
0.397578,18,36000,-6377900,-76559,-3134
0.401983,25,50000,-6402600,164055,-3022
0.406075,-40,-80000,-6405700,-503102,-3413
0.410079,3,6000,-6477700,109370,-3107
0.414178,-65,-130000,-6465800,-710905,-3568
0.418418,-19,-38000,-6498900,-251551,-3315
0.422745,-6,-12000,-6531100,-174992,-3280
0.428295,6,12000,-6526600,120307,-3122
0.432438,11,22000,-6498900,142181,-3093
0.436645,17,34000,-6520600,185929,-3076
0.440918,-66,-132000,-6571700,-612472,-3572
0.446828,69,138000,-6516500,765590,-2741
0.451041,56,112000,-6503700,765590,-2747
0.455156,35,70000,-6517300,360921,-2972
0.461183,43,86000,-6514300,459354,-2915
0.465514,65,130000,-6535000,765590,-2754
0.469560,-8,-16000,-6554600,-54685,-3235
0.473610,-24,-48000,-6504400,-317173,-3354
0.477669,-55,-110000,-6550600,-612472,-3551
0.481776,-23,-46000,-6573100,-21874,-3243
0.485856,-38,-76000,-6572100,-174992,-3332
0.495293,8,16000,-6599300,251551,-3092
0.499555,16,32000,-6418000,142181,-3049
0.503898,-15,-30000,-6370800,-76559,-3163
0.508233,58,116000,-6391000,645283,-2749
0.512727,25,50000,-6448600,371858,-2943
0.517254,-120,-240000,-6477600,-1181196,-3857
0.521703,2,4000,-6402500,-65622,-3156
0.527672,-30,-60000,-6419700,-404669,-3362
0.531897,-45,-90000,-6453500,-514039,-3446
0.535962,-1,-2000,-6396000,-153118,-3199
0.540082,88,176000,-6430900,754653,-2686
0.544234,-74,-148000,-6435900,-874960,-3642
0.548364,-12,-24000,-6497800,-43748,-3206
0.552592,43,86000,-6470900,503102,-2872
0.561122,-55,-110000,-6457600,-667157,-3533
0.565596,1,2000,-6357500,-371858,-3285
0.569667,28,56000,-6434900,317173,-2960
0.573726,-11,-22000,-6494900,-54685,-3209
0.577840,34,68000,-6515500,492165,-2908
0.581924,56,112000,-6556600,656220,-2826
0.586001,4,8000,-6497900,10937,-3164
0.590121,-33,-66000,-6489500,-437480,-3415
0.594223,69,138000,-6459800,634346,-2777
0.598441,61,122000,-6426300,459354,-2854
0.602583,45,90000,-6453100,470291,-2877
0.606925,-73,-146000,-6443300,-809338,-3613
0.611620,24,48000,-6462500,317173,-2977
0.615909,23,46000,-6507300,174992,-3069
0.620066,-36,-72000,-6514900,-437480,-3430
0.631645,-1,-2000,-6529800,10937,-3184
0.635931,-18,-36000,-6386400,-273425,-3269
0.640020,-70,-140000,-6404400,-765590,-3569
0.644129,24,48000,-6372000,371858,-2906
0.648149,-58,-116000,-6400300,-535913,-3443
0.652223,-47,-94000,-6417200,-568724,-3457
0.656321,1,2000,-6424200,-109370,-3189
0.660449,-26,-52000,-6399600,-218740,-3257
0.664527,-44,-88000,-6512500,-393732,-3415
0.668697,-29,-58000,-6496500,-317173,-3355
0.673002,-20,-40000,-6468800,-273425,-3312
0.677262,34,68000,-6454700,153118,-3044
0.681484,7,14000,-6469700,109370,-3099
0.685720,29,58000,-6599400,306236,-3045
0.690009,12,24000,-6596100,87496,-3166
0.710674,27,54000,-6571400,404669,-2985
0.714818,-22,-44000,-6417500,-240614,-3273
0.718914,63,126000,-6384600,546850,-2789
0.722970,14,28000,-6400000,174992,-3026
0.727049,-26,-52000,-6473300,-251551,-3309
0.731100,10,20000,-6496700,131244,-3098
0.735173,59,118000,-6521100,699968,-2785
0.739201,-79,-158000,-6509700,-765590,-3630
0.743373,-15,-30000,-6464500,-218740,-3278
0.747628,-4,-8000,-6506100,-207803,-3282
0.751961,0,0,-6534200,120307,-3132
0.756259,61,122000,-6550800,809338,-2744
0.760972,-56,-112000,-6521700,-689031,-3576
0.765147,-15,-30000,-6493400,-207803,-3287
0.769188,-83,-166000,-6444000,-1159322,-3794
0.773314,76,152000,-6450200,667157,-2750
