# overshoot study v1
# set_pid: 2000 25 87500
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0118, stop at t=1.0518
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-17,-34000,2466475,-60148,1158
0.006088,-18,-36000,2459625,-41010,1163
0.010241,-1,-2000,2469800,2734,1206
0.014429,-90,-180000,2467275,-248794,995
0.018573,-11,-22000,2473750,-32808,1181
0.022769,13,26000,2479725,27340,1237
0.027007,-42,-84000,2465950,-117562,1106
0.031345,-15,-30000,2458450,-57414,1158
0.039429,15,30000,2449775,38276,1230
0.043608,-35,-70000,2479950,-117562,1119
0.047716,-22,-44000,2496000,-57414,1169
0.051915,-39,-78000,2493025,-114828,1123
0.056017,4,8000,2491450,8202,1224
0.060152,25,50000,2489350,62882,1271
0.064261,9,18000,2482475,10936,1226
0.074335,38,76000,2495975,114828,1312
0.078663,6,12000,2509400,16404,1239
0.082771,-76,-152000,2507800,-205050,1050
0.086927,-46,-92000,2501550,-120296,1118
0.091022,13,26000,2512150,62882,1270
0.095087,31,62000,2510450,87488,1299
0.099146,-20,-40000,2540375,-79286,1182
0.103292,-9,-18000,2550200,-54680,1210
0.107380,-12,-24000,2563375,-27340,1227
0.111488,9,18000,2572575,8202,1269
0.115807,-9,-18000,2580475,-35542,1234
0.119947,-36,-72000,2567100,-95690,1172
0.124071,-42,-84000,2565525,-98424,1164
0.128227,-25,-50000,2592450,-109360,1188
0.132442,-16,-32000,2598250,-30074,1238
0.140291,-4,-8000,2588825,5468,1263
0.144617,-78,-156000,2557175,-210518,1070
0.148783,-30,-60000,2543400,-65616,1181
0.152877,-13,-26000,2534675,-43744,1204
0.156991,-9,-18000,2540875,-16404,1224
0.161092,-35,-70000,2541175,-87488,1164
0.165246,61,122000,2551300,177710,1392
0.169660,7,14000,2539600,32808,1263
0.173810,54,108000,2536250,131232,1355
0.177876,9,18000,2534300,51946,1272
0.182010,-40,-80000,2509925,-84754,1145
0.186188,-2,-4000,2520475,-2734,1227
0.190330,29,58000,2526825,60148,1291
0.194346,36,72000,2503550,125764,1319
0.198456,20,40000,2484000,76552,1270
0.202548,-27,-54000,2478600,-49212,1160
0.206589,-57,-114000,2453875,-158572,1065
0.210618,-13,-26000,2451900,-73818,1148
0.214769,36,72000,2444200,98424,1277
0.218864,-4,-8000,2441625,-2734,1187
0.222999,9,18000,2440975,46478,1223
0.227095,-25,-50000,2458050,-82020,1136
0.231196,-44,-88000,2460700,-123030,1098
0.240094,60,120000,2451450,174976,1341
0.244341,-45,-90000,2443175,-84754,1108
0.248417,-59,-118000,2437725,-144902,1062
0.253265,-4,-8000,2443350,5468,1192
0.257642,8,16000,2443200,35542,1218
0.261794,11,22000,2445175,27340,1218
0.266193,47,94000,2468250,76552,1288
0.275631,60,120000,2468550,153104,1339
0.279906,21,42000,2460425,65616,1254
0.284131,111,222000,2473675,270666,1448
0.288358,30,60000,2458525,73818,1266
0.292410,10,20000,2475600,-2734,1217
0.296483,-50,-100000,2467575,-103892,1105
0.300581,63,126000,2488375,164040,1357
0.304666,11,22000,2499825,24606,1243
0.308794,-20,-40000,2503100,-62882,1172
0.312900,-7,-14000,2518150,-30074,1208
0.317067,-26,-52000,2496075,-32808,1177
0.321111,-64,-128000,2497050,-191380,1063
0.325147,52,104000,2504275,142168,1343
0.329202,-23,-46000,2486150,-73818,1155
0.333415,7,14000,2498750,10936,1232
0.342517,-9,-18000,2481325,19138,1212
0.346745,17,34000,2480375,51946,1253
0.350891,42,84000,2491225,87488,1300
0.355033,-11,-22000,2483175,-32808,1186
0.359176,-41,-82000,2468075,-92956,1120
0.363319,-50,-100000,2468850,-139434,1089
0.367664,35,70000,2459375,109360,1288
0.377756,5,10000,2447450,35542,1217
0.381952,43,86000,2459275,142168,1312
0.386129,14,28000,2444150,49212,1231
0.390237,18,36000,2440075,76552,1246
0.394344,-51,-102000,2443150,-133966,1078
0.398474,-35,-70000,2430825,-76552,1115
0.402625,19,38000,2460700,16404,1228
0.406709,-14,-28000,2471875,-21872,1183
0.410798,17,34000,2478975,46478,1250
0.414962,-36,-72000,2470100,-106626,1119
0.419119,59,118000,2475450,166774,1348
0.423262,19,38000,2490300,24606,1247
0.427265,-20,-40000,2501575,-51946,1177
0.431335,13,26000,2488175,73818,1264
0.437999,-12,-24000,2482475,-35542,1183
0.442151,-27,-54000,2478000,-79286,1145
0.446177,13,26000,2463225,43744,1237
0.450364,-29,-58000,2467775,-95690,1130
0.454761,-28,-56000,2470900,-101158,1130
0.459052,40,80000,2484700,76552,1290
0.463219,-12,-24000,2472600,-43744,1174
0.467363,-33,-66000,2469650,-98424,1126
