# overshoot study v1
# set_pid: 2000 25 1400000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0152, stop at t=1.0552
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-135,-270000,-238850,-4987500,-2684
0.004032,-24,-48000,-251575,-1312500,-787
0.008091,-8,-16000,-258475,1006250,357
0.014517,-94,-188000,-317425,-4156250,-2276
0.018654,76,152000,-327275,2493750,1132
0.022781,11,22000,-382375,3587500,1576
0.026928,12,24000,-393875,1050000,332
0.031139,-44,-88000,-433025,-2537500,-1493
0.035313,-14,-28000,-455725,1662500,576
0.039458,1,2000,-478700,918750,216
0.043649,8,16000,-522900,1268750,372
0.049039,-1,-2000,-480425,-2975000,-1688
0.053249,-47,-94000,-473350,-1837500,-1174
0.057309,-66,-132000,-421800,-218750,-377
0.061598,78,156000,-451450,2231250,945
0.065736,-24,-48000,-525375,481250,-45
0.069882,1,2000,-549750,2231250,822
0.074084,36,72000,-591025,2931250,1178
0.082300,-113,-226000,-618550,-5600000,-3147
0.086659,-34,-68000,-385900,43750,-200
0.090769,6,12000,-476550,-2187500,-1295
0.094926,34,68000,-364500,-393750,-337
0.099097,-9,-18000,-339225,-1662500,-986
0.103243,32,64000,-384325,918750,292
0.107396,-5,-10000,-261500,-4375000,-2269
0.111518,48,96000,-190225,3937500,1877
0.118933,-17,-34000,-272000,-87500,-192
0.123193,-57,-114000,-344575,-1443750,-929
0.127320,-59,-118000,-392550,1837500,648
0.131523,-18,-36000,-447750,-218750,-343
0.135595,97,194000,-300825,568750,226
0.139767,84,168000,-300625,2231250,1025
0.144280,7,14000,-286175,1225000,465
0.151604,13,26000,-366575,-87500,-209
0.159120,-3,-6000,-448050,262500,-94
0.163442,-37,-74000,-450175,-1925000,-1196
0.167473,-51,-102000,-489100,-1925000,-1229
0.171831,-56,-112000,-522650,-2887500,-1720
0.176038,-23,-46000,-542500,-43750,-309
0.182619,50,100000,-542650,2625000,1066
0.186797,-27,-54000,-673250,-743750,-718
0.190847,11,22000,-685075,-1137500,-879
0.195009,13,26000,-665775,1575000,457
0.199286,166,332000,-618725,2800000,1227
0.204630,45,90000,-625150,2625000,1020
0.208937,-30,-60000,-661550,-1793750,-1228
0.217315,-60,-120000,-689200,918750,53
0.221489,-82,-164000,-800950,-2012500,-1454
0.225588,-21,-42000,-844900,-2318750,-1565
