# overshoot study v1
# set_pid: 2000 25 175000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0106, stop at t=1.0506
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,49,98000,-7445025,273400,-3454
0.006623,44,88000,-7423725,202316,-3483
0.010904,-17,-34000,-7414850,-120296,-3696
0.015074,-34,-68000,-7423250,-218720,-3765
0.019240,87,174000,-7445900,470248,-3321
0.023379,65,130000,-7422800,322612,-3403
0.032150,-38,-76000,-7405950,-196848,-3749
0.036350,2,4000,-7435675,60148,-3599
0.040490,14,28000,-7416800,10936,-3602
0.044901,-17,-34000,-7408050,-164040,-3714
0.049108,-64,-128000,-7404725,-349952,-3849
0.053191,16,32000,-7387525,32808,-3576
0.057523,-44,-88000,-7396600,-284336,-3793
0.068360,-29,-58000,-7383275,-224188,-3743
0.072578,44,88000,-7419550,229656,-3468
0.076618,-32,-64000,-7427950,-131232,-3722
0.080638,-11,-22000,-7420875,-131232,-3698
0.084718,-4,-8000,-7422375,-164040,-3708
0.088967,-25,-50000,-7394000,-229656,-3747
0.097736,18,36000,-7380150,-27340,-3599
0.101974,31,62000,-7391050,109360,-3525
0.106077,57,114000,-7398200,289804,-3415
0.110219,26,52000,-7388950,54680,-3556
0.114338,56,112000,-7402200,322612,-3402
0.118389,5,10000,-7401375,-71084,-3644
0.122479,68,136000,-7416550,377292,-3371
0.126600,31,62000,-7410550,60148,-3559
0.130751,49,98000,-7399125,267932,-3434
0.134846,31,62000,-7408975,120296,-3529
0.139093,-8,-16000,-7433800,-103892,-3688
0.143249,97,194000,-7432475,563204,-3259
0.147382,-26,-52000,-7443475,-125764,-3721
0.151494,-13,-26000,-7412650,-43744,-3654
0.155560,-52,-104000,-7421550,-218720,-3781
0.161945,0,0,-7437975,71084,-3597
0.166078,14,28000,-7438675,43744,-3597
0.170243,47,94000,-7441475,202316,-3489
0.174462,24,48000,-7452675,82020,-3576
0.178655,56,112000,-7435450,262464,-3448
0.182978,-69,-138000,-7427475,-371824,-3876
0.187071,113,226000,-7418925,541332,-3248
0.191157,12,24000,-7448550,147636,-3553
0.200997,37,74000,-7435125,202316,-3496
0.209095,-15,-30000,-7410950,-153104,-3708
0.213345,48,96000,-7470550,333548,-3438
0.217510,5,10000,-7444700,-54680,-3657
0.221695,-43,-86000,-7445050,-289804,-3819
0.226661,25,50000,-7451475,103892,-3563
0.230964,-4,-8000,-7421100,-54680,-3654
0.235082,1,2000,-7424150,0,-3624
0.239205,31,62000,-7446300,218720,-3499
0.243443,4,8000,-7456275,54680,-3610
0.247655,-24,-48000,-7465700,-109360,-3722
0.251815,-34,-68000,-7463950,-207784,-3779
0.256344,18,36000,-7450575,98424,-3572
0.262451,8,16000,-7471125,92956,-3595
0.266709,-7,-14000,-7471975,16404,-3647
0.270886,-45,-90000,-7462325,-289804,-3829
0.275124,-40,-80000,-7439450,-295272,-3816
0.279607,21,42000,-7417675,60148,-3572
0.283992,-10,-20000,-7417250,-142168,-3701
0.288258,-57,-114000,-7423500,-360888,-3857
0.297584,-72,-144000,-7407150,-437440,-3901
0.301843,-46,-92000,-7405200,-224188,-3770
0.305878,-48,-96000,-7395175,-360888,-3834
0.310051,0,0,-7398975,-16404,-3621
0.314121,68,136000,-7387550,300740,-3394
0.318150,-66,-132000,-7432700,-300740,-3841
0.322352,25,50000,-7405475,82020,-3551
0.329096,16,32000,-7413625,120296,-3546
0.333318,-43,-86000,-7419975,-235124,-3780
0.337368,13,26000,-7418500,43744,-3588
0.341426,-99,-198000,-7442675,-535864,-3992
0.345588,-11,-22000,-7436050,-92956,-3687
0.349673,0,0,-7436800,-27340,-3645
0.353869,-5,-10000,-7456550,65616,-3614
0.358009,-13,-26000,-7454125,-54680,-3679
0.362323,8,16000,-7460700,43744,-3614
0.366539,3,6000,-7450500,21872,-3624
0.370670,0,0,-7435425,-16404,-3639
0.374779,35,70000,-7427950,142168,-3523
0.378884,-28,-56000,-7406200,-262464,-3772
0.382964,-45,-90000,-7414500,-355420,-3838
0.387134,31,62000,-7409875,109360,-3534
0.391315,-30,-60000,-7402525,-136700,-3711
0.401473,-12,-24000,-7421975,-38276,-3654
0.405740,75,150000,-7404950,344484,-3374
0.409836,30,60000,-7415625,82020,-3552
0.414119,-43,-86000,-7404075,-295272,-3801
0.418405,1,2000,-7434125,43744,-3608
0.422575,25,50000,-7443425,103892,-3559
0.429311,50,100000,-7433825,267932,-3450
0.433568,99,198000,-7424175,568672,-3251
0.437658,-27,-54000,-7403425,-158572,-3719
0.441691,-10,-20000,-7411700,0,-3629
0.445817,94,188000,-7423850,513992,-3282
0.449821,-75,-150000,-7428100,-349952,-3871
0.453962,-11,-22000,-7416725,-32808,-3648
0.458050,-46,-92000,-7426725,-267932,-3802
0.463555,-43,-86000,-7426500,-278868,-3804
0.467702,-21,-42000,-7411250,-136700,-3706
0.471794,-34,-68000,-7397250,-164040,-3725
0.475899,-46,-92000,-7390375,-267932,-3784
0.480183,1,2000,-7425275,76552,-3587
0.484365,-53,-106000,-7440675,-246060,-3805
0.489668,30,60000,-7433275,169508,-3517
0.496636,-57,-114000,-7434750,-207784,-3787
0.500862,-5,-10000,-7421650,-98424,-3677
0.504966,0,0,-7423100,16404,-3617
0.509084,-23,-46000,-7436750,-92956,-3699
0.513192,76,152000,-7471050,442908,-3357
0.517215,47,94000,-7449500,196848,-3495
0.521245,54,108000,-7429400,202316,-3476
0.525419,50,100000,-7433075,213252,-3476
0.534275,39,78000,-7423125,131232,-3522
