# overshoot study v1
# set_pid: 2000 25 700000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0142, stop at t=1.0542
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-64,-128000,3507750,-1421875,956
0.004898,-75,-150000,3503775,-1903125,708
0.009032,-9,-18000,3493325,-262500,1569
0.013149,42,84000,3502500,984375,2232
0.017281,-33,-66000,3491850,-612500,1374
0.021263,-64,-128000,3485725,-1443750,935
0.025373,-9,-18000,3460500,240625,1798
0.029462,7,14000,3448525,218750,1797
0.033589,50,100000,3447775,1093750,2266
0.037736,14,28000,3453200,306250,1849
0.041751,-32,-64000,3478725,-984375,1187
0.045849,25,50000,3474375,481250,1956
0.050179,-1,-2000,3475675,-218750,1589
0.054448,20,40000,3495000,262500,1854
0.058684,-16,-32000,3493000,-393750,1498
0.062803,2,4000,3494050,65625,1740
0.066865,5,10000,3481375,-43750,1683
0.070976,-2,-4000,3486925,-328125,1540
0.075478,-43,-86000,3465625,-831250,1244
0.079705,-12,-24000,3458050,-415625,1474
0.083956,-53,-106000,3442300,-962500,1159
0.088127,-36,-72000,3464650,-700000,1315
0.092359,38,76000,3454500,678125,2055
0.096906,13,26000,3444600,415625,1898
0.101115,23,46000,3469625,284375,1855
0.105393,33,66000,3464700,940625,2183
0.109618,0,0,3477800,-21875,1687
0.119676,-28,-56000,3467550,-328125,1506
0.124037,39,78000,3454425,940625,2184
0.128277,-67,-134000,3444050,-1268750,997
0.132766,-10,-20000,3422350,-153125,1587
0.140228,-12,-24000,3425950,-284375,1522
0.144507,1,2000,3474500,21875,1708
0.148704,-17,-34000,3479300,-371875,1501
0.153013,-10,-20000,3484050,-109375,1638
0.157153,2,4000,3494500,-21875,1698
0.161132,-29,-58000,3510850,-940625,1227
0.166126,-12,-24000,3527650,-350000,1540
0.170358,4,8000,3542000,87500,1776
0.174411,-47,-94000,3571400,-1400000,1014
0.178438,54,108000,3585225,1115625,2348
0.182675,97,194000,3596325,1203125,2438
0.186755,-21,-42000,3614700,-656250,1424
0.190844,-42,-84000,3607325,-940625,1261
0.194947,12,24000,3589675,109375,1818
0.199091,-11,-22000,3581925,-284375,1599
0.203619,-3,-6000,3562675,131250,1801
0.208441,38,76000,3544225,918750,2216
0.215611,13,26000,3529625,437500,1950
0.219800,-84,-168000,3528450,-1728125,797
0.223856,9,18000,3516500,328125,1886
0.227882,-4,-8000,3515775,43750,1734
0.232015,-25,-50000,3494925,-503125,1436
0.236150,-10,-20000,3487700,-328125,1533
0.240280,23,46000,3495925,459375,1954
0.244374,-80,-160000,3484300,-1640625,822
0.248634,-16,-32000,3482725,-240625,1567
0.252730,-1,-2000,3462025,109375,1743
0.256834,33,66000,3463925,437500,1937
0.260965,-25,-50000,3468350,-525000,1413
0.265090,33,66000,3461325,700000,2064
0.269200,16,32000,3467975,328125,1869
0.273283,-16,-32000,3463150,-196875,1579
0.277394,6,12000,3455275,175000,1778
0.281524,34,68000,3445450,896875,2153
0.285651,55,110000,3456650,1378125,2414
0.289830,41,82000,3457475,721875,2081
0.293922,32,64000,3450100,590625,2004
0.297967,-28,-56000,3452075,-809375,1263
0.302059,11,22000,3452825,153125,1771
0.306235,-9,-18000,3452550,-175000,1592
0.310332,-4,-8000,3469925,-87500,1648
0.314490,61,122000,3471425,962500,2225
0.318572,-8,-16000,3467050,-393750,1493
0.322721,-30,-60000,3497925,-831250,1273
0.326774,45,90000,3508075,1006250,2248
0.330837,-6,-12000,3502175,-153125,1629
0.334910,50,100000,3504025,1159375,2326
0.339055,65,130000,3513925,1115625,2324
0.343147,-21,-42000,3502525,-415625,1487
0.348516,-24,-48000,3494325,-525000,1426
0.352755,40,80000,3484200,1093750,2274
0.357680,-43,-86000,3472550,-65625,1622
0.362024,21,42000,3459100,481250,1945
0.371936,-80,-160000,3458900,-1750000,756
0.376176,31,62000,3474000,743750,2090
0.380261,-24,-48000,3441550,-218750,1550
0.384393,-26,-52000,3432750,-546875,1384
0.388583,58,116000,3450650,962500,2211
0.392663,27,54000,3442250,525000,1964
0.401271,-24,-48000,3454650,-612500,1364
0.407067,24,48000,3457025,371875,1893
0.411207,85,170000,3478900,1684375,2604
0.415309,-43,-86000,3484800,-984375,1179
0.419567,-51,-102000,3482550,-1181250,1074
0.423869,-7,-14000,3477725,-21875,1681
0.428250,-35,-70000,3455925,-546875,1386
0.434474,-11,-22000,3449950,-65625,1642
0.438627,79,158000,3459050,1728125,2610
0.442801,-17,-34000,3456375,-196875,1575
0.446986,-29,-58000,3472900,-809375,1272
0.451198,10,20000,3478675,415625,1911
0.455302,-28,-56000,3495875,-743750,1316
0.459307,65,130000,3524675,1159375,2351
0.467461,-15,-30000,3524075,-656250,1386
0.471739,-8,-16000,3519025,-153125,1636
0.475758,18,36000,3504550,415625,1932
0.479894,-55,-110000,3507825,-1290625,1029
0.484094,-37,-74000,3496550,-743750,1308
0.489202,-32,-64000,3491750,-503125,1428
0.493320,32,64000,3479525,743750,2093
0.502038,-44,-88000,3484200,-918750,1210
0.506334,5,10000,3517650,65625,1755
0.510428,70,140000,3515950,1443750,2490
0.514593,-62,-124000,3523475,-1203125,1072
0.518716,-9,-18000,3510725,0,1705
0.522902,70,140000,3509350,1531250,2530
0.527072,29,58000,3517725,546875,2013
0.535026,-46,-92000,3520025,-1006250,1183
0.539252,-51,-102000,3514475,-1378125,993
0.543286,14,28000,3518025,175000,1817
0.547534,46,92000,3502950,962500,2225
0.551665,-20,-40000,3520875,-590625,1411
0.555793,14,28000,3524050,21875,1745
0.560075,27,54000,3535275,415625,1956
0.564261,-37,-74000,3530150,-1159375,1121
0.568353,0,0,3540550,131250,1793
0.572467,-22,-44000,3547850,-568750,1433
0.576583,1,2000,3550850,240625,1852
0.580753,16,32000,3558500,196875,1849
0.584862,34,68000,3567200,721875,2127
0.588993,-60,-120000,3558375,-1290625,1049
0.593165,58,116000,3549250,1400000,2473
0.597242,42,84000,3545275,787500,2157
0.601357,-48,-96000,3557525,-1225000,1092
0.605571,43,86000,3539950,962500,2240
0.609926,19,38000,3523650,350000,1910
0.614193,-26,-52000,3522575,-568750,1417
0.618501,-21,-42000,3536500,-415625,1503
0.623180,2,4000,3517875,153125,1794
0.627381,-1,-2000,3505875,-21875,1700
0.637697,74,148000,3516800,1334375,2441
0.641934,-20,-40000,3524900,-109375,1648
0.645974,-53,-106000,3513850,-1815625,777
0.650142,15,30000,3513800,131250,1794
0.654166,-22,-44000,3512225,-525000,1437
0.658292,-52,-104000,3507075,-984375,1181
0.662475,-72,-144000,3485200,-1203125,1044
0.666566,18,36000,3494825,437500,1938
0.670565,-9,-18000,3482950,-196875,1596
0.674665,-8,-16000,3472825,196875,1784
0.678843,15,30000,3465450,437500,1920
0.683122,-55,-110000,3480675,-1268750,1026
0.687236,2,4000,3492925,-65625,1675
0.691384,-49,-98000,3487900,-1137500,1100
0.695515,0,0,3475300,-65625,1665
0.699600,17,34000,3467675,415625,1913
0.714233,6,12000,3446300,656250,2009
0.718425,37,74000,3455925,765625,2097
0.723131,1,2000,3453000,43750,1708
0.727438,-4,-8000,3446725,-153125,1604
0.734796,32,64000,3446150,743750,2077
0.741215,-32,-64000,3436950,-787500,1262
0.745395,-32,-64000,3413950,-306250,1486
0.749629,39,78000,3394125,1181250,2272
0.753739,-32,-64000,3403825,-743750,1268
0.757888,9,18000,3410225,153125,1749
0.762042,44,88000,3419125,875000,2140
0.766114,8,16000,3451750,21875,1704
0.770236,-24,-48000,3477875,-634375,1365
0.774338,21,42000,3474550,459375,1941
0.778480,69,138000,3480825,1596875,2547
0.782788,-15,-30000,3462600,-21875,1665
0.786833,15,30000,3462600,196875,1802
0.791130,-56,-112000,3457250,-1071875,1110
0.795364,37,74000,3449525,918750,2169
0.802368,-58,-116000,3457000,-1290625,1001
0.806760,40,80000,3412750,1071875,2229
0.810919,22,44000,3425225,437500,1908
0.815214,2,4000,3425075,0,1674
0.819422,-70,-140000,3427525,-1662500,793
0.823687,13,26000,3462825,-21875,1693
0.827801,57,114000,3466950,1071875,2272
0.834553,27,54000,3455500,765625,2087
0.838829,-57,-114000,3458625,-1050000,1120
0.842981,-18,-36000,3478025,-393750,1488
0.846998,-23,-46000,3484400,-656250,1358
0.851087,-9,-18000,3493175,-218750,1590
0.855294,-12,-24000,3466025,0,1681
0.859584,28,56000,3455950,634375,2025
0.867834,13,26000,3447625,240625,1814
0.872083,-30,-60000,3452075,-809375,1261
0.876080,8,16000,3438000,240625,1804
0.880199,8,16000,3411850,328125,1834
0.884339,-36,-72000,3429600,-809375,1244
0.888607,17,34000,3430475,503125,1937
0.892802,-4,-8000,3434850,-87500,1631
0.901102,-8,-16000,3430250,-175000,1582
0.905528,-42,-84000,3464525,-1006250,1159
0.909727,-25,-50000,3477175,-525000,1417
0.913847,27,54000,3483600,612500,2026
0.918026,86,172000,3478925,1815625,2669
0.922210,-20,-40000,3483125,-525000,1425
0.926481,42,84000,3478450,765625,2113
0.935771,0,0,3490425,-284375,1565
0.940984,35,70000,3520325,940625,2212
0.945127,23,46000,3512650,525000,1994
0.950213,-10,-20000,3526375,-328125,1552
0.954542,43,86000,3524000,1028125,2265
0.958782,-2,-4000,3526225,-196875,1624
0.963057,-15,-30000,3521275,-350000,1534
0.968998,9,18000,3501675,568750,1996
0.973254,56,112000,3495425,1400000,2445
0.977411,51,102000,3506400,984375,2243
0.981497,73,146000,3501850,1925000,2721
0.985546,-54,-108000,3505600,-962500,1189
0.989624,-90,-180000,3511000,-1925000,687
0.993788,-59,-118000,3528350,-1312500,1024
0.997961,8,16000,3541650,175000,1823
1.002037,36,72000,3554350,568750,2048
1.006167,12526,25052000,4959925,24128125,26436
1.010448,52428,104856000,-26214400,102659375,51200
1.014760,52428,104856000,-26214400,103621875,51200
1.019122,52428,104856000,-26214400,103621875,51200
1.023458,52428,104856000,-26214400,103621875,51200
1.028199,52428,104856000,-26214400,103621875,51200
1.034179,52428,104856000,-26214400,103621875,51200
1.038423,52428,104856000,-26214400,103621875,51200
1.042673,52428,104856000,-26214400,103621875,51200
1.047702,52428,104856000,-1311100,-31390625,35232
1.051955,52428,104856000,26214400,-103512500,13456
1.056586,52428,104856000,26214400,-103621875,13403
1.060759,52428,104856000,26214400,-103621875,13403
1.066929,52428,104856000,26214400,-103621875,13403
1.071200,16670,33340000,26214400,-103621875,-21517
1.075332,2136,4272000,21940250,5906250,15683
1.079532,-3029,-6058000,9819075,-15662500,-5811
1.083740,-4666,-9332000,-2146650,-44931250,-27544
1.089312,-2971,-5942000,-8140275,-19206250,-16254
1.093542,1876,3752000,-3426775,-14678125,-7008
1.101088,-2105,-4210000,-1048200,-52171875,-28042
1.105340,-1231,-2462000,-439350,5862500,1446
1.109372,2336,4672000,-190950,51493750,27331
1.113610,2768,5536000,335300,29443750,17244
1.117747,-1359,-2718000,108950,-38675000,-20158
1.121932,-2981,-5962000,-1338700,-39615625,-22908
1.126149,126,252000,-2681250,27650000,12315
1.139150,3066,6132000,-1738575,45521875,24373
1.143445,2269,4538000,-2574975,44996875,22930
1.147578,2100,4200000,-126800,8509375,6144
1.151670,-1912,-3824000,831575,-49787500,-25771
1.155750,-2350,-4700000,-495500,-16537500,-10612
1.159980,846,1692000,-807675,33118750,16603
1.164585,1223,2446000,675300,9537500,6181
1.168690,-1918,-3836000,-1109975,-23078125,-13684
1.172758,1286,2572000,-1292325,31237500,15878
1.176868,636,1272000,70650,-3959375,-1278
1.181080,-1266,-2532000,-361575,-21350000,-11838
1.185288,728,1456000,-699450,19293750,9790
1.189415,638,1276000,259825,2493750,1968
1.193660,-626,-1252000,134150,-16012500,-8364
1.201659,-583,-1166000,-387050,-6606250,-3984
1.205955,-343,-686000,-564825,-3478125,-2309
1.210024,-298,-596000,-944700,-3543750,-2483
1.214160,-127,-254000,-1461650,-415625,-1041
1.218263,-73,-146000,-1968650,1290625,-402
1.222577,-110,-220000,-2425450,459375,-1067
1.226897,-153,-306000,-2884050,-656250,-1878
1.231216,-166,-332000,-3272025,-1400000,-2443
1.235401,-87,-174000,-3547700,-721875,-2170
1.239442,-77,-154000,-3807550,-87500,-1977
1.243523,-3,-6000,-4021350,1159375,-1400
1.247637,-51,-102000,-4191500,-240625,-2214
1.251725,18,36000,-4311625,896875,-1650
1.255807,-63,-126000,-4402325,-875000,-2638
1.259937,1,2000,-4480525,459375,-1962
1.264045,6,12000,-4538875,525000,-1954
1.268226,-70,-140000,-4596550,-1050000,-2825
1.272361,0,0,-4614925,-43750,-2275
1.276377,-26,-52000,-4614475,-568750,-2556
1.280497,-38,-76000,-4627125,-700000,-2638
1.284560,-61,-122000,-4649150,-437500,-2543
1.288638,0,0,-4684450,240625,-2170
1.292684,-85,-170000,-4722200,-1728125,-3233
1.296814,-16,-32000,-4716225,-218750,-2425
1.300958,-15,-30000,-4711750,-262500,-2443
1.305028,38,76000,-4735100,1465625,-1559
1.309053,22,44000,-4729475,131250,-2224
1.313195,-26,-52000,-4691750,-1268750,-2936
1.317335,25,50000,-4697775,831250,-1864
1.321486,14,28000,-4668500,153125,-2191
1.325651,23,46000,-4626675,131250,-2173
1.329814,0,0,-4621525,87500,-2214
1.334014,15,30000,-4630725,437500,-2033
1.338141,58,116000,-4618450,853125,-1782
1.342238,-10,-20000,-4617550,-306250,-2414
1.346352,-79,-158000,-4594475,-1750000,-3175
1.350485,-11,-22000,-4612800,0,-2263
1.354615,43,86000,-4617575,1093750,-1679
1.358713,-26,-52000,-4635950,-328125,-2449
1.362715,-59,-118000,-4655150,-1028125,-2833
1.366796,-20,-40000,-4617850,-678125,-2605
1.370940,73,146000,-4605775,1750000,-1323
1.375034,32,64000,-4587000,481250,-1974
1.379174,18,36000,-4579925,350000,-2048
1.383324,34,68000,-4590250,787500,-1824
1.387329,28,56000,-4555900,43750,-2176
1.391324,2,4000,-4545150,-65625,-2249
1.395527,33,66000,-4545750,612500,-1888
1.399976,-55,-110000,-4570600,-700000,-2627
1.404070,52,104000,-4625575,1728125,-1364
1.408140,0,0,-4620450,-306250,-2406
1.412240,0,0,-4610600,-175000,-2337
1.416386,-2,-4000,-4615250,-153125,-2330
1.420608,22,44000,-4599625,-87500,-2267
1.424830,-41,-82000,-4541850,-1050000,-2770
1.429685,-12,-24000,-4563850,-21875,-2251
1.434817,28,56000,-4583975,656250,-1890
1.439029,-9,-18000,-4613450,-175000,-2347
1.443199,44,88000,-4645150,1268750,-1606
1.447428,55,110000,-4658125,1356250,-1559
1.451645,43,86000,-4628150,590625,-1929
1.455771,8,16000,-4613250,-175000,-2330
1.460092,84,168000,-4602925,1553125,-1407
1.470839,5,10000,-4562500,131250,-2159
1.475077,-33,-66000,-4492300,-743750,-2589
1.479107,27,54000,-4526350,875000,-1757
1.483295,21,42000,-4552800,743750,-1839
1.487369,-32,-64000,-4575950,-437500,-2479
1.491493,-33,-66000,-4572725,-896875,-2703
1.495713,-50,-100000,-4594800,-1290625,-2923
1.499876,-30,-60000,-4614125,153125,-2208
1.503993,-1,-2000,-4646325,350000,-2099
1.508136,68,136000,-4623800,1334375,-1540
1.512287,12,24000,-4606850,-21875,-2248
1.516442,-56,-112000,-4593175,-1421875,-2992
1.520542,53,106000,-4628650,1684375,-1386
1.524620,-33,-66000,-4630325,-634375,-2603
1.528888,20,40000,-4618675,437500,-2022
1.533051,-6,-12000,-4627100,-240625,-2383
1.537155,-7,-14000,-4598300,43750,-2231
1.541277,31,62000,-4588300,568750,-1932
1.545390,18,36000,-4587000,634375,-1912
1.549618,8,16000,-4606575,415625,-2039
1.553734,-33,-66000,-4616650,-546875,-2553
1.557940,23,46000,-4607475,175000,-2142
1.562189,38,76000,-4590325,678125,-1873
1.566452,37,74000,-4597225,918750,-1760
1.570481,47,94000,-4567725,634375,-1875
1.574527,-4,-8000,-4594800,262500,-2119
1.578649,-27,-54000,-4606125,-700000,-2617
1.582807,6,12000,-4600875,87500,-2198
1.586842,-35,-70000,-4598400,-940625,-2739
1.590876,28,56000,-4594350,612500,-1917
1.595130,-33,-66000,-4623400,-415625,-2493
1.599264,28,56000,-4635150,721875,-1883
1.603299,-11,-22000,-4625250,-262500,-2397
1.607321,50,100000,-4623600,1093750,-1675
1.611440,-38,-76000,-4639975,-678125,-2634
1.615711,-15,-30000,-4632125,-590625,-2565
1.619818,-30,-60000,-4647325,-612500,-2598
1.624079,16,32000,-4621950,131250,-2177
1.628267,10,20000,-4589500,503125,-1986
1.635538,16,32000,-4635225,546875,-1981
1.639741,41,82000,-4633350,918750,-1774
1.643853,23,46000,-4646925,787500,-1862
1.647946,19,38000,-4664325,525000,-2003
1.652080,-62,-124000,-4669125,-1378125,-3013
1.656141,25,50000,-4643550,612500,-1944
1.660384,-28,-56000,-4622350,-1050000,-2797
1.670782,6,12000,-4542925,-940625,-2672
1.674880,-35,-70000,-4551825,-940625,-2716
1.679102,-54,-108000,-4554800,-875000,-2704
1.683376,-1,-2000,-4541525,65625,-2186
1.687539,38,76000,-4524175,612500,-1873
1.691628,-9,-18000,-4517800,-328125,-2375
1.695715,10,20000,-4520675,65625,-2166
1.699788,-22,-44000,-4543650,-284375,-2379
1.703875,19,38000,-4545350,787500,-1816
1.708006,-63,-126000,-4563000,-1421875,-2984
1.712149,-17,-34000,-4565675,-656250,-2566
1.716399,34,68000,-4571625,700000,-1857
1.720515,42,84000,-4592800,1137500,-1646
1.726012,-13,-26000,-4605650,-218750,-2368
1.738420,-89,-178000,-4613700,-1881250,-3258
1.742672,18,36000,-4612375,371875,-2053
1.747411,32,64000,-4623525,612500,-1927
1.751827,-36,-72000,-4631000,-721875,-2649
1.756054,-12,-24000,-4633800,-481250,-2509
1.760162,-57,-114000,-4614750,-1487500,-3035
1.772855,-21,-42000,-4616975,-459375,-2499
1.777074,4,8000,-4621975,153125,-2178
1.781248,-61,-122000,-4573325,-1575000,-3062
1.785353,-13,-26000,-4592050,-328125,-2415
1.789419,-41,-82000,-4582425,-1290625,-2908
1.793486,64,128000,-4575375,1356250,-1509
1.797629,48,96000,-4578775,1093750,-1655
1.801691,14,28000,-4588225,371875,-2045
1.805700,-29,-58000,-4589250,-656250,-2590
1.809847,-51,-102000,-4633750,-853125,-2729
1.815922,5,10000,-4590625,-218750,-2343
1.820302,40,80000,-4595350,809375,-1810
1.824791,77,154000,-4593225,1465625,-1452
1.829168,-68,-136000,-4595725,-1443750,-3015
1.839563,-37,-74000,-4570925,-590625,-2556
1.843753,57,114000,-4565775,721875,-1821
1.847825,-24,-48000,-4575400,-546875,-2525
1.851845,43,86000,-4584150,809375,-1801
1.855895,77,154000,-4600550,1837500,-1274
1.860108,2,4000,-4627350,218750,-2151
1.864319,3,6000,-4609525,-153125,-2323
1.868409,23,46000,-4662875,700000,-1913
1.872533,0,0,-4686025,175000,-2203
1.876693,-6,-12000,-4700200,43750,-2280
1.880935,-14,-28000,-4686750,-568750,-2580
1.885045,-47,-94000,-4684975,-1093750,-2868
1.889247,23,46000,-4720750,787500,-1898
1.893471,6,12000,-4707425,-153125,-2367
1.900553,39,78000,-4680550,721875,-1895
1.904844,72,144000,-4639450,1334375,-1543
1.909110,1,2000,-4631075,-350000,-2431
1.913627,8,16000,-4623550,43750,-2228
1.918007,-13,-26000,-4601800,437500,-2046
1.922422,10,20000,-4637400,525000,-1998
1.926745,-55,-110000,-4628325,-1268750,-2933
1.933648,-49,-98000,-4615350,-918750,-2750
1.938077,40,80000,-4603050,481250,-1974
1.944093,-5,-10000,-4607725,-131250,-2319
1.948754,10,20000,-4625200,700000,-1907
1.952906,-17,-34000,-4612275,-700000,-2610
1.957093,99,198000,-4572550,1771875,-1271
1.961373,-23,-46000,-4580450,-21875,-2270
1.966249,-10,-20000,-4622400,-525000,-2523
1.972198,11,22000,-4626200,328125,-2088
1.977295,-6,-12000,-4604150,-240625,-2371
1.981572,41,82000,-4591725,896875,-1764
1.985664,-52,-104000,-4594200,-1050000,-2807
1.989793,-21,-42000,-4605475,-765625,-2643
1.994069,-48,-96000,-4583025,-1246875,-2894
2.003951,5,10000,-4598225,371875,-2059
2.008173,54,108000,-4613925,1246875,-1591
2.012608,-35,-70000,-4595150,-896875,-2716
2.016867,-13,-26000,-4595450,-437500,-2470
2.021013,7,14000,-4608475,262500,-2115
2.025386,-10,-20000,-4625650,-196875,-2365
2.029903,-92,-184000,-4627375,-1946875,-3300
2.040083,-49,-98000,-4608625,-1203125,-2886
2.044146,-42,-84000,-4625725,-831250,-2706
2.048443,28,56000,-4601400,875000,-1792
2.052564,20,40000,-4565975,240625,-2092
2.056646,-10,-20000,-4554500,-153125,-2308
2.060904,39,78000,-4568400,1028125,-1691
2.067204,4,8000,-4597350,-153125,-2316
2.071374,21,42000,-4619700,634375,-1925
2.075459,75,150000,-4627950,1640625,-1385
2.079592,-67,-134000,-4606950,-2012500,-3298
2.083741,-35,-70000,-4614725,-809375,-2683
2.087905,-5,-10000,-4643725,-196875,-2368
2.092014,-6,-12000,-4643100,-218750,-2380
2.096195,15,30000,-4610500,-43750,-2258
2.101187,-23,-46000,-4599925,-590625,-2557
2.105367,-31,-62000,-4593900,-721875,-2626
2.109465,-15,-30000,-4586050,-459375,-2478
2.113635,-57,-114000,-4591925,-1334375,-2949
2.117820,-26,-52000,-4588925,-656250,-2587
2.122027,22,44000,-4587375,415625,-2016
2.126200,64,128000,-4593075,1225000,-1582
2.134658,4,8000,-4590800,153125,-2163
2.139137,58,116000,-4590300,1465625,-1469
2.143233,56,112000,-4575175,787500,-1795
2.147429,-14,-28000,-4578525,-43750,-2271
2.151613,-36,-72000,-4600700,-546875,-2549
2.155680,-80,-160000,-4619500,-1728125,-3178
2.159732,23,46000,-4647000,765625,-1873
2.168592,-5,-10000,-4613825,-109375,-2311
2.172817,15,30000,-4606125,525000,-1978
2.177037,2,4000,-4599525,-43750,-2265
2.181320,-46,-92000,-4606650,-896875,-2732
2.185487,3,6000,-4603650,218750,-2138
2.189684,-74,-148000,-4606575,-1356250,-2984
2.193991,-3,-6000,-4582950,-153125,-2315
2.204821,70,140000,-4568950,1181250,-1586
2.209078,-31,-62000,-4592625,-371875,-2454
2.213130,-28,-56000,-4614800,-415625,-2484
2.217403,-21,-42000,-4589775,-940625,-2721
2.221524,41,82000,-4606450,1246875,-1600
2.225548,23,46000,-4606575,415625,-2024
2.229564,-7,-14000,-4621525,-21875,-2274
2.233688,22,44000,-4633825,328125,-2081
2.237808,12,24000,-4621900,153125,-2170
2.241899,-31,-62000,-4623525,-590625,-2576
2.246053,-24,-48000,-4612325,-503125,-2521
2.250337,8,16000,-4616050,175000,-2161
2.254637,-35,-70000,-4623600,-721875,-2644
2.258944,88,176000,-4616125,1684375,-1346
2.263154,14,28000,-4613150,240625,-2121
2.267844,25,50000,-4618250,634375,-1921
2.272074,-42,-84000,-4615975,-1093750,-2829
2.276137,18,36000,-4634975,21875,-2235
2.280236,-34,-68000,-4600025,-1050000,-2792
2.284328,6,12000,-4592300,306250,-2087
2.288434,6,12000,-4611350,350000,-2075
2.292508,67,134000,-4581325,1378125,-1499
2.296646,-7,-14000,-4584325,-196875,-2341
2.305789,64,128000,-4564550,1246875,-1557
2.309841,-63,-126000,-4561475,-1487500,-3015
2.314046,-50,-100000,-4583800,-962500,-2757
2.318273,9,18000,-4607225,503125,-1995
2.322419,-36,-72000,-4592875,-1093750,-2812
2.326566,15,30000,-4582125,350000,-2052
2.334661,-25,-50000,-4582750,-765625,-2636
2.339063,10,20000,-4611800,175000,-2157
2.343111,9,18000,-4608100,109375,-2188
2.347147,-78,-156000,-4648875,-1203125,-2934
2.351294,-7,-14000,-4656325,-109375,-2334
2.355544,3,6000,-4654750,0,-2270
2.359794,-4,-8000,-4692500,196875,-2199
2.368483,-54,-108000,-4663625,-1378125,-3003
2.372742,-50,-100000,-4649600,-1268750,-2939
2.376798,-21,-42000,-4656275,-350000,-2465
2.381002,27,54000,-4631575,350000,-2064
2.385499,-5,-10000,-4640850,-131250,-2335
2.389723,42,84000,-4653775,875000,-1804
2.393869,13,26000,-4628200,109375,-2194
2.401056,-10,-20000,-4627100,-284375,-2408
2.405274,47,94000,-4637275,940625,-1759
2.409317,-41,-82000,-4617625,-1006250,-2786
2.413788,9,18000,-4612950,21875,-2233
