# overshoot study v1
# set_pid: 2000 100 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0115, stop at t=1.0515
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-53,-106000,7506600,-568724,3336
0.004260,-37,-74000,7470400,-360921,3435
0.008505,-29,-58000,7545300,-240614,3538
0.012731,-67,-134000,7487400,-590598,3302
0.016884,47,94000,7455200,656220,4007
0.030065,72,144000,7511000,896834,4176
0.034290,39,78000,7591000,153118,3819
0.038520,-35,-70000,7600400,-459354,3453
0.042758,-63,-126000,7517800,-514039,3358
0.047028,35,70000,7545200,371858,3900
0.053623,70,140000,7462500,776527,4091
0.057920,2,4000,7525700,0,3677
0.062029,-22,-44000,7447000,-131244,3551
0.066177,-22,-44000,7474200,-207803,3527
0.070307,58,116000,7517600,568724,4005
0.074448,11,22000,7495400,185929,3761
0.078626,14,28000,7554000,43748,3724
0.082762,31,62000,7491800,120307,3747
0.087195,-10,-20000,7545400,-229677,3562
0.091324,-44,-88000,7468600,-360921,3428
0.095413,-49,-98000,7457900,-360921,3417
0.099553,-102,-204000,7464400,-1017141,3048
0.103699,12,24000,7443400,87496,3689
0.107822,-7,-14000,7575200,-273425,3558
0.112766,-9,-18000,7503100,10937,3660
0.117010,3,6000,7472200,131244,3716
0.127783,-47,-94000,7511200,-360921,3445
0.132092,-12,-24000,7484400,87496,3685
0.136362,52,104000,7379900,634346,3964
0.140466,3,6000,7468400,65622,3682
0.144538,-13,-26000,7507500,-251551,3530
0.148680,-19,-38000,7426500,0,3608
0.155333,9,18000,7495100,-32811,3652
0.159449,4,8000,7448600,120307,3700
0.163720,83,166000,7497500,831212,4148
0.167879,75,150000,7532000,601535,4045
0.172095,-37,-74000,7550300,-503102,3405
0.176220,7,14000,7555200,-21874,3685
0.180300,26,52000,7505400,306236,3840
0.188803,-1,-2000,7546200,-229677,3572
0.193087,-26,-52000,7516800,-470291,3415
0.197217,10,20000,7520400,43748,3703
0.201335,71,142000,7528000,645283,4060
0.205331,28,56000,7518400,207803,3800
0.209454,-43,-86000,7510500,-371858,3444
0.213750,27,54000,7525100,218740,3808
0.222394,-13,-26000,7562800,-240614,3563
0.226676,0,0,7543200,-21874,3673
0.230793,-14,-28000,7542900,-328110,3509
0.234996,-62,-124000,7453600,-645283,3264
0.239321,-21,-42000,7503200,-284362,3504
0.243478,68,136000,7587500,699968,4113
0.247728,-15,-30000,7550700,-317173,3517
0.254517,6,12000,7540100,76559,3725
0.258846,14,28000,7499500,185929,3766
0.262981,22,44000,7544800,65622,3738
0.267081,9,18000,7585100,0,3712
0.271176,31,62000,7576900,306236,3879
0.275244,14,28000,7553800,-10937,3697
0.279336,10,20000,7488900,87496,3709
0.283466,-38,-76000,7442200,-492165,3356
0.287741,-69,-138000,7495400,-645283,3277
0.292024,-37,-74000,7487100,-273425,3486
0.296130,-48,-96000,7458900,-492165,3355
0.300199,74,148000,7560600,710905,4111
0.304334,29,58000,7509400,229677,3807
0.308534,35,70000,7567700,306236,3879
0.312765,-6,-12000,7487200,76559,3687
0.320254,-35,-70000,7459100,-229677,3496
0.324400,-34,-68000,7520000,-448417,3420
0.328570,-24,-48000,7560400,-371858,3487
0.333063,-34,-68000,7579700,-470291,3438
0.337242,-23,-46000,7505900,-262488,3514
0.341438,-11,-22000,7563200,-229677,3570
0.345734,1,2000,7560500,-21874,3682
0.350127,-44,-88000,7428800,-273425,3451
0.358412,-16,-32000,7510600,-196866,3556
0.362508,1,2000,7501100,-98433,3616
0.366622,7,14000,7553400,10937,3700
0.370847,-20,-40000,7524100,-360921,3478
0.375074,-30,-60000,7494000,-185929,3539
0.379153,39,78000,7513000,404669,3904
0.390942,-4,-8000,7549700,-87496,3640
0.395130,1,2000,7423200,153118,3700
0.399461,15,30000,7409900,393732,3825
0.403807,86,172000,7403800,1082763,4228
0.408049,-15,-30000,7500000,-240614,3530
0.412294,-26,-52000,7527800,-306236,3501
0.416578,38,76000,7504000,481228,3936
0.434230,7,14000,7524100,-10937,3675
0.438499,-6,-12000,7543000,-142181,3608
0.442613,33,66000,7638600,218740,3869
0.446630,-31,-62000,7459600,-174992,3527
0.450671,-1,-2000,7419100,262488,3750
0.454832,26,52000,7451600,317173,3819
0.458902,53,106000,7501200,426543,3923
0.462991,19,38000,7442500,207803,3754
0.467319,-39,-78000,7451800,-601535,3307
0.471786,1,2000,7431200,207803,3731
0.476017,50,100000,7459800,349984,3862
0.480261,-45,-90000,7518300,-612472,3328
0.488764,14,28000,7460500,185929,3747
0.493047,54,108000,7473500,667157,4028
0.497140,36,72000,7396900,492165,3887
0.501450,3,6000,7392000,142181,3682
0.505758,-29,-58000,7515300,-295299,3497
0.509976,-21,-42000,7431900,-10937,3603
0.514218,29,58000,7543800,273425,3845
0.521137,-3,-6000,7517000,-43748,3646
0.525394,1,2000,7475000,65622,3683
0.529468,-71,-142000,7480600,-645283,3268
0.533516,-22,-44000,7538900,-174992,3574
