# overshoot study v1
# set_pid: 2000 25 87500
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0126, stop at t=1.0526
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-22,-44000,-5039375,-51946,-2507
0.004106,43,86000,-5047575,114828,-2367
0.008424,-1,-2000,-5064925,10936,-2469
0.012599,-79,-158000,-5061475,-210518,-2651
0.016837,91,182000,-5063350,254262,-2259
0.020871,44,88000,-5071525,109360,-2380
0.024975,54,108000,-5065725,142168,-2351
0.029094,-56,-112000,-5056600,-153104,-2598
0.033315,37,74000,-5063000,117562,-2379
0.037370,-8,-16000,-5081075,10936,-2483
0.041610,-6,-12000,-5077925,5468,-2483
0.045824,17,34000,-5052175,41010,-2430
0.050073,31,62000,-5061525,51946,-2416
0.054276,36,72000,-5081000,73818,-2410
0.058485,6,12000,-5082300,2734,-2474
0.062753,13,26000,-5078125,32808,-2451
0.067042,41,82000,-5071700,109360,-2383
0.071205,-17,-34000,-5084250,-38276,-2518
0.075394,-36,-72000,-5073625,-112094,-2567
0.079536,-30,-60000,-5088400,-60148,-2543
0.083687,-14,-28000,-5094275,-46478,-2524
0.087838,-38,-76000,-5076950,-95690,-2563
0.091969,16,32000,-5092425,62882,-2440
0.096110,-64,-128000,-5086475,-169508,-2629
0.100253,25,50000,-5070700,46478,-2429
0.104399,-14,-28000,-5052350,-30074,-2495
0.108495,17,34000,-5071825,76552,-2422
0.112649,-41,-82000,-5078150,-98424,-2568
0.116830,-49,-98000,-5079700,-139434,-2596
0.120934,16,32000,-5061650,43744,-2435
0.125011,-46,-92000,-5057275,-147636,-2586
0.129060,45,90000,-5066450,125764,-2368
0.133118,-43,-86000,-5068050,-120296,-2575
0.137186,52,104000,-5063075,169508,-2339
0.141430,8,16000,-5042675,30074,-2440
0.145827,-43,-86000,-5049775,-106626,-2560
0.150069,21,42000,-5077050,60148,-2429
0.154188,-4,-8000,-5075100,-13670,-2489
0.158301,-11,-22000,-5108975,-2734,-2507
0.162462,39,78000,-5085225,82020,-2405
0.166589,-3,-6000,-5073900,-8202,-2484
0.170652,-33,-66000,-5072925,-79286,-2548
0.174843,-44,-88000,-5050825,-166774,-2591
0.179038,23,46000,-5049200,32808,-2427
0.183183,28,56000,-5062050,92956,-2399
0.187246,-7,-14000,-5051750,-21872,-2484
0.191259,-15,-30000,-5076975,-60148,-2523
0.195334,-56,-112000,-5067000,-150370,-2602
0.199403,25,50000,-5071775,65616,-2420
0.203464,59,118000,-5099875,177710,-2346
0.207646,-74,-148000,-5089700,-210518,-2660
0.211839,18,36000,-5093825,43744,-2448
0.216011,31,62000,-5093475,92956,-2411
0.220135,18,36000,-5092250,73818,-2433
0.224178,-55,-110000,-5084100,-161306,-2615
0.228308,23,46000,-5071000,41010,-2434
0.232816,-14,-28000,-5064850,-90222,-2531
0.237144,-33,-66000,-5073975,-114828,-2566
0.241303,-9,-18000,-5065750,-27340,-2496
0.245533,9,18000,-5059775,-2734,-2463
0.249722,76,152000,-5073625,218720,-2296
0.253873,-20,-40000,-5070225,-38276,-2514
0.258787,-25,-50000,-5058850,-41010,-2515
0.264123,19,38000,-5077075,71084,-2426
0.268322,-38,-76000,-5069425,-71084,-2547
0.272509,-39,-78000,-5067400,-101158,-2562
0.276671,-17,-34000,-5061200,-32808,-2504
0.280913,-19,-38000,-5064775,-46478,-2514
0.285093,71,142000,-5053275,215986,-2293
0.289289,-15,-30000,-5034825,-65616,-2505
0.293513,-18,-36000,-5024050,-57414,-2499
0.299448,-12,-24000,-5060300,0,-2483
0.303728,18,36000,-5065650,27340,-2443
0.307911,13,26000,-5076025,38276,-2447
0.312140,-3,-6000,-5081375,-21872,-2495
0.316260,-16,-32000,-5078050,-38276,-2514
0.320344,-33,-66000,-5075375,-90222,-2554
0.324429,-11,-22000,-5068100,-2734,-2487
0.328593,27,54000,-5040975,35542,-2418
0.332976,59,118000,-5045575,112094,-2351
0.337270,3,6000,-5050450,-16404,-2471
0.341450,-54,-108000,-5061850,-155838,-2600
0.345641,46,92000,-5045150,101158,-2369
0.349891,44,88000,-5056575,153104,-2351
0.354052,41,82000,-5064225,84754,-2391
0.358451,-10,-20000,-5074450,-43744,-2509
0.362678,9,18000,-5059575,35542,-2444
0.366837,67,134000,-5027475,161306,-2311
0.371019,23,46000,-5002975,8202,-2416
0.375201,-84,-168000,-5029650,-237858,-2654
0.379390,8,16000,-5041200,30074,-2439
0.383499,0,0,-5049600,21872,-2455
0.387650,39,78000,-5046050,125764,-2364
0.391905,69,138000,-5048700,221454,-2290
0.397424,-38,-76000,-5047475,-98424,-2550
0.401611,4,8000,-5032000,-2734,-2454
0.405839,9,18000,-5027825,13670,-2440
0.410022,58,116000,-5037550,128498,-2340
0.414299,-8,-16000,-5028550,-27340,-2477
0.418565,34,68000,-5019400,71084,-2383
0.422844,-8,-16000,-5019150,-46478,-2481
0.427097,-18,-36000,-5031100,-46478,-2497
0.432587,-22,-44000,-5018350,-106626,-2524
0.436847,31,62000,-5029100,68350,-2392
0.440991,7,14000,-5045875,49212,-2433
0.445078,-15,-30000,-5041575,-21872,-2487
0.449189,21,42000,-5037625,38276,-2421
0.453387,55,110000,-5041300,153104,-2333
0.457566,-29,-58000,-5061325,-68350,-2533
0.461764,90,180000,-5034750,205050,-2270
