# overshoot study v1
# set_pid: 2000 25 87500
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0283, stop at t=1.0683
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,8,16000,10080075,38276,4948
0.004097,-10,-20000,10079400,-46478,4889
0.008202,-8,-16000,10086625,-43744,4896
0.012215,29,58000,10099825,62882,4991
0.021552,7,14000,10107575,10936,4948
0.025809,-3,-6000,10094350,-8202,4922
0.029895,-7,-14000,10093400,-41010,4902
0.034055,39,78000,10079425,109360,5013
0.038058,4,8000,10070675,27340,4935
0.042094,34,68000,10081650,82020,4996
0.046134,6,12000,10070500,21872,4934
0.050188,49,98000,10057125,136700,5025
0.054248,-36,-72000,10042750,-82020,4828
0.058274,4,8000,10034300,13670,4910
0.063217,-10,-20000,10041350,-49212,4869
0.067686,-13,-26000,10054275,-41010,4877
0.079494,-52,-104000,10075775,-153104,4794
0.083819,-6,-12000,10093975,-5468,4920
0.088451,-15,-30000,10083525,-19138,4900
0.092798,-26,-52000,10101250,-95690,4860
0.096935,-20,-40000,10112650,-71084,4884
0.101116,23,46000,10113025,54680,4987
0.105274,58,116000,10125225,139434,5069
0.109355,-35,-70000,10116775,-87488,4863
0.120685,27,54000,10120675,65616,5000
0.124879,10,20000,10110750,27340,4960
0.129073,43,86000,10111275,109360,5033
0.133244,9,18000,10118000,13670,4956
0.137292,4,8000,10116725,13670,4950
0.141593,25,50000,10111850,76552,4999
0.146293,5,10000,10109975,30074,4956
0.152012,5,10000,10098975,16404,4944
0.156187,3,6000,10107700,-2734,4937
0.160354,2,4000,10116400,5468,4944
0.164738,-80,-160000,10113575,-235124,4745
0.169055,1,2000,10104525,5468,4937
0.173166,39,78000,10114875,101158,5026
0.177232,-41,-82000,10131125,-131232,4843
0.188525,-51,-102000,10139275,-139434,4833
0.192806,3,6000,10125050,13670,4953
0.196997,30,60000,10135450,73818,5014
0.201203,-10,-20000,10122475,-27340,4919
0.205362,37,74000,10125025,79286,5019
0.209502,36,72000,10118900,125764,5037
0.213517,-6,-12000,10115550,0,4933
0.217710,29,58000,10128125,54680,5000
0.221777,-14,-28000,10104250,-5468,4917
0.225924,-33,-66000,10098325,-73818,4863
0.230169,15,30000,10094925,62882,4975
0.234400,70,140000,10106800,199582,5101
0.238582,33,66000,10110000,71084,5003
0.242754,13,26000,10132025,10936,4965
0.254189,47,94000,10131625,125764,5054
0.258413,-34,-68000,10142575,-79286,4881
0.262572,38,76000,10147425,123030,5052
0.266739,-11,-22000,10167300,-41010,4934
0.270898,-4,-8000,10178700,-27340,4953
0.275004,5,10000,10191925,-16404,4973
0.279127,-30,-60000,10186850,-82020,4905
0.283230,3,6000,10164225,30074,4981
0.287393,11,22000,10156525,35542,4987
0.291643,-23,-46000,10186700,-92956,4906
0.295792,28,56000,10196750,84754,5048
0.301819,75,150000,10187400,213252,5152
0.306456,-64,-128000,10176675,-172242,4822
0.310585,24,48000,10180200,57414,5022
0.320288,-7,-14000,10184150,-43744,4945
0.324578,-27,-54000,10183525,-62882,4915
0.328617,53,106000,10177425,136700,5088
0.332842,0,0,10204025,-2734,4981
0.336942,0,0,10197525,30074,4994
0.341216,-14,-28000,10205025,-57414,4941
0.345659,15,30000,10198350,35542,5012
0.351137,3,6000,10205475,-8202,4982
0.355334,-19,-38000,10213375,-62882,4938
0.359346,-34,-68000,10225250,-101158,4910
0.363590,26,52000,10235000,60148,5052
0.367791,-32,-64000,10229750,-95690,4917
0.371874,22,44000,10217550,71084,5045
0.376013,12,24000,10208675,49212,5020
0.383485,-35,-70000,10206900,-87488,4907
0.387673,-19,-38000,10166575,-21872,4935
0.391811,13,26000,10157925,51946,4998
0.395980,21,42000,10175550,46478,5012
