# overshoot study v1
# set_pid: 2000 25 1400000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0134, stop at t=1.0534
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-63,-126000,4765400,-1881250,1347
0.004128,27,54000,4742475,1618750,3132
0.008284,11,22000,4706100,43750,2330
0.012422,-6,-12000,4687275,1093750,2817
0.016660,20,40000,4669550,-1531250,1552
0.020798,5,10000,4688000,-262500,2166
0.024946,-16,-32000,4714675,-1706250,1453
0.029145,-9,-18000,4741225,-1225000,1708
0.033253,42,84000,4763525,1356250,3029
0.037394,36,72000,4818075,350000,2559
0.041526,61,122000,4851775,3018750,3903
0.046634,-8,-16000,4864750,-612500,2068
0.050887,40,80000,4906175,2800000,3802
0.055119,-11,-22000,4908875,-1093750,1852
0.059264,4,8000,4922400,43750,2429
0.063428,-5,-10000,4932850,-656250,2083
0.067557,17,34000,4959625,-831250,2032
0.071760,35,70000,4998250,1312500,3116
0.081689,9,18000,5019375,-787500,2075
0.085873,-5,-10000,5078850,-1531250,1727
0.089983,40,80000,5092350,2100000,3551
0.094140,5,10000,5125675,-481250,2273
0.098236,-24,-48000,5176175,-2800000,1137
0.102458,1,2000,5198350,-568750,2262
0.106717,9,18000,5193125,612500,2844
0.110877,-10,-20000,5205725,-525000,2276
0.114996,11,22000,5223125,656250,2882
0.119135,14,28000,5235675,918750,3019
0.123406,23,46000,5248875,175000,2671
0.127655,83,166000,5275300,2493750,3875
0.131873,-21,-42000,5310325,-1925000,1632
0.136005,-19,-38000,5304050,-437500,2358
0.140054,-34,-68000,5317200,-1181250,1986
0.144273,-53,-106000,5305100,-1312500,1898
0.148448,21,42000,5320950,437500,2832
0.152622,-38,-76000,5327125,-87500,2521
0.156836,-13,-26000,5326925,612500,2887
0.161001,-20,-40000,5324875,-1837500,1683
0.165120,35,70000,5371025,2187500,3725
0.169268,-14,-28000,5387300,-1750000,1762
0.173386,85,170000,5420575,2143750,3777
0.177609,25,50000,5450900,-875000,2259
0.181799,-3,-6000,5485750,-1268750,2056
0.186005,-14,-28000,5525875,-1181250,2108
0.190179,-18,-36000,5573500,-218750,2597
0.194311,-3,-6000,5597750,-525000,2474
0.198393,-15,-30000,5632975,-962500,2266
0.202528,-46,-92000,5644525,-1618750,1921
0.206672,-21,-42000,5660175,-1575000,1974
0.210804,5,10000,5675375,656250,3096
0.215772,6,12000,5704800,612500,3090
0.221423,-22,-44000,5723150,-131250,2709
0.225794,-7,-14000,5737375,-3762500,957
0.229866,-30,-60000,5755500,-1531250,2033
0.233971,-14,-28000,5702100,-306250,2621
0.238216,-12,-24000,5670450,481250,2992
0.242459,59,118000,5661275,2843750,4210
0.246614,-22,-44000,5656425,-43750,2719
0.250823,-18,-36000,5639975,-1881250,1818
0.255529,43,86000,5611475,262500,2910
0.260162,-10,-20000,5599450,2056250,3728
0.264303,49,98000,5570200,1706250,3601
0.268394,-72,-144000,5531000,-2887500,1220
0.272590,-3,-6000,5542050,-262500,2575
0.279689,16,32000,5570750,87500,2778
0.283960,-58,-116000,5631600,-3237500,1112
0.288228,-3,-6000,5635450,656250,3069
