# overshoot study v1
# set_pid: 2000 25 175000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0157, stop at t=1.0557
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,33,66000,8713675,131232,4351
0.004235,44,88000,8715850,158572,4376
0.008795,-39,-78000,8718350,-235124,4104
0.012932,26,52000,8744100,98424,4343
0.017059,-12,-24000,8764650,-103892,4217
0.021244,-61,-122000,8782625,-377292,4045
0.025630,9,18000,8766100,60148,4318
0.029995,-18,-36000,8775475,-92956,4222
0.034338,9,18000,8780025,65616,4328
0.038599,21,42000,8774200,147636,4377
0.042949,-48,-96000,8762925,-218720,4125
0.047473,-52,-104000,8763750,-251528,4106
0.051776,-38,-76000,8760450,-218720,4134
0.065512,17,34000,8733925,164040,4361
0.069723,34,68000,8686950,235124,4390
0.074006,-51,-102000,8694300,-180444,4107
0.078164,-51,-102000,8707225,-169508,4119
0.082241,-66,-132000,8724200,-360888,4019
0.086431,-61,-122000,8736000,-393696,4014
0.090713,19,38000,8731050,71084,4316
0.094799,-10,-20000,8755750,-82020,4225
0.098909,-42,-84000,8784900,-229656,4136
0.104602,19,38000,8791200,125764,4373
0.108858,-53,-106000,8776350,-240592,4116
0.113053,2,4000,8780375,-10936,4284
0.117152,18,36000,8763800,103892,4348
0.121215,45,90000,8766825,180444,4413
0.125422,71,142000,8762425,399164,4543
0.129649,-13,-26000,8760700,-103892,4214
0.133794,7,14000,8753175,49212,4305
0.137949,-45,-90000,8761175,-317144,4079
0.142959,-2,-4000,8772575,-71084,4247
0.147259,-28,-56000,8733175,-109360,4184
0.151910,19,38000,8745800,158572,4366
0.156172,-15,-30000,8749825,-21872,4247
0.160388,-44,-88000,8753125,-125764,4170
0.164455,-92,-184000,8736325,-431972,3965
0.168770,-44,-88000,8738575,-256996,4098
0.175121,21,42000,8731925,92956,4330
0.179326,-57,-114000,8719450,-224188,4092
0.183428,12,24000,8722150,109360,4324
0.187671,37,74000,8731875,229656,4412
0.191829,2,4000,8748400,38276,4292
