# overshoot study v1
# set_pid: 2000 25 175000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0125, stop at t=1.0525
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-39,-78000,-5879525,-207784,-3010
0.004461,10,20000,-5834450,-65616,-2871
0.008680,-21,-42000,-5880150,21872,-2881
0.012826,4,8000,-5894500,147636,-2802
0.017010,8,16000,-5900500,-16404,-2881
0.021210,-17,-34000,-5877450,-98424,-2935
0.025400,-62,-124000,-5911375,-317144,-3102
0.029586,73,146000,-5898675,371824,-2627
0.033745,9,18000,-5900325,65616,-2840
0.038055,-24,-48000,-5885275,-158572,-2975
0.042296,-20,-40000,-5879750,-92956,-2936
0.046492,40,80000,-5879200,284336,-2693
0.050665,1,2000,-5890150,32808,-2859
0.054834,29,58000,-5886175,196848,-2750
0.059055,65,130000,-5877625,333548,-2644
0.063243,18,36000,-5879225,92956,-2808
0.067357,7,14000,-5864250,-16404,-2865
0.071529,26,52000,-5877400,125764,-2783
0.075731,-5,-10000,-5886475,-38276,-2898
0.079887,-56,-112000,-5892925,-284336,-3071
0.084033,-50,-100000,-5885675,-278868,-3059
0.088203,15,30000,-5891525,82020,-2822
0.092362,26,52000,-5909425,158572,-2783
0.096553,-15,-30000,-5888050,-158572,-2967
0.100705,4,8000,-5866575,54680,-2834
0.104872,34,68000,-5895900,284336,-2707
0.109060,11,22000,-5903900,120296,-2813
0.113275,-4,-8000,-5902625,16404,-2878
0.117404,16,32000,-5892300,76552,-2824
0.121572,-33,-66000,-5906325,-207784,-3018
0.125703,-14,-28000,-5891550,-103892,-2941
0.130156,-40,-80000,-5901050,-284336,-3059
0.134364,38,76000,-5913975,131232,-2786
0.141693,-78,-156000,-5910750,-426504,-3171
0.145890,59,118000,-5911000,393696,-2636
0.150023,29,58000,-5918750,87488,-2819
0.154389,-17,-34000,-5889750,-120296,-2951
0.158539,32,64000,-5892825,185912,-2755
0.162743,2,4000,-5891150,-21872,-2885
0.166980,27,54000,-5886875,191380,-2755
0.175830,27,54000,-5880075,131232,-2781
0.180068,0,0,-5888075,21872,-2864
0.184231,-50,-100000,-5884250,-251528,-3045
0.188317,-55,-110000,-5874125,-235124,-3037
0.192598,-20,-40000,-5901325,-136700,-2968
0.196886,24,48000,-5883075,120296,-2790
0.201118,-48,-96000,-5880350,-278868,-3054
0.210435,-31,-62000,-5887050,-174976,-2990
0.214627,-27,-54000,-5868525,-158572,-2969
0.218828,16,32000,-5890350,136700,-2794
0.223000,31,62000,-5881075,169508,-2759
0.227198,9,18000,-5890150,38276,-2849
0.231263,32,64000,-5880400,142168,-2771
0.235422,7,14000,-5877725,49212,-2839
0.239649,-65,-130000,-5909350,-256996,-3074
0.243790,-24,-48000,-5913800,-92956,-2956
0.247984,36,72000,-5898800,125764,-2784
0.252394,-28,-56000,-5898175,-191380,-3001
0.256547,-5,-10000,-5876100,-10936,-2879
0.260706,30,60000,-5877325,180444,-2752
0.264886,-32,-64000,-5879150,-131232,-2966
0.269083,-4,-8000,-5887125,-38276,-2897
0.273199,-24,-48000,-5907300,-38276,-2927
0.277384,-2,-4000,-5879300,-32808,-2889
0.281553,27,54000,-5886975,185912,-2757
0.285742,12,24000,-5908950,92956,-2828
0.289901,16,32000,-5893375,71084,-2827
0.294075,11,22000,-5907275,54680,-2847
0.298204,9,18000,-5915250,43744,-2858
0.302333,15,30000,-5904250,92956,-2823
0.306538,-15,-30000,-5906400,-82020,-2939
0.310701,14,28000,-5893350,49212,-2840
0.314879,25,50000,-5899350,103892,-2805
0.318967,-26,-52000,-5892400,-98424,-2951
0.323107,-44,-88000,-5881225,-246060,-3035
0.327223,50,100000,-5887100,256996,-2700
0.331357,-30,-60000,-5878850,-174976,-2985
0.335475,68,136000,-5910750,382760,-2633
0.339639,12,24000,-5914750,54680,-2850
0.343768,2,4000,-5908375,16404,-2875
0.347873,41,82000,-5916800,229656,-2737
0.351995,52,104000,-5916475,235124,-2723
0.356214,-43,-86000,-5905450,-235124,-3040
0.360360,-19,-38000,-5909200,-60148,-2933
0.364459,-26,-52000,-5890875,-136700,-2969
0.368632,22,44000,-5882700,120296,-2792
0.372782,22,44000,-5869475,98424,-2796
0.376987,56,112000,-5887325,196848,-2724
0.381370,-30,-60000,-5909150,-131232,-2979
0.385523,15,30000,-5892225,54680,-2836
0.389665,-3,-6000,-5885450,-82020,-2917
0.394033,-9,-18000,-5909775,10936,-2889
0.398193,49,98000,-5881475,251528,-2701
0.402320,2,4000,-5887900,-10936,-2878
0.406475,56,112000,-5882200,300740,-2671
0.410735,17,34000,-5882000,65616,-2823
0.414804,18,36000,-5894650,87488,-2818
0.418922,-80,-160000,-5905775,-393696,-3154
0.423052,-1,-2000,-5909350,-16404,-2894
0.427269,41,82000,-5878825,202316,-2732
0.431449,-7,-14000,-5888925,-10936,-2888
0.435563,-28,-56000,-5890650,-164040,-2984
0.439727,44,88000,-5876950,235124,-2712
0.443890,-62,-124000,-5870750,-366356,-3106
0.448031,-6,-12000,-5866900,-16404,-2879
0.452282,32,64000,-5875025,185912,-2747
0.456383,15,30000,-5864475,-38276,-2868
0.460560,100,200000,-5877575,546800,-2505
0.464695,16,32000,-5871650,103892,-2801
0.468880,-47,-94000,-5889550,-196848,-3018
0.473149,-3,-6000,-5899875,21872,-2873
0.477327,-25,-50000,-5897425,-114828,-2960
0.481553,10,20000,-5891775,82020,-2827
0.485746,-42,-84000,-5901550,-169508,-3005
0.489896,26,52000,-5902600,185912,-2766
0.494050,-14,-28000,-5886275,-131232,-2952
0.498193,-6,-12000,-5901825,-87488,-2930
0.502312,-79,-158000,-5900450,-470248,-3188
0.506448,15,30000,-5886750,38276,-2841
0.510625,40,80000,-5888550,251528,-2713
0.514751,-48,-96000,-5906625,-278868,-3067
0.518950,-21,-42000,-5901950,-180444,-2990
0.523130,-12,-24000,-5916825,-43744,-2922
0.527338,-47,-94000,-5897500,-284336,-3064
0.531491,33,66000,-5888600,153104,-2768
0.535615,14,28000,-5874450,21872,-2844
0.539752,-18,-36000,-5886250,-142168,-2961
0.543932,-27,-54000,-5896250,-120296,-2964
0.548086,-34,-68000,-5886600,-246060,-3028
0.552244,-6,-12000,-5888300,-71084,-2916
0.556433,22,44000,-5903350,169508,-2778
0.560765,-82,-164000,-5903675,-393696,-3155
0.564911,36,72000,-5898300,246060,-2725
0.569016,-6,-12000,-5908450,5468,-2888
0.573191,-26,-52000,-5903150,-98424,-2956
0.577346,-16,-32000,-5898100,-49212,-2920
0.581488,19,38000,-5903950,131232,-2800
0.585610,-6,-12000,-5892725,-87488,-2926
0.589721,31,62000,-5873950,87488,-2795
0.593904,10,20000,-5901125,125764,-2810
0.598031,55,110000,-5903100,278868,-2692
0.602213,-30,-60000,-5899300,-191380,-3003
0.606438,5,10000,-5885325,-27340,-2882
0.610619,-3,-6000,-5884225,16404,-2868
0.614758,16,32000,-5887225,87488,-2816
0.618895,49,98000,-5888450,256996,-2702
0.623015,43,86000,-5903925,229656,-2729
0.627135,-35,-70000,-5875950,-218720,-3010
0.631321,-31,-62000,-5877150,-164040,-2980
0.635445,66,132000,-5892550,393696,-2621
0.639628,-9,-18000,-5891225,-82020,-2925
0.643831,-28,-56000,-5879025,-158572,-2975
0.647983,-8,-16000,-5874350,-60148,-2906
0.652105,26,52000,-5872625,218720,-2735
0.656266,7,14000,-5892700,43744,-2849
0.660391,-24,-48000,-5895225,-82020,-2942
0.664559,-12,-24000,-5890300,-82020,-2928
