# overshoot study v1
# set_pid: 2000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0134, stop at t=1.0534
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,41,82000,3956425,448417,2191
0.004162,-46,-92000,3950525,-535913,1622
0.008315,-10,-20000,3943575,10937,1921
0.012418,39,78000,3926175,459354,2179
0.016497,6,12000,3949175,-76559,1897
0.020712,-10,-20000,3968375,-142181,1858
0.024989,-16,-32000,3954200,-98433,1867
0.029197,27,54000,3956675,437480,2172
0.033339,-46,-92000,3958175,-514039,1637
0.037563,1,2000,3948725,98433,1977
0.041686,-32,-64000,3939100,-306236,1743
0.045745,-1,-2000,3952050,-87496,1886
0.049906,37,74000,3933250,568724,2234
0.054080,19,38000,3923200,218740,2041
0.058180,-30,-60000,3914075,-328110,1722
0.062260,-48,-96000,3926600,-492165,1630
0.066476,-18,-36000,3918250,-229677,1783
0.070638,-22,-44000,3942725,-262488,1776
0.074727,27,54000,3925225,349984,2114
0.078859,-32,-64000,3942475,-360921,1718
0.083094,-42,-84000,3959600,-470291,1663
0.087188,0,0,3954225,-21874,1920
0.091276,-13,-26000,3985550,-120307,1875
0.095290,-18,-36000,3985500,-240614,1811
0.099381,-40,-80000,3970325,-481228,1665
0.103559,12,24000,3970275,185929,2041
0.107797,1,2000,3940000,164055,2005
0.111924,-6,-12000,3925300,54685,1937
0.116020,49,98000,3930750,503102,2213
0.120146,41,82000,3933025,426543,2169
0.124301,7,14000,3923225,43748,1944
0.128377,50,100000,3922750,426543,2173
0.132399,-38,-76000,3946825,-535913,1628
0.136516,33,66000,3933525,448417,2172
0.140684,16,32000,3929050,164055,2014
0.144735,1,2000,3933100,21874,1932
0.148866,-16,-32000,3943050,-218740,1803
0.152910,44,88000,3952675,492165,2213
0.157133,-12,-24000,3932700,-164055,1828
0.161261,-23,-46000,3937425,-437480,1686
0.165440,3,6000,3945150,32811,1945
0.169591,13,26000,3915525,306236,2074
0.173742,31,62000,3917200,426543,2151
0.177832,0,0,3917900,120307,1972
0.181940,31,62000,3926375,426543,2156
0.186140,-8,-16000,3918200,76559,1943
0.190290,-40,-80000,3907325,-295299,1725
0.194422,26,52000,3903500,349984,2102
0.198507,-23,-46000,3916950,-65622,1858
0.202651,33,66000,3919300,382795,2133
0.206865,-44,-88000,3947100,-459354,1660
0.210980,-21,-42000,3937600,-153118,1827
0.215174,-39,-78000,3941025,-393732,1694
0.219303,-31,-62000,3934150,-306236,1741
0.223460,16,32000,3929975,262488,2063
0.227537,9,18000,3945975,164055,2016
0.231649,-29,-58000,3945925,-229677,1786
0.235751,-82,-164000,3938475,-885897,1410
0.239919,-22,-44000,3963075,-295299,1769
0.244031,-68,-136000,3938225,-601535,1563
0.248050,11,22000,3934500,196866,2028
0.252153,-20,-40000,3947700,-65622,1876
0.256265,-45,-90000,3922775,-393732,1679
0.260283,53,106000,3942850,470291,2207
0.264370,9,18000,3944600,218740,2042
0.268472,82,164000,3951825,984330,2490
0.272653,-4,-8000,3963225,-109370,1878
0.276751,-44,-88000,3961675,-404669,1694
0.280820,30,60000,3950800,328110,2119
0.284912,44,88000,3933900,503102,2209
0.289180,62,124000,3934525,623409,2286
0.293339,18,36000,3930225,284362,2075
0.297451,-5,-10000,3914300,-21874,1896
