# overshoot study v1
# set_pid: 2000 25 700000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0106, stop at t=1.0506
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-86,-172000,7230450,-1706250,2613
0.004092,-3,-6000,7246600,-262500,3407
0.008144,-60,-120000,7244925,-1334375,2827
0.012334,-12,-24000,7241050,-153125,3449
0.016517,22,44000,7262050,240625,3685
0.020661,24,48000,7287500,350000,3753
0.024880,5,10000,7248575,809375,3939
0.028992,27,54000,7246125,656250,3885
0.033136,3,6000,7253325,-43750,3523
0.037308,16,32000,7258050,306250,3709
0.041342,-16,-32000,7250300,-109375,3471
0.045390,-25,-50000,7258675,-634375,3210
0.049553,15,30000,7278175,-393750,3376
0.053694,-74,-148000,7288875,-1290625,2857
0.057815,55,110000,7267875,1596875,4382
0.061949,57,114000,7255500,1115625,4143
0.066102,-49,-98000,7285575,-1531250,2762
0.070185,-46,-92000,7292325,-875000,3089
0.074260,-31,-62000,7278050,-306250,3374
0.078342,-4,-8000,7258050,218750,3647
0.082509,-37,-74000,7253150,-1246875,2897
0.086680,-39,-78000,7227700,-612500,3192
0.090737,-45,-90000,7251500,-984375,3016
0.094904,1,2000,7293875,-568750,3285
0.099191,-24,-48000,7310225,-546875,3279
0.103375,11,22000,7349475,306250,3749
0.107535,31,62000,7367200,503125,3873
0.111641,-88,-176000,7327225,-1509375,2755
0.115856,-26,-52000,7320175,-634375,3239
0.119989,18,36000,7292275,656250,3899
0.124155,15,30000,7287075,393750,3765
0.128388,-30,-60000,7301825,-896875,3098
0.133528,20,40000,7298325,350000,3754
0.137735,-8,-16000,7328000,-612500,3271
0.141883,-45,-90000,7321150,-1071875,3007
0.146292,0,0,7314625,240625,3689
0.150905,40,80000,7303200,721875,3958
0.155140,-15,-30000,7295125,153125,3622
0.159443,85,170000,7297150,1990625,4618
0.171141,-68,-136000,7326875,-1728125,2667
0.175462,68,136000,7317075,1618750,4430
0.179604,31,62000,7343425,175000,3701
0.183733,-7,-14000,7332325,87500,3616
0.187774,-9,-18000,7330175,43750,3592
0.191895,82,164000,7340000,1575000,4433
0.195988,86,172000,7334950,2121875,4702
0.200205,1,2000,7358550,-196875,3498
0.204372,-10,-20000,7380100,-634375,3284
0.208451,-1,-2000,7380075,-87500,3560
0.212562,-81,-162000,7336275,-1290625,2873
0.216722,85,170000,7327100,1881250,4579
0.220826,-10,-20000,7336225,-306250,3423
0.224960,-11,-22000,7328875,-306250,3418
0.229141,7,14000,7311925,743750,3940
0.233353,-48,-96000,7254225,-568750,3218
0.237418,30,60000,7220825,984375,4036
0.241470,63,126000,7226050,1290625,4220
0.245541,-49,-98000,7243300,-1312500,2848
0.249654,97,194000,7281075,1837500,4547
0.253713,-33,-66000,7309875,-831250,3131
0.257839,56,112000,7322800,1115625,4175
0.261963,27,54000,7337275,328125,3769
0.266154,26,52000,7311100,612500,3894
0.270278,7,14000,7323950,153125,3658
0.274365,-17,-34000,7335500,-328125,3405
0.278434,38,76000,7318025,1137500,4166
0.282674,9,18000,7290700,700000,3910
0.286770,20,40000,7254850,896875,4000
0.290891,9,18000,7247800,350000,3719
0.295063,9,18000,7262850,-65625,3523
0.299491,13,26000,7296075,306250,3725
0.303701,-4,-8000,7290550,-153125,3481
0.307791,-11,-22000,7307825,-765625,3184
0.311924,7,14000,7329500,131250,3650
0.316148,0,0,7323450,-21875,3565
0.320502,-45,-90000,7306900,-765625,3150
0.324664,32,64000,7315825,240625,3721
0.328801,43,86000,7320725,765625,3990
0.332949,-33,-66000,7299975,-393750,3340
0.337137,-38,-76000,7300650,-546875,3261
0.341269,22,44000,7297225,306250,3734
0.345378,27,54000,7297125,459375,3814
0.349536,23,46000,7310250,393750,3784
0.353593,-24,-48000,7271650,-240625,3410
0.357681,-9,-18000,7279425,-393750,3353
0.361793,-23,-46000,7272325,-503125,3283
0.365838,-44,-88000,7289575,-1465625,2801
0.369954,-33,-66000,7284200,-678125,3193
0.374080,-2,-4000,7279900,240625,3670
0.378178,10,20000,7306375,-175000,3492
0.382316,-23,-46000,7337525,-896875,3122
0.386406,-76,-152000,7278400,-787500,3095
0.390660,81,162000,7261275,1968750,4586
0.394840,3,6000,7263375,21875,3560
0.399876,-13,-26000,7265300,-175000,3449
0.403980,57,114000,7254100,1378125,4271
0.408080,18,36000,7259350,306250,3712
0.412167,-27,-54000,7250425,-612500,3215
0.416444,19,38000,7266525,437500,3780
0.420647,65,130000,7284775,1356250,4283
0.424810,-33,-66000,7287925,-503125,3281
0.428886,4,8000,7293925,21875,3576
0.433385,13,26000,7321400,-262500,3459
0.439107,-18,-36000,7301625,43750,3569
0.443295,-40,-80000,7293350,-853125,3106
