# overshoot study v1
# set_pid: 1000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0127, stop at t=1.0527
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-7,-7000,-9343400,76559,-4528
0.004086,-38,-38000,-9342875,-339047,-4746
0.008194,-67,-67000,-9339975,-721842,-4946
0.012390,41,41000,-9355000,448417,-4329
0.016510,-4,-4000,-9345075,-98433,-4613
0.020657,38,38000,-9356400,459354,-4326
0.024767,28,28000,-9346550,240614,-4433
0.028901,-85,-85000,-9340725,-984330,-5083
0.033017,-40,-40000,-9369400,-240614,-4712
0.037182,-43,-43000,-9373900,-393732,-4790
0.041214,48,48000,-9406600,689031,-4233
0.045474,-52,-52000,-9429600,-448417,-4849
0.049648,1,1000,-9408675,-153118,-4668
0.055096,37,37000,-9387575,349984,-4395
0.059325,-69,-69000,-9399425,-689031,-4960
0.063478,-64,-64000,-9410500,-710905,-4973
0.067616,-26,-26000,-9425825,-295299,-4759
0.071648,-44,-44000,-9426650,-612472,-4923
0.075698,32,32000,-9399050,153118,-4499
0.079885,-16,-16000,-9398425,-185929,-4688
0.084223,-5,-5000,-9399900,-21874,-4603
0.089073,30,30000,-9389450,448417,-4351
0.093364,-31,-31000,-9371100,-328110,-4751
0.097487,-98,-98000,-9382750,-1017141,-5126
0.101500,13,13000,-9389350,131244,-4514
0.105657,42,42000,-9377025,448417,-4339
0.109880,45,45000,-9366550,404669,-4354
0.114089,83,83000,-9374450,842149,-4126
0.118157,23,23000,-9389100,251551,-4450
0.122261,-23,-23000,-9371025,-306236,-4736
0.126456,10,10000,-9348875,-21874,-4571
0.130529,-14,-14000,-9337800,-164055,-4646
0.134586,20,20000,-9345925,153118,-4479
0.138633,59,59000,-9338775,514039,-4280
0.142774,-31,-31000,-9328050,-371858,-4751
0.147003,16,16000,-9331225,174992,-4463
0.151063,49,49000,-9341875,514039,-4287
0.155230,45,45000,-9343650,514039,-4289
0.159321,-6,-6000,-9329000,-185929,-4649
0.163428,11,11000,-9331550,98433,-4503
0.167606,6,6000,-9336225,76559,-4518
0.171831,-41,-41000,-9328325,-514039,-4826
0.181283,-49,-49000,-9338750,-492165,-4824
0.185620,38,38000,-9334300,437480,-4326
0.189795,-30,-30000,-9348475,-328110,-4740
0.195139,-9,-9000,-9359525,98433,-4526
0.200530,74,74000,-9363075,787464,-4151
0.204969,-37,-37000,-9370750,-415606,-4797
0.209166,55,55000,-9392100,667157,-4233
0.213379,33,33000,-9407400,317173,-4422
0.217552,-14,-14000,-9413525,-207803,-4705
0.221720,4,4000,-9404675,-32811,-4606
0.225899,0,0,-9395200,-142181,-4657
0.230097,-57,-57000,-9386000,-590598,-4899
0.234225,-48,-48000,-9380225,-535913,-4865
0.238347,-12,-12000,-9376900,-174992,-4670
0.242454,-11,-11000,-9376750,-218740,-4691
0.246654,44,44000,-9384125,492165,-4320
0.250698,-27,-27000,-9369375,-360921,-4764
0.254773,-17,-17000,-9393475,-76559,-4632
0.258834,8,8000,-9406575,43748,-4568
0.262953,33,33000,-9422025,306236,-4435
0.267161,44,44000,-9418150,470291,-4348
0.271317,41,41000,-9420925,492165,-4340
0.275693,44,44000,-9422075,459354,-4355
0.279911,-22,-22000,-9432275,-306236,-4766
0.284194,-37,-37000,-9444875,-371858,-4811
0.289742,-19,-19000,-9436975,-295299,-4761
0.294949,-30,-30000,-9435875,-382795,-4809
0.299302,27,27000,-9443200,328110,-4438
0.303362,16,16000,-9439550,98433,-4553
0.307497,15,15000,-9442900,120307,-4545
0.311650,-68,-68000,-9448375,-765590,-5020
0.315754,-14,-14000,-9436275,-251551,-4737
0.319913,-15,-15000,-9433000,-240614,-4731
0.324020,-20,-20000,-9447225,-207803,-4724
0.328125,-18,-18000,-9435750,-306236,-4766
0.332297,-19,-19000,-9439125,-262488,-4746
0.336404,23,23000,-9447250,328110,-4441
0.340551,-81,-81000,-9457625,-809338,-5053
