# overshoot study v1
# set_pid: 2000 5 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0141, stop at t=1.0541
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-24,-48000,7349470,-229677,3453
0.004173,18,36000,7346165,207803,3706
0.008308,67,134000,7349285,601535,3948
0.012411,24,48000,7355545,174992,3700
0.016690,35,70000,7358715,262488,3755
0.020848,-56,-112000,7356240,-393732,3345
0.025051,-49,-98000,7357610,-568724,3267
0.029259,-7,-14000,7362850,-142181,3519
0.033451,2,4000,7363535,-65622,3565
0.037610,17,34000,7365420,207803,3714
0.041767,43,86000,7367795,481228,3875
0.045938,-29,-58000,7368125,-207803,3468
0.050005,-19,-38000,7369930,-120307,3521
0.054140,33,66000,7370995,448417,3850
0.058345,55,110000,7370070,667157,3978
0.062478,3,6000,7367900,21874,3611
0.066565,-55,-110000,7364920,-535913,3281
0.070789,-27,-54000,7362235,-218740,3462
0.074848,3,6000,7363075,0,3598
0.078897,-4,-8000,7364015,-32811,3576
0.083001,18,36000,7360260,371858,3793
0.087170,25,50000,7359935,328110,3778
0.091232,-28,-56000,7360835,-196866,3471
0.095231,15,30000,7359810,229677,3720
0.099267,-35,-70000,7358005,-317173,3404
0.103309,3,6000,7359470,10937,3602
0.107331,17,34000,7366170,98433,3661
0.111421,-59,-118000,7366325,-535913,3278
0.115615,-56,-112000,7370475,-612472,3245
0.119889,-3,-6000,7371615,-21874,3586
0.124030,31,62000,7373560,262488,3759
0.128110,-52,-104000,7373820,-743716,3187
0.132389,1,2000,7372000,87496,3643
0.136505,-48,-96000,7373850,-546850,3287
0.140714,-33,-66000,7373120,-328110,3408
0.144826,-102,-204000,7373380,-962456,3031
0.148927,-50,-100000,7370865,-426543,3342
0.153079,37,74000,7371380,360921,3812
0.157221,-14,-28000,7368855,-76559,3547
0.161231,-8,-16000,7364405,131244,3652
0.165285,49,98000,7364015,623409,3948
0.169373,-70,-140000,7364940,-721842,3175
0.173409,-28,-56000,7364140,-153118,3494
0.177495,-81,-162000,7363915,-798401,3127
0.181573,-50,-100000,7364765,-426543,3339
0.185883,-11,-22000,7361875,-43748,3563
0.190209,25,50000,7363590,196866,3716
0.194291,6,12000,7364020,142181,3671
0.198415,-1,-2000,7361805,120307,3652
0.202560,-39,-78000,7361385,-404669,3359
0.206703,-4,-8000,7359265,10937,3595
0.210732,-35,-70000,7353890,-328110,3396
0.214823,-5,-10000,7354700,43748,3608
0.218892,0,0,7356615,-21874,3581
