# overshoot study v1
# set_pid: 2000 5 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0114, stop at t=1.0514
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-63,-126000,7306690,-590598,3218
0.004082,-45,-90000,7303935,-557787,3250
0.008229,-17,-34000,7301025,-87496,3506
0.012335,4,8000,7296645,153118,3641
0.016523,-19,-38000,7292665,-131244,3478
0.020559,31,62000,7288610,415606,3792
0.024610,-42,-84000,7285980,-448417,3298
0.028683,46,92000,7282360,535913,3862
0.032792,59,118000,7279345,656220,3932
0.036895,93,186000,7276635,1028078,4146
0.040970,14,28000,7276225,120307,3625
0.045196,43,86000,7279020,470291,3826
0.049443,-25,-50000,7273800,-164055,3447
0.053648,-21,-42000,7275135,-240614,3414
0.057868,-46,-92000,7274880,-437480,3294
0.062040,18,36000,7271665,317173,3723
0.066166,-3,-6000,7267415,32811,3562
0.070197,12,24000,7264810,196866,3655
0.074236,-55,-110000,7266375,-689031,3158
0.078375,-59,-118000,7262355,-568724,3211
0.082522,-39,-78000,7256825,-437480,3292
0.086665,-9,-18000,7256935,-54685,3508
0.090783,-24,-48000,7255495,-207803,3418
0.094904,-10,-20000,7254985,-174992,3447
0.099162,54,108000,7254485,634346,3905
0.103365,-9,-18000,7250725,-10937,3526
0.107546,5,10000,7252150,10937,3551
0.111691,-27,-54000,7250000,-185929,3423
0.115799,-27,-54000,7248880,-295299,3369
0.119917,8,16000,7250425,87496,3591
0.124087,-44,-88000,7249450,-481228,3262
0.128247,-47,-94000,7247290,-503102,3247
0.132421,65,130000,7245155,798401,3991
0.136501,-64,-128000,7245030,-612472,3176
0.140564,-51,-102000,7245045,-557787,3215
0.144701,-69,-138000,7245235,-765590,3097
0.148840,-7,-14000,7245565,-153118,3456
0.152915,11,22000,7240245,207803,3647
0.157024,-38,-76000,7238465,-360921,3321
0.161225,-56,-112000,7237305,-656220,3159
0.165433,-21,-42000,7235160,-174992,3427
0.169547,9,18000,7233775,76559,3578
0.173652,-48,-96000,7230120,-492165,3243
0.177834,-46,-92000,7228655,-415606,3282
0.184149,42,84000,7227440,437480,3784
0.188333,-11,-22000,7224435,-120307,3458
0.192502,-16,-32000,7225065,-251551,3389
0.196683,18,36000,7224910,153118,3620
0.201026,7,14000,7221060,153118,3608
0.205240,49,98000,7218980,568724,3850
0.209792,-16,-32000,7215705,-120307,3449
0.217428,-35,-70000,7215685,-437480,3275
0.221600,-15,-30000,7215690,-65622,3477
0.225712,84,168000,7214090,995267,4091
0.229842,0,0,7211190,87496,3564
0.233919,-22,-44000,7208650,-273425,3365
0.238017,-34,-68000,7208950,-349984,3316
0.242137,14,28000,7208385,164055,3613
0.246309,36,72000,7209685,382795,3742
0.250544,68,136000,7208205,798401,3976
0.254958,-6,-12000,7207400,-32811,3497
0.259235,30,60000,7202670,426543,3754
0.263526,-11,-22000,7200825,-153118,3431
0.268296,14,28000,7202715,218740,3637
0.272438,-34,-68000,7202120,-284362,3345
0.276556,29,58000,7197485,459354,3767
0.280670,21,42000,7195495,164055,3614
0.284782,5,10000,7192710,131244,3581
0.288859,17,34000,7187410,328110,3686
0.292964,-94,-188000,7184470,-995267,2930
0.297090,-27,-54000,7184165,-229677,3369
0.301234,-54,-108000,7178600,-535913,3191
0.305361,-8,-16000,7178410,-120307,3439
0.309512,40,80000,7175535,470291,3772
0.313647,31,62000,7174365,349984,3704
0.317757,-55,-110000,7176185,-557787,3178
0.321841,33,66000,7174870,317173,3690
0.325986,54,108000,7175285,546850,3823
0.330137,29,58000,7176145,273425,3666
0.334286,21,42000,7179870,174992,3612
0.338418,-16,-32000,7181775,-196866,3395
0.342627,11,22000,7179630,229677,3629
0.346799,-12,-24000,7177585,-87496,3450
0.350975,-11,-22000,7174695,-10937,3487
0.355039,40,80000,7173920,492165,3782
0.359220,17,34000,7168980,262488,3645
0.365042,-9,-18000,7169750,-32811,3476
0.369265,-39,-78000,7171270,-524976,3207
0.373375,49,98000,7176130,426543,3760
0.377466,16,32000,7179760,164055,3601
0.381558,26,52000,7182915,131244,3597
0.385686,-24,-48000,7180655,-229677,3371
0.389818,30,60000,7181500,284362,3675
0.393978,4,8000,7181255,65622,3542
0.398295,-1,-2000,7181535,65622,3538
0.402412,2,4000,7181590,10937,3514
0.406540,65,130000,7180035,721842,3922
0.410666,-25,-50000,7180745,-251551,3359
0.414768,-23,-46000,7178940,-164055,3403
0.418921,-61,-122000,7176420,-623409,3140
0.423029,10,20000,7178005,54685,3541
0.427191,51,102000,7178745,623409,3859
0.431333,18,36000,7175280,240614,3639
0.435574,-24,-48000,7175590,-262488,3352
0.439707,-12,-24000,7172415,-131244,3426
0.443817,1,2000,7170470,-21874,3492
0.448039,-1,-2000,7169490,-10937,3494
0.452215,18,36000,7169045,306236,3668
0.456321,-56,-112000,7170080,-590598,3158
0.460500,-61,-122000,7168850,-667157,3115
0.464720,89,178000,7168915,918708,4036
0.468885,21,42000,7167250,229677,3632
0.473017,-4,-8000,7169500,21874,3508
0.477149,-22,-44000,7168085,-185929,3388
0.481262,-27,-54000,7167595,-273425,3340
0.485346,2,4000,7165275,142181,3570
0.489463,43,86000,7166000,546850,3808
0.493644,-36,-72000,7165295,-426543,3255
0.497825,32,64000,7162845,481228,3764
0.501902,-50,-100000,7164580,-590598,3161
0.505987,57,114000,7162050,732779,3911
0.510123,-11,-22000,7157995,-21874,3474
0.514224,-34,-68000,7160470,-481228,3228
0.518366,22,44000,7158825,251551,3640
0.522439,-35,-70000,7157875,-306236,3311
0.526568,-56,-112000,7157975,-612472,3141
0.530767,9,18000,7160750,43748,3527
0.534871,36,72000,7160555,426543,3740
0.539011,-7,-14000,7158645,32811,3505
0.543217,-58,-116000,7158785,-612472,3140
