# overshoot study v1
# set_pid: 2000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0114, stop at t=1.0514
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,21,42000,-6370900,306236,-2941
0.004133,2,4000,-6366625,0,-3107
0.008311,-18,-36000,-6340100,-306236,-3263
0.012463,-11,-22000,-6353500,-76559,-3150
0.016603,-12,-24000,-6345500,-54685,-3137
0.020718,-11,-22000,-6355625,153118,-3039
0.024840,11,22000,-6352125,295299,-2947
0.029065,56,112000,-6372000,776527,-2677
0.033371,56,112000,-6357875,612472,-2751
0.037541,-44,-88000,-6372200,-503102,-3400
0.041773,-74,-148000,-6382425,-962456,-3659
0.045887,36,72000,-6367125,317173,-2919
0.050050,30,60000,-6350100,382795,-2884
0.054074,0,0,-6394125,21874,-3111
0.058246,55,110000,-6401750,546850,-2805
0.062433,-9,-18000,-6363025,-229677,-3228
0.066628,-27,-54000,-6375600,-492165,-3380
0.070750,-25,-50000,-6389775,-185929,-3235
0.074917,-50,-100000,-6394750,-524976,-3428
0.079058,-59,-118000,-6394900,-656220,-3501
0.083162,33,66000,-6373050,218740,-2973
0.087379,44,88000,-6372175,404669,-2871
0.091551,-25,-50000,-6377125,-153118,-3213
0.095736,-52,-104000,-6377825,-601535,-3459
0.099927,-8,-16000,-6374675,-10937,-3126
0.104035,-44,-88000,-6371725,-404669,-3352
0.108262,-23,-46000,-6394825,-131244,-3209
0.112390,-12,-24000,-6391650,-131244,-3197
0.116561,33,66000,-6400675,382795,-2906
0.120705,-13,-26000,-6391575,-251551,-3256
0.124809,27,54000,-6385250,240614,-2974
0.128931,-19,-38000,-6403775,-76559,-3183
0.133048,13,26000,-6391450,153118,-3033
0.137156,34,68000,-6366100,142181,-3006
0.141280,24,48000,-6362450,207803,-2982
0.145385,14,28000,-6360675,87496,-3049
0.149548,-11,-22000,-6364725,-65622,-3151
0.153673,4,8000,-6342825,-87496,-3136
0.157797,-24,-48000,-6343325,-306236,-3270
0.161942,-85,-170000,-6361225,-831212,-3595
0.166090,8,16000,-6377825,109370,-3053
0.170240,-16,-32000,-6399900,-54685,-3167
0.174394,-41,-82000,-6409275,-404669,-3367
0.178609,15,30000,-6405200,142181,-3043
0.182725,-24,-48000,-6394650,-262488,-3274
0.186855,-48,-96000,-6388100,-415606,-3369
0.190939,-23,-46000,-6387875,-251551,-3264
0.195113,24,48000,-6377875,240614,-2973
0.199302,19,38000,-6372450,284362,-2954
0.203458,-32,-64000,-6386625,-185929,-3241
0.207570,61,122000,-6386600,754653,-2690
0.211656,-24,-48000,-6380575,-218740,-3246
0.215885,16,32000,-6391025,196866,-3009
0.220003,-4,-8000,-6400900,-98433,-3177
0.224102,-2,-4000,-6408700,-43748,-3153
0.228226,-24,-48000,-6401800,-382795,-3336
0.232359,41,82000,-6381625,382795,-2889
0.236483,18,36000,-6385775,196866,-3004
0.240588,84,168000,-6394475,929645,-2586
0.244678,-26,-52000,-6366825,-514039,-3385
0.248863,-65,-130000,-6362900,-710905,-3517
0.252965,6,12000,-6365800,109370,-3049
0.257093,-58,-116000,-6349050,-689031,-3493
0.261272,-51,-102000,-6364125,-273425,-3291
