# overshoot study v1
# set_pid: 1000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0120, stop at t=1.0520
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000001,-18,-18000,6329675,-229677,2970
0.005070,-29,-29000,6322900,-349984,2902
0.009241,0,0,6322325,-76559,3050
0.013305,65,65000,6307025,710905,3458
0.017589,54,54000,6298425,634346,3412
0.022022,18,18000,6295800,153118,3158
0.026122,90,90000,6284300,995267,3598
0.030302,54,54000,6266550,678094,3417
0.034570,14,14000,6289025,76559,3115
0.038749,47,47000,6284875,470291,3321
0.042916,94,94000,6275425,1148385,3671
0.047038,39,39000,6288975,470291,3319
0.051195,-55,-55000,6280725,-546850,2773
0.055356,14,14000,6282475,185929,3165
0.059508,-54,-54000,6274200,-546850,2770
0.063975,67,67000,6278325,787464,3483
0.068181,-33,-33000,6295725,-371858,2876
0.072400,-11,-11000,6305875,-164055,2994
0.076668,14,14000,6302575,218740,3191
0.081210,-68,-68000,6297250,-721842,2689
0.085425,-18,-18000,6308525,-207803,2970
0.089745,18,18000,6318950,142181,3164
0.094008,-58,-58000,6329200,-721842,2710
0.099703,-39,-39000,6316900,-306236,2916
0.103899,61,61000,6321325,721842,3469
0.108049,-22,-22000,6330550,-328110,2920
0.112157,-47,-47000,6341400,-623409,2769
0.116304,-18,-18000,6361275,-196866,3001
0.120453,-47,-47000,6377125,-557787,2819
0.124559,36,36000,6395650,360921,3317
0.128654,39,39000,6393400,393732,3333
0.132808,36,36000,6387975,339047,3302
0.136929,4,4000,6412325,65622,3165
0.141122,65,65000,6405075,678094,3490
0.145122,-1,-1000,6426500,-98433,3089
0.149154,4,4000,6446750,-98433,3102
0.153201,-134,-134000,6456850,-1542117,2334
0.157343,-22,-22000,6458325,-218740,3036
0.161501,-18,-18000,6472025,-317173,2997
0.165625,17,17000,6480400,218740,3279
0.171511,21,21000,6490250,229677,3291
0.175767,4,4000,6481850,54685,3194
0.182285,47,47000,6481075,524976,3444
0.186609,-15,-15000,6483275,-284362,3019
0.191080,-22,-22000,6492450,-328110,2999
0.195265,-18,-18000,6492625,-240614,3044
0.199486,39,39000,6495125,481228,3425
0.203886,42,42000,6492025,514039,3441
0.207992,26,26000,6497150,251551,3308
0.212072,64,64000,6498075,721842,3557
0.216200,15,15000,6507900,142181,3254
0.220383,-76,-76000,6512500,-787464,2758
0.224559,-18,-18000,6505775,-54685,3141
0.229130,39,39000,6503600,470291,3424
0.233345,-8,-8000,6491550,-153118,3091
0.237707,-105,-105000,6455925,-1137448,2546
0.241953,58,58000,6457050,667157,3507
