# overshoot study v1
# set_pid: 2000 25 700000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0123, stop at t=1.0523
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,24,48000,5554450,700000,3077
0.004298,70,140000,5556950,875000,3209
0.008406,-18,-36000,5599475,-765625,2343
0.012555,33,66000,5564650,831250,3155
0.016779,11,22000,5538375,678125,3046
0.020951,55,110000,5580050,962500,3248
0.025154,-41,-82000,5595950,-1050000,2180
0.029297,-38,-76000,5575900,-590625,2397
0.033434,48,96000,5572675,962500,3238
0.037589,33,66000,5575600,721875,3107
0.041677,30,60000,5555700,1159375,3308
0.045795,20,40000,5549300,612500,3028
0.049970,-26,-52000,5573450,-1137500,2141
0.054143,43,86000,5589150,787500,3156
0.058289,13,26000,5594550,1290625,3375
0.062433,-41,-82000,5511725,-721875,2299
0.066554,-42,-84000,5431625,-306250,2462
0.070668,57,114000,5448000,1268750,3335
0.074717,48,96000,5433375,875000,3127
0.078779,8,16000,5449725,415625,2872
0.083007,26,52000,5469775,918750,3145
0.087141,43,86000,5434125,1575000,3464
0.091405,9,18000,5459275,306250,2824
0.095602,3,6000,5476125,-153125,2602
0.099764,25,50000,5501250,831250,3116
0.103916,56,112000,5534000,1159375,3323
0.108106,-50,-100000,5543525,-809375,2263
0.112328,29,58000,5588950,21875,2768
0.116503,-33,-66000,5576000,-306250,2541
0.120614,-1,-2000,5530625,700000,3041
0.124676,-28,-56000,5532050,-612500,2375
0.128849,45,90000,5528525,853125,3160
0.132968,12,24000,5527175,0,2711
0.137048,75,150000,5536825,1553125,3535
0.141157,-61,-122000,5558675,-1487500,1928
0.145424,-8,-16000,5544275,65625,2731
0.149714,-53,-106000,5528000,-656250,2327
0.153904,-38,-76000,5493850,-481250,2410
0.157984,42,84000,5462125,831250,3114
0.162121,-85,-170000,5513400,-1750000,1755
0.166256,41,82000,5553750,1137500,3307
0.170365,14,28000,5580000,0,2738
0.174431,-100,-200000,5578050,-2406250,1451
0.178588,28,56000,5590950,568750,3035
0.182779,29,58000,5599700,218750,2869
0.186958,-81,-162000,5596875,-1509375,1917
0.191089,-2,-4000,5571200,196875,2814
0.195241,30,60000,5574225,634375,3061
0.199376,-42,-84000,5570950,-1028125,2177
0.203537,-51,-102000,5590150,-1093750,2146
0.207678,26,52000,5581825,371875,2932
0.211805,-5,-10000,5601175,131250,2794
0.215913,-15,-30000,5590625,-393750,2523
0.220100,-46,-92000,5606650,-1093750,2159
0.224331,-76,-152000,5587225,-1443750,1949
0.228441,20,40000,5569325,-240625,2621
0.232491,13,26000,5603225,284375,2888
0.236617,78,156000,5626675,1662500,3635
0.240711,-23,-46000,5608800,-393750,2524
0.244871,-1,-2000,5560750,437500,2928
0.249018,105,210000,5584525,2121875,3865
0.253149,-20,-40000,5617600,-678125,2392
0.257282,11,22000,5554200,1246875,3332
0.261368,77,154000,5558125,984375,3270
0.265403,23,46000,5592600,-109375,2700
0.269538,14,28000,5561900,1028125,3231
0.273719,-20,-40000,5548975,-568750,2412
0.277894,-66,-132000,5541175,-1268750,2022
0.282137,25,50000,5534650,700000,3069
0.286324,40,80000,5547750,634375,3058
0.290567,-8,-16000,5569350,-721875,2359
0.294955,-15,-30000,5604675,-525000,2466
0.299153,-46,-92000,5590450,-896875,2247
0.303201,8,16000,5589700,0,2737
0.307368,-22,-44000,5598225,-546875,2445
0.311535,67,134000,5591650,1378125,3469
0.315729,41,82000,5619650,656250,3104
0.319790,59,118000,5603400,765625,3167
0.323867,-8,-16000,5621000,-393750,2545
0.328093,50,100000,5681300,153125,2898
0.332181,18,36000,5666225,809375,3179
0.336384,-45,-90000,5674750,-612500,2428
0.340480,64,128000,5625900,1465625,3525
0.344547,-35,-70000,5582725,-809375,2297
0.348684,-109,-218000,5546050,-2056250,1598
0.352790,21,42000,5531725,612500,3021
0.356879,14,28000,5583700,-109375,2687
0.361028,-7,-14000,5610075,-284375,2594
0.365289,34,68000,5588325,721875,3114
0.369415,52,104000,5560650,1793750,3642
0.373441,10,20000,5550575,196875,2816
0.377480,-64,-128000,5531000,-1181250,2061
0.381550,-92,-184000,5513775,-1815625,1716
0.385661,-19,-38000,5515275,-218750,2568
0.389688,42,84000,5532700,809375,3138
0.393842,27,54000,5516950,875000,3147
0.397992,52,104000,5521300,1050000,3259
0.402137,21,42000,5563700,-262500,2609
0.406412,-39,-78000,5591075,-743750,2329
0.410663,11,22000,5572175,765625,3105
0.414835,41,82000,5634100,1421875,3485
0.418962,-112,-224000,5579025,-1793750,1739
0.423081,37,74000,5557700,765625,3124
0.427201,-4,-8000,5579900,-700000,2379
0.431267,-74,-148000,5565500,-1465625,1930
0.435364,-9,-18000,5538200,196875,2792
0.439446,2,4000,5527800,-43750,2680
0.443515,-30,-60000,5539850,-590625,2387
0.447618,0,0,5503125,612500,2986
0.451745,108,216000,5518775,2690625,4114
0.456003,-52,-104000,5538525,-1640625,1852
0.460343,-20,-40000,5562800,-743750,2334
0.464439,-20,-40000,5563675,-284375,2558
0.468622,63,126000,5561475,1181250,3354
0.472773,-22,-44000,5573950,-437500,2487
0.476959,-17,-34000,5565675,721875,3053
0.481128,59,118000,5535275,1137500,3316
0.485211,37,74000,5558525,634375,3060
0.489295,-71,-142000,5533300,-1050000,2120
0.493434,22,44000,5528000,503125,2966
0.497650,-17,-34000,5514750,-43750,2655
0.501771,-57,-114000,5505100,-1312500,1992
0.505810,28,56000,5506050,678125,3047
0.509893,23,46000,5543400,-65625,2697
0.514084,10,20000,5573300,-196875,2635
0.518248,59,118000,5609000,1159375,3362
0.522314,-49,-98000,5600425,-678125,2356
0.526402,-26,-52000,5598425,-612500,2409
0.530624,-18,-36000,5597000,-459375,2491
0.534744,15,30000,5558250,131250,2793
0.538784,-71,-142000,5522175,-896875,2189
0.542826,7,14000,5451600,678125,3000
0.546959,92,184000,5496025,1618750,3564
0.551185,22,44000,5564725,-43750,2717
0.555236,-60,-120000,5579000,-1290625,2035
0.559335,-58,-116000,5542600,-415625,2447
0.563485,-23,-46000,5477200,262500,2780
0.567602,32,64000,5506750,153125,2795
0.571679,7,14000,5485075,459375,2909
0.575721,-8,-16000,5486475,-87500,2628
0.579813,12,24000,5498025,175000,2782
0.584001,-11,-22000,5500925,-153125,2600
0.588034,-37,-74000,5469425,-590625,2346
0.592108,44,88000,5499950,590625,3017
0.596254,0,0,5516150,175000,2779
0.600389,3,6000,5491975,131250,2749
0.604477,-1,-2000,5460525,65625,2697
0.608637,21,42000,5511200,-65625,2679
0.612852,-15,-30000,5526825,-284375,2545
0.617105,1,2000,5504400,590625,2977
0.621420,62,124000,5620525,-218750,2698
0.625558,-152,-304000,5598925,-2887500,1176
0.629748,-23,-46000,5550500,328125,2848
0.636857,17,34000,5567850,-153125,2661
0.641020,-30,-60000,5517950,-393750,2473
0.645131,40,80000,5531550,634375,3050
0.649358,48,96000,5600250,350000,2952
0.653497,-16,-32000,5583700,-481250,2476
0.657705,-71,-142000,5550000,-437500,2427
0.662764,99,198000,5563425,1968750,3774
0.668430,-38,-76000,5494850,-65625,2614
0.672552,-46,-92000,5529500,-1137500,2100
0.676682,63,126000,5520600,1640625,3558
0.680730,44,88000,5485700,1356250,3384
0.684845,10,20000,5534425,-787500,2328
0.688990,62,124000,5541225,1596875,3546
0.693207,-19,-38000,5553725,-1028125,2191
0.697607,-124,-248000,5580725,-2603125,1333
0.712329,-61,-122000,5571650,-1421875,1967
0.716552,107,214000,5552825,2362500,3969
0.720738,-86,-172000,5558725,-1990625,1658
0.724830,45,90000,5553600,1246875,3364
0.728977,75,150000,5569700,1750000,3647
0.733085,42,84000,5568900,678125,3091
0.737251,18,36000,5563550,787500,3119
0.741378,-33,-66000,5581250,-853125,2276
0.745467,-23,-46000,5565875,-350000,2524
0.749661,-35,-70000,5554575,-590625,2390
0.753868,47,94000,5529525,1312500,3387
0.757921,13,26000,5542175,43750,2740
0.762105,-50,-100000,5537225,-962500,2185
0.766296,55,110000,5531775,437500,2968
