# overshoot study v1
# set_pid: 2000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0130, stop at t=1.0530
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,29,58000,4249975,284362,2242
0.004057,26,52000,4250225,328110,2261
0.008169,22,44000,4267825,153118,2180
0.012462,-25,-50000,4265525,-164055,1978
0.016612,-21,-42000,4243650,-65622,2020
0.020665,26,52000,4252575,196866,2198
0.024953,62,124000,4246600,645283,2449
0.029865,11,22000,4252800,21874,2098
0.034350,8,16000,4254325,43748,2106
0.038385,51,102000,4265175,623409,2437
0.042482,-25,-50000,4263000,-371858,1876
0.046634,-7,-14000,4256075,-131244,2007
0.050686,15,30000,4262475,185929,2187
0.054696,-57,-114000,4272550,-645283,1715
0.058851,-11,-22000,4278100,-174992,1993
0.063142,15,30000,4275600,120307,2161
0.067294,4,8000,4271675,87496,2132
0.071370,-25,-50000,4280350,-306236,1916
0.075396,-36,-72000,4293450,-415606,1858
0.079506,69,138000,4304200,699968,2511
0.083577,-39,-78000,4308625,-535913,1804
0.087870,33,66000,4314075,295299,2283
0.100321,1,2000,4318475,-87496,2067
0.104515,4,8000,4320600,0,2114
0.108559,-10,-20000,4323250,-142181,2032
0.112672,44,88000,4336250,557787,2433
0.116796,55,110000,4347750,546850,2444
0.120874,40,80000,4355050,404669,2363
0.124945,-82,-164000,4363250,-874960,1623
0.129064,37,74000,4356850,339047,2329
0.133101,0,0,4372025,-32811,2119
0.137201,-3,-6000,4368975,0,2130
0.141275,58,116000,4358875,667157,2511
0.145557,40,80000,4363025,470291,2399
0.149770,55,110000,4350025,623409,2482
0.154053,26,52000,4362425,240614,2273
0.158277,11,22000,4375950,120307,2206
0.163194,-86,-172000,4382150,-1017141,1559
0.167536,40,80000,4408500,371858,2373
0.171790,29,58000,4400500,328110,2337
0.177056,19,38000,4404200,153118,2244
0.181484,26,52000,4400700,273425,2308
0.185784,26,52000,4427500,196866,2283
0.190050,76,152000,4444000,874960,2671
0.198683,33,66000,4437375,393732,2391
0.202879,15,30000,4412350,240614,2287
0.206938,11,22000,4398925,120307,2217
0.211058,-7,-14000,4407275,-98433,2097
0.215170,-86,-172000,4413550,-1039015,1564
0.219233,-7,-14000,4409400,-142181,2077
0.223365,29,58000,4422875,284362,2327
0.229399,62,124000,4420025,732779,2577
0.233587,11,22000,4423125,262488,2299
0.237602,15,30000,4435275,164055,2260
0.241837,-71,-142000,4429150,-787464,1709
0.246091,40,80000,4428050,546850,2468
0.250248,-75,-150000,4426225,-787464,1703
0.254347,-29,-58000,4432175,-371858,1954
0.258546,-7,-14000,4429675,-32811,2140
0.264777,33,66000,4437150,437480,2412
0.268968,-53,-106000,4436100,-557787,1842
0.273053,33,66000,4441000,349984,2372
0.277185,7,14000,4437425,0,2174
0.281442,-14,-28000,4449075,-229677,2047
0.285779,8,16000,4470250,-32811,2175
0.290105,-18,-36000,4472000,-251551,2043
0.296380,-71,-142000,4485275,-732779,1763
0.300610,33,66000,4473725,459354,2441
0.304634,98,196000,4476800,1126511,2832
0.308717,-3,-6000,4469925,-10937,2174
0.312964,73,146000,4450350,962456,2714
0.317103,-118,-236000,4429275,-1203070,1460
0.321188,-42,-84000,4443825,-514039,1878
0.325434,-14,-28000,4451750,-240614,2043
0.329940,-25,-50000,4447950,-229677,2035
0.334284,48,96000,4457100,503102,2469
0.338311,15,30000,4445850,185929,2276
0.342495,51,102000,4461175,579661,2511
0.346709,-29,-58000,4441425,-317173,1985
0.350861,-14,-28000,4445275,-164055,2077
0.355093,0,0,4438400,-21874,2157
0.369056,0,0,4453325,-98433,2126
0.373954,-49,-98000,4436550,-524976,1862
0.378140,-7,-14000,4428075,-142181,2086
0.382130,44,88000,4430675,535913,2468
0.386167,-21,-42000,4413000,-131244,2070
0.390197,69,138000,4411475,721842,2574
0.394235,11,22000,4381450,218740,2257
0.398315,-57,-114000,4369100,-524976,1821
0.402460,26,52000,4371925,196866,2256
0.406473,18,36000,4399575,98433,2214
0.410570,44,88000,4420825,382795,2388
0.414682,-10,-20000,4418650,-87496,2105
0.418888,29,58000,4421925,339047,2353
0.422980,-86,-172000,4438900,-984330,1603
0.429372,15,30000,4449300,185929,2278
0.433608,4,8000,4461375,65622,2214
0.437856,-93,-186000,4462550,-995267,1602
0.442073,36,72000,4477925,404669,2419
0.446232,15,30000,4486200,76559,2243
0.450418,22,44000,4486675,251551,2335
0.454726,55,110000,4489050,667157,2571
0.458919,-86,-172000,4500475,-885897,1681
0.463369,-32,-64000,4501575,-284362,2028
0.467482,-96,-192000,4498425,-1028078,1601
0.471547,-60,-120000,4518400,-787464,1763
0.475685,40,80000,4521000,371858,2428
0.479828,-11,-22000,4536600,-218740,2098
0.484060,51,102000,4562650,481228,2513
0.488221,11,22000,4564050,120307,2298
0.492407,-53,-106000,4558650,-568724,1896
0.497652,-86,-172000,4561875,-1017141,1647
0.502031,-53,-106000,4556400,-535913,1911
0.506083,-10,-20000,4538925,43748,2228
0.510140,-14,-28000,4549850,-339047,2042
0.514204,-29,-58000,4540950,-262488,2061
0.518251,-60,-120000,4543075,-754653,1791
0.522247,-32,-64000,4529675,-284362,2042
0.526391,-64,-128000,4533575,-743716,1788
0.530486,0,0,4528150,76559,2248
0.534610,15,30000,4517625,196866,2317
0.538653,36,72000,4535975,251551,2373
0.542784,33,66000,4542575,207803,2352
0.547101,-25,-50000,4537925,-185929,2101
0.551320,-18,-36000,4544650,-196866,2105
0.555371,-14,-28000,4555250,-229677,2098
0.563688,47,94000,4563500,492165,2514
0.567994,8,16000,4563575,54685,2263
0.572135,-11,-22000,4579475,-207803,2124
0.576285,-21,-42000,4578950,-240614,2098
0.580554,4,8000,4572375,65622,2269
0.584773,-36,-72000,4555525,-349984,2018
0.589164,15,30000,4571050,153118,2321
0.597477,8,16000,4575650,87496,2285
0.601738,0,0,4620325,-109370,2203
0.605906,22,44000,4628175,185929,2372
0.610081,18,36000,4642850,196866,2381
0.614230,-67,-134000,4649400,-787464,1820
0.618283,-29,-58000,4642650,-251551,2116
0.622311,-7,-14000,4637725,-32811,2242
0.626485,22,44000,4618550,382795,2464
0.630773,-78,-156000,4607325,-787464,1789
0.634854,83,166000,4612750,918708,2782
0.639161,-18,-36000,4626650,-142181,2172
0.643342,26,52000,4637275,295299,2434
0.647562,-11,-22000,4633800,-65622,2220
0.651638,-32,-64000,4654200,-437480,2028
0.655982,18,36000,4649375,251551,2411
0.663724,-21,-42000,4631025,-174992,2155
0.667975,-7,-14000,4619300,-98433,2201
0.672196,37,74000,4590150,382795,2464
0.676292,0,0,4600275,-131244,2182
0.680404,-21,-42000,4589200,-142181,2151
0.684634,8,16000,4612125,-43748,2238
0.688710,26,52000,4627975,251551,2408
0.696132,-3,-6000,4642225,-109370,2210
0.713047,72,144000,4683075,678094,2688
0.717167,18,36000,4687775,109370,2360
0.721272,18,36000,4684825,164055,2385
0.725375,-18,-36000,4695625,-174992,2190
0.729420,-78,-156000,4694800,-918708,1768
0.733569,-75,-150000,4695100,-798401,1829
0.737760,51,102000,4689025,612472,2638
0.741905,-82,-164000,4689800,-874960,1783
0.746147,0,0,4684350,43748,2309
0.750277,-7,-14000,4696875,-131244,2222
0.754353,101,202000,4712500,1049952,2912
0.758407,-3,-6000,4715600,-10937,2294
0.768388,-14,-28000,4721650,-109370,2238
0.778941,36,72000,4727050,360921,2520
0.783216,8,16000,4738450,65622,2354
0.787392,76,152000,4768250,645283,2718
0.791474,44,88000,4776275,492165,2615
0.795796,18,36000,4779000,98433,2399
0.801669,-3,-6000,4789475,10937,2341
0.805937,-3,-6000,4758625,-10937,2315
0.810106,11,22000,4772525,153118,2416
0.814298,69,138000,4762150,842149,2804
0.818394,8,16000,4765550,87496,2377
0.822399,-21,-42000,4763825,-207803,2204
0.826484,11,22000,4737925,229677,2436
0.830587,44,88000,4730800,546850,2620
0.834671,26,52000,4719200,328110,2490
0.838881,-25,-50000,4709525,-240614,2158
0.843004,-82,-164000,4719000,-995267,1738
0.847244,0,0,4730375,32811,2326
0.851323,0,0,4724625,-76559,2270
0.855536,8,16000,4710600,153118,2383
0.863055,44,88000,4713475,470291,2574
0.867327,80,160000,4733350,831212,2795
0.871387,-36,-72000,4743625,-437480,2067
0.875530,26,52000,4747800,185929,2434
0.879815,55,110000,4764375,459354,2604
0.884133,29,58000,4778100,317173,2516
0.888306,22,44000,4775075,229677,2465
0.897223,40,80000,4767700,448417,2586
0.901406,-25,-50000,4758450,-360921,2123
0.905787,62,124000,4733750,645283,2687
0.910036,0,0,4729325,43748,2331
0.914306,-39,-78000,4740450,-492165,2036
0.918533,-7,-14000,4756900,-109370,2262
0.922918,0,0,4775250,-131244,2268
0.932600,-14,-28000,4786775,-142181,2254
0.936844,62,124000,4789675,667157,2725
0.941216,-3,-6000,4778975,-109370,2277
0.945504,62,124000,4780925,689031,2731
0.949704,26,52000,4751950,360921,2522
0.955079,-11,-22000,4758525,-87496,2270
0.964334,-21,-42000,4736050,-262488,2164
0.972081,-68,-136000,4706750,-678094,1901
0.976346,-39,-78000,4702750,-360921,2082
0.980789,33,66000,4692725,459354,2548
0.985073,-36,-72000,4693750,-382795,2070
0.989841,-7,-14000,4692875,-131244,2221
0.997319,8,16000,4674700,87496,2333
1.001639,-21,-42000,4692350,-273425,2137
1.005978,43832,87664000,-26214400,62822128,51200
1.010145,52428,104856000,-26214400,103923374,51200
1.014372,52428,104856000,-26214400,104306169,51200
1.018522,52428,104856000,-26214400,104306169,51200
1.025419,52428,104856000,-26214400,104306169,51200
1.030661,52428,104856000,-26214400,104306169,51200
1.034908,52428,104856000,-26214400,104306169,51200
1.039135,52428,104856000,-26214400,104306169,51200
1.043429,52428,104856000,-26214400,104306169,51200
1.047720,52428,104856000,26214400,-92516083,18825
1.051853,52428,104856000,26214400,-104306169,13068
1.056006,52428,104856000,26214400,-104306169,13068
1.060192,52428,104856000,26214400,-104306169,13068
1.064337,52428,104856000,26214400,-104306169,13068
1.068578,52428,104856000,26214400,-104306169,13068
1.073376,-6333,-12666000,22329275,-65698559,-27361
1.077785,-5538,-11076000,13432200,-2384266,-14
1.084537,-4090,-8180000,1259950,4429485,-1216
1.089047,-952,-1904000,-8459075,1356188,-4398
1.102104,-98,-196000,-10426425,1574928,-4418
1.106368,247,494000,-7784400,-54685,-3586
1.110531,130,260000,-7221575,-153118,-3474
1.114626,174,348000,-6902875,995267,-2715
1.118671,138,276000,-6657100,656220,-2795
1.122767,27,54000,-6464200,-240614,-3247
1.126950,35,70000,-6353350,174992,-2983
1.131021,82,164000,-6296175,678094,-2663
1.135076,-36,-72000,-6251725,-656220,-3408
1.139207,75,150000,-6237725,656220,-2652
1.143399,-36,-72000,-6261475,-415606,-3295
1.147657,27,54000,-6272250,131244,-2972
1.151846,-46,-92000,-6268475,-557787,-3378
1.155938,31,62000,-6262575,328110,-2867
1.167365,12,24000,-6264425,218740,-2940
1.171705,-42,-84000,-6241300,-568724,-3366
1.175963,-79,-158000,-6250350,-842149,-3540
1.180119,-57,-114000,-6269200,-459354,-3341
1.184206,-39,-78000,-6294275,-131244,-3176
1.188396,78,156000,-6323400,820275,-2611
1.196499,86,172000,-6316650,721842,-2648
1.200747,16,32000,-6310725,164055,-2986
1.204910,27,54000,-6311775,284362,-2917
1.209025,-50,-100000,-6317250,-503102,-3379
1.213244,-14,-28000,-6332400,-164055,-3186
1.217293,-10,-20000,-6333250,-120307,-3161
1.221316,9,18000,-6346475,218740,-2983
1.225526,71,142000,-6361350,962456,-2567
1.230091,38,76000,-6339050,240614,-2941
1.234310,-6,-12000,-6347050,-109370,-3158
1.238392,-39,-78000,-6360275,-437480,-3357
1.242456,16,32000,-6341900,153118,-3006
1.246774,9,18000,-6332450,-76559,-3121
1.250932,50,100000,-6308350,328110,-2871
1.255010,-17,-34000,-6305900,-262488,-3224
1.259186,-36,-72000,-6314250,-448417,-3337
1.263233,35,70000,-6338850,437480,-2847
1.269153,-25,-50000,-6323525,-415606,-3315
1.273491,-50,-100000,-6326300,-710905,-3485
1.277699,8,16000,-6350625,98433,-3045
1.281903,38,76000,-6353950,360921,-2889
1.286125,12,24000,-6318125,-196866,-3169
1.290818,-32,-64000,-6332975,-284362,-3262
1.297395,20,40000,-6354725,273425,-2950
1.301627,-36,-72000,-6310425,-503102,-3362
1.305750,35,70000,-6319625,514039,-2801
1.309873,45,90000,-6325100,404669,-2847
1.314239,-75,-150000,-6323025,-842149,-3572
1.318486,-17,-34000,-6357425,-142181,-3190
1.322900,-46,-92000,-6348150,-557787,-3417
1.334512,-68,-136000,-6330725,-798401,-3547
1.338705,49,98000,-6297325,393732,-2835
1.342865,60,120000,-6292825,514039,-2763
1.346934,1,2000,-6310500,76559,-3043
1.350968,-21,-42000,-6329500,-196866,-3207
1.355091,31,62000,-6341300,295299,-2922
1.359195,-53,-106000,-6328900,-689031,-3478
1.363330,-57,-114000,-6337900,-678094,-3481
