# pid_algorithm_sim v1
# alg: old
# set_pid: 2000 25 175000
# noise: 33, tau_max: 0.4, inertia: 5.4e-06, coulomb: 0.022, static: 0.13, viscous: 0.0009, load: 0, seed: 4
# move_sent_at_s: 1.000000
t_s,error,p_term,i_term,d_term,output,desired,actual,voltage
1.243392,-30,-60000,13590075,-185912,6515,710491,710521,25
1.243520,59,118000,13592250,295272,6838,710925,710866,26
1.243648,-43,-86000,13589825,-262464,6465,711359,711402,25
1.243776,-18,-36000,13589000,-125764,6556,711793,711811,25
1.243904,39,78000,13588825,191380,6766,712227,712188,26
1.244032,-40,-80000,13590725,-273400,6463,712662,712702,25
1.244160,18,36000,13592725,38276,6673,713096,713078,26
1.244288,-61,-122000,13591450,-399164,6381,713530,713591,24
1.244416,37,74000,13590275,164040,6752,713964,713927,26
1.244544,61,122000,13594300,267932,6828,714398,714337,26
1.244672,63,126000,13593575,284336,6837,714833,714770,26
1.244800,-33,-66000,13593825,-262464,6477,715267,715300,25
1.244928,30,60000,13590975,109360,6718,715701,715671,26
1.245056,-22,-44000,13591525,-191380,6521,716135,716157,25
1.245184,0,0,13594025,-82020,6597,716569,716569,25
1.245312,-50,-100000,13594825,-366356,6410,717004,717054,25
1.245440,16,32000,13594075,10936,6658,717438,717422,26
1.245568,14,28000,13595300,-16404,6643,717872,717858,25
1.245696,40,80000,13597650,114828,6734,718306,718266,26
1.245824,58,116000,13598775,213252,6800,718740,718682,26
1.245952,48,96000,13597000,169508,6768,719174,719126,26
1.246080,-29,-58000,13597075,-256996,6485,719609,719638,25
1.246208,15,30000,13595575,0,6653,720043,720028,25
1.246336,-52,-104000,13594000,-366356,6408,720477,720529,25
1.246464,12,24000,13594675,-10936,6644,720911,720899,25
1.246592,-9,-18000,13595575,-136700,6562,721345,721354,25
1.246720,-23,-46000,13595250,-213252,6511,721780,721803,25
1.246848,42,84000,13595500,153104,6754,722214,722172,26
1.246976,9,18000,13594650,-27340,6633,722648,722639,25
1.247104,13,26000,13594400,0,6650,723082,723069,25
1.247232,22,44000,13594400,49212,6683,723516,723494,26
1.247360,-38,-76000,13592075,-273400,6466,723950,723988,25
1.247488,21,42000,13592950,54680,6684,724385,724364,26
1.247616,-20,-40000,13591275,-169508,6534,724819,724839,25
1.247744,17,34000,13589825,38276,6670,725253,725236,26
1.247872,39,78000,13590025,153104,6748,725687,725648,26
1.248000,-87,-174000,13587400,-546800,6282,726121,726208,24
1.248128,13,26000,13585775,27340,6659,726556,726543,26
1.248256,35,70000,13587150,142168,6737,726990,726955,26
1.248384,10,20000,13587650,-5468,6641,727424,727414,25
1.248512,-69,-138000,13583750,-421036,6359,727858,727927,24
1.248640,-11,-22000,13582075,-87488,6578,728292,728303,25
1.248768,6,12000,13580550,5468,6639,728727,728721,25
1.248896,-71,-142000,13577325,-415568,6357,729161,729232,24
1.249024,-15,-30000,13575425,-92956,6568,729595,729610,25
1.249152,-54,-108000,13574525,-317144,6420,730029,730083,25
1.249280,25,50000,13575875,103892,6703,730463,730438,26
1.249408,55,110000,13578300,251528,6806,730897,730842,26
1.249536,52,104000,13579300,224188,6790,731332,731280,26
1.249664,16,32000,13577800,27340,6658,731766,731750,26
1.249792,31,62000,13578950,98424,6708,732200,732169,26
1.249920,-14,-28000,13578400,-153104,6541,732634,732648,25
1.250048,30,60000,13579750,82020,6700,733068,733038,26
1.250176,24,48000,13581350,38276,6673,733503,733479,26
1.250304,-2,-4000,13581250,-109360,6576,733937,733939,25
1.250432,-43,-86000,13580175,-333548,6426,734371,734414,25
1.250560,30,60000,13579800,76552,6697,734805,734775,26
1.250688,51,102000,13583700,169508,6765,735239,735188,26
1.250816,47,94000,13587125,131232,6744,735674,735627,26
1.250944,-18,-36000,13587500,-229656,6504,736108,736126,25
1.251072,17,34000,13589425,-38276,6633,736542,736525,25
1.251200,-31,-62000,13590000,-306208,6455,736976,737007,25
1.251328,27,54000,13591025,16404,6670,737410,737383,26
1.251456,0,0,13590025,-125764,6574,737844,737844,25
1.251584,-37,-74000,13589200,-322612,6441,738279,738316,25
1.251712,22,44000,13591225,0,6657,738713,738691,26
1.251840,-23,-46000,13595000,-267932,6484,739147,739170,25
1.251968,113,226000,13602750,453844,6973,739581,739468,27
1.252096,-33,-66000,13599450,-333548,6445,740015,740048,25
1.252224,40,80000,13598950,87488,6721,740450,740410,26
1.252352,51,102000,13602700,125764,6753,740884,740833,26
1.252480,-4,-8000,13602700,-174976,6552,741318,741322,25
1.252608,5,10000,13602975,-114828,6590,741752,741747,25
1.252736,25,50000,13606600,-21872,6657,742186,742161,26
1.252864,21,42000,13608075,-43744,6643,742620,742599,25
1.252992,-1,-2000,13607125,-153104,6568,743055,743056,25
1.253120,7,14000,13606175,-92956,6605,743489,743482,25
1.253248,2,4000,13602800,-98424,6595,743923,743921,25
1.253376,-7,-14000,13602725,-142168,6565,744357,744364,25
1.253504,-9,-18000,13601725,-142168,6563,744791,744800,25
1.253632,-9,-18000,13602950,-153104,6558,745226,745235,25
1.253760,-109,-218000,13600000,-699904,6192,745660,745769,24
1.253888,-44,-88000,13599375,-322612,6439,746094,746138,25
1.254016,-43,-86000,13598275,-317144,6442,746528,746571,25
1.254144,27,54000,13599975,60148,6696,746962,746935,26
1.254272,-35,-70000,13598475,-278868,6469,747397,747432,25
1.254400,-21,-42000,13598700,-202316,6520,747831,747852,25
1.254528,-4,-8000,13598150,-98424,6587,748265,748269,25
1.254656,-36,-72000,13596150,-267932,6472,748699,748735,25
1.254784,-30,-60000,13596775,-246060,6489,749133,749163,25
1.254912,-16,-32000,13596725,-169508,6540,749567,749583,25
1.255040,-61,-122000,13593900,-410100,6377,750002,750063,24
1.255168,92,184000,13596475,437440,6942,750436,750344,27
1.255296,-20,-40000,13600675,-224188,6511,750870,750890,25
1.255424,38,76000,13604175,82020,6719,751304,751266,26
1.255552,0,0,13603375,-120296,6583,751738,751738,25
1.255680,28,56000,13601475,54680,6695,752173,752145,26
1.255808,-11,-22000,13599925,-153104,6555,752607,752618,25
1.255936,-1,-2000,13599950,-98424,6591,753041,753042,25
1.256064,-49,-98000,13600475,-371824,6411,753475,753524,25
1.256192,19,38000,13600450,10936,6664,753909,753890,26
1.256320,30,60000,13599900,76552,6707,754344,754314,26
1.256448,10,20000,13601650,-49212,6627,754778,754768,25
1.256576,6,12000,13599000,-54680,6619,755212,755206,25
1.256704,-36,-72000,13597950,-284336,6465,755646,755682,25
1.256832,27,54000,13598225,65616,6698,756080,756053,26
1.256960,20,40000,13596075,43744,6679,756514,756494,26
1.257088,-49,-98000,13595500,-349952,6419,756949,756998,25
1.257216,-38,-76000,13592900,-267932,6469,757383,757421,25
1.257344,-51,-102000,13591300,-333548,6423,757817,757868,25
1.257472,-2,-4000,13589300,-54680,6606,758251,758253,25
1.257600,-29,-58000,13589225,-213252,6502,758685,758714,25
1.257728,-23,-46000,13586900,-169508,6529,759120,759143,25
1.257856,30,60000,13589425,103892,6715,759554,759524,26
1.257984,2,4000,13588800,-54680,6610,759988,759986,25
1.258112,-5,-10000,13586300,-76552,6591,760422,760427,25
1.258240,5,10000,13585550,-16404,6630,760856,760851,25
1.258368,25,50000,13586600,87488,6701,761290,761265,26
1.258496,-14,-28000,13586900,-136700,6553,761725,761739,25
1.258624,-9,-18000,13586825,-114828,6569,762159,762168,25
1.258752,42,84000,13588800,158572,6753,762593,762551,26
1.258880,36,72000,13591225,109360,6724,763027,762991,26
1.259008,42,84000,13592250,142168,6747,763461,763419,26
1.259136,20,40000,13593750,16404,6665,763896,763876,26
1.259264,21,42000,13593650,21872,6668,764330,764309,26
1.259392,27,54000,13595600,38276,6683,764764,764737,26
1.259520,20,40000,13596025,-5468,6655,765198,765178,25
1.259648,65,130000,13597875,240592,6820,765632,765567,26
1.259776,-24,-48000,13598425,-262464,6488,766067,766091,25
1.259904,-37,-74000,13598425,-328080,6443,766501,766538,25
1.260032,-21,-42000,13596525,-224188,6508,766935,766956,25
1.260160,-18,-36000,13595775,-196848,6524,767369,767387,25
1.260288,-56,-112000,13594200,-393696,6390,767803,767859,24
1.260416,61,122000,13595375,251528,6820,768237,768176,26
1.260544,5,10000,13594575,-54680,6616,768672,768667,25
1.260672,-36,-72000,13592750,-278868,6465,769106,769142,25
1.260800,44,88000,13593550,164040,6760,769540,769496,26
1.260928,20,40000,13595750,16404,6666,769974,769954,26
1.261056,9,18000,13596275,-54680,6620,770408,770399,25
1.261184,4,8000,13597525,-87488,6600,770843,770839,25
1.261312,-42,-84000,13595375,-328080,6437,771277,771319,25
1.261440,19,38000,13595100,16404,6664,771711,771692,26
1.261568,-18,-36000,13593650,-185912,6529,772145,772163,25
1.261696,-23,-46000,13592550,-202316,6515,772579,772602,25
1.261824,-5,-10000,13591125,-87488,6588,773013,773018,25
1.261952,31,62000,13592025,109360,6720,773448,773417,26
1.262080,4,8000,13590925,-38276,6621,773882,773878,25
1.262208,-57,-114000,13588700,-371824,6397,774316,774373,24
1.262336,24,48000,13589175,76552,6696,774750,774726,26
1.262464,-6,-12000,13590825,-109360,6576,775184,775190,25
1.262592,14,28000,13593575,-16404,6643,775619,775605,25
1.262720,-49,-98000,13593725,-366356,6410,776053,776102,25
1.262848,-17,-34000,13593825,-185912,6530,776487,776504,25
1.262976,9,18000,13593450,-38276,6627,776921,776912,25
1.263104,-24,-48000,13592525,-218720,6506,777355,777379,25
1.263232,-24,-48000,13589800,-196848,6516,777790,777814,25
1.263360,-23,-46000,13587625,-174976,6526,778224,778247,25
1.263488,20,40000,13588775,60148,6684,778658,778638,26
1.263616,21,42000,13590750,43744,6677,779092,779071,26
1.263744,-11,-22000,13592950,-153104,6551,779526,779537,25
1.263872,37,74000,13594000,109360,6727,779960,779923,26
1.264000,-16,-32000,13596200,-202316,6524,780395,780411,25
1.264128,29,58000,13595425,60148,6696,780829,780800,26
1.264256,11,22000,13597750,-54680,6623,781263,781252,25
1.264384,-14,-28000,13599550,-202316,6527,781697,781711,25
1.264512,3,6000,13601325,-109360,6590,782131,782128,25
1.264640,-50,-100000,13599200,-388228,6401,782566,782616,25
1.264768,49,98000,13600975,164040,6769,783000,782951,26
1.264896,22,44000,13600125,21872,6672,783434,783412,26
1.265024,-22,-44000,13599800,-224188,6509,783868,783890,25
1.265152,-35,-70000,13601625,-306208,6457,784302,784337,25
1.265280,-23,-46000,13599350,-224188,6508,784737,784760,25
1.265408,58,116000,13599350,235124,6811,785171,785113,26
1.265536,-32,-64000,13595400,-246060,6486,785605,785637,25
1.265664,27,54000,13595800,82020,6704,786039,786012,26
1.265792,18,36000,13596225,27340,6669,786473,786455,26
1.265920,-61,-122000,13593725,-404632,6380,786907,786968,24
1.266048,31,62000,13593750,109360,6721,787342,787311,26
1.266176,-5,-10000,13592925,-87488,6589,787776,787781,25
1.266304,22,44000,13594575,49212,6683,788210,788188,26
1.266432,-24,-48000,13594525,-213252,6510,788644,788668,25
1.266560,1,2000,13596400,-82020,6599,789078,789077,25
1.266688,-37,-74000,13594675,-284336,6463,789513,789550,25
1.266816,-25,-50000,13595475,-218720,6507,789947,789972,25
1.266944,-14,-28000,13593975,-147636,6551,790381,790395,25
1.267072,18,36000,13594925,21872,6666,790815,790797,26
1.267200,26,52000,13595575,60148,6693,791249,791223,26
1.267328,24,48000,13597950,32808,6679,791683,791659,26
1.267456,48,96000,13600525,153104,6762,792118,792070,26
1.267584,9,18000,13601875,-71084,6615,792552,792543,25
1.267712,-11,-22000,13604675,-202316,6533,792986,792997,25
1.267840,42,84000,13605300,98424,6732,793420,793378,26
1.267968,-13,-26000,13605600,-207784,6529,793854,793867,25
1.268096,22,44000,13607650,-10936,6660,794289,794267,26
1.268224,41,82000,13607950,103892,6735,794723,794682,26
1.268352,-37,-74000,13605675,-317144,6452,795157,795194,25
1.268480,-58,-116000,13602750,-410100,6385,795591,795649,24
1.268608,33,66000,13601950,103892,6724,796025,795992,26
1.268736,51,102000,13604800,185912,6783,796460,796409,26
1.268864,19,38000,13604325,10936,6666,796894,796875,26
1.268992,-10,-20000,13602325,-136700,6565,797328,797338,25
1.269120,-52,-104000,13600225,-360888,6413,797762,797814,25
1.269248,3,6000,13599100,-38276,6624,798196,798193,25
1.269376,-41,-82000,13597550,-278868,6463,798630,798671,25
1.269504,-22,-44000,13598025,-180444,6530,799065,799087,25
1.269632,-29,-58000,13597150,-213252,6506,799499,799528,25
1.269760,-51,-102000,13593375,-317144,6432,799933,799984,25
1.269888,-7,-14000,13594000,-82020,6590,800367,800374,25
1.270016,14,28000,13594300,32808,6667,800801,800787,26
1.270144,12,24000,13592025,27340,6661,801236,801224,26
1.270272,22,44000,13592275,76552,6695,801670,801648,26
1.270400,-23,-46000,13589800,-169508,6530,802104,802127,25
1.270528,3,6000,13587650,-16404,6629,802538,802535,25
1.270656,37,74000,13587075,174976,6755,802972,802935,26
1.270784,-39,-78000,13584600,-235124,6480,803406,803445,25
1.270912,-11,-22000,13585175,-87488,6579,803841,803852,25
1.271040,2,4000,13584600,-16404,6627,804275,804273,25
1.271168,-28,-56000,13586625,-207784,6505,804709,804737,25
1.271296,7,14000,13587525,-21872,6630,805143,805136,25
1.271424,52,104000,13589850,213252,6790,805577,805525,26
1.271552,13,26000,13591900,-21872,6638,806012,805999,25
1.271680,23,46000,13590700,43744,6679,806446,806423,26
1.271808,12,24000,13591525,-21872,6637,806880,806868,25
1.271936,5,10000,13589775,-43744,6619,807314,807309,25
1.272064,-18,-36000,13594500,-207784,6518,807748,807766,25
1.272192,-5,-10000,13598000,-153104,6560,808183,808188,25
1.272320,-41,-82000,13598050,-355420,6426,808617,808658,25
1.272448,27,54000,13598275,32808,6682,809051,809024,26
1.272576,14,28000,13598375,-38276,6634,809485,809471,25
1.272704,-12,-24000,13595725,-164040,6546,809919,809931,25
1.272832,2,4000,13597600,-98424,6593,810353,810351,25
1.272960,-22,-44000,13599300,-240592,6501,810788,810810,25
1.273088,12,24000,13597075,-32808,6634,811222,811210,25
1.273216,-11,-22000,13598250,-164040,6548,811656,811667,25
1.273344,32,64000,13596550,92956,6715,812090,812058,26
1.273472,-85,-170000,13595625,-557736,6283,812524,812609,24
1.273600,-64,-128000,13592550,-421036,6368,812959,813023,24
1.273728,-25,-50000,13589725,-191380,6517,813393,813418,25
1.273856,-78,-156000,13586550,-475716,6325,813827,813905,24
1.273984,15,30000,13588775,27340,6663,814261,814246,26
1.274112,11,22000,13587850,5468,6648,814695,814684,25
1.274240,-47,-94000,13583575,-295272,6442,815130,815177,25
1.274368,10,20000,13583650,21872,6653,815564,815554,25
1.274496,31,62000,13583850,136700,6729,815998,815967,26
1.274624,26,52000,13583850,98424,6706,816432,816406,26
1.274752,-11,-22000,13580650,-92956,6575,816866,816877,25
1.274880,-70,-140000,13579600,-426504,6354,817300,817370,24
1.275008,29,58000,13580050,120296,6717,817735,817706,26
1.275136,-25,-50000,13581700,-202316,6508,818169,818194,25
1.275264,-1,-2000,13581550,-60148,6601,818603,818604,25
1.275392,23,46000,13581500,71084,6688,819037,819014,26
1.275520,48,96000,13584450,191380,6773,819471,819423,26
1.275648,24,48000,13589525,21872,6669,819906,819882,26
1.275776,81,162000,13595125,306208,6866,820340,820259,26
1.275904,0,0,13598675,-164040,6559,820774,820774,25
1.276032,54,108000,13604275,109360,6748,821208,821154,26
1.276160,81,162000,13608100,251528,6846,821642,821561,26
1.276288,57,114000,13611925,103892,6752,822076,822019,26
1.276416,28,56000,13614850,-60148,6645,822511,822483,25
1.276544,29,58000,13617750,-54680,6650,822945,822916,25
1.276672,-18,-36000,13621375,-328080,6473,823379,823397,25
1.276800,8,16000,13622750,-174976,6574,823813,823805,25
1.276928,34,68000,13622800,-10936,6679,824247,824213,26
1.277056,43,86000,13622100,60148,6722,824682,824639,26
1.277184,-19,-38000,13621125,-273400,6498,825116,825135,25
1.277312,-30,-60000,13619575,-317144,6466,825550,825580,25
1.277440,-20,-40000,13616775,-235124,6514,825984,826004,25
1.277568,18,36000,13615800,-10936,6660,826418,826400,26
1.277696,-51,-102000,13612875,-371824,6415,826853,826904,25
1.277824,-38,-76000,13609300,-267932,6477,827287,827325,25
1.277952,-27,-54000,13609350,-213252,6514,827721,827748,25
1.278080,-34,-68000,13605925,-235124,6495,828155,828189,25
1.278208,-19,-38000,13604400,-147636,6552,828589,828608,25
1.278336,-16,-32000,13602000,-120296,6567,829023,829039,25
1.278464,-31,-62000,13599550,-196848,6514,829458,829489,25
1.278592,-32,-64000,13595650,-185912,6516,829892,829924,25
1.278720,-36,-72000,13594725,-207784,6501,830326,830362,25
1.278848,62,124000,13598325,311676,6852,830760,830698,26
1.278976,-33,-66000,13597575,-224188,6497,831194,831227,25
1.279104,22,44000,13596625,87488,6703,831629,831607,26
1.279232,25,50000,13597575,87488,6706,832063,832038,26
1.279360,71,142000,13599700,328080,6870,832497,832426,26
1.279488,-10,-20000,13599725,-131232,6566,832931,832941,25
1.279616,-27,-54000,13598425,-224188,6504,833365,833392,25
1.279744,-54,-108000,13594825,-355420,6411,833799,833853,25
1.279872,19,38000,13596050,43744,6678,834234,834215,26
1.280000,35,70000,13594775,142168,6741,834668,834633,26
1.280128,3,6000,13593850,-32808,6624,835102,835099,25
1.280256,43,86000,13595225,174976,6765,835536,835493,26
1.280384,-16,-32000,13595175,-158572,6545,835970,835986,25
1.280512,1,2000,13593750,-60148,6609,836405,836404,25
1.280640,54,108000,13594075,235124,6805,836839,836785,26
1.280768,-21,-42000,13597425,-207784,6517,837273,837294,25
1.280896,-38,-76000,13593775,-278868,6464,837707,837745,25
1.281024,26,52000,13592650,87488,6705,838141,838115,26
1.281152,5,10000,13593250,-38276,6623,838576,838571,25
1.281280,-53,-106000,13592625,-360888,6409,839010,839063,25
1.281408,-37,-74000,13590825,-256996,6474,839444,839481,25
1.281536,-46,-92000,13587675,-295272,6445,839878,839924,25
1.281664,-37,-74000,13583850,-224188,6487,840312,840349,25
1.281792,58,116000,13580675,328080,6848,840746,840688,26
1.281920,-33,-66000,13580375,-185912,6508,841181,841214,25
1.282048,-31,-62000,13579825,-180444,6512,841615,841646,25
1.282176,12,24000,13579025,60148,6671,842049,842037,26
1.282304,-46,-92000,13577475,-267932,6453,842483,842529,25
1.282432,-27,-54000,13575950,-158572,6525,842917,842944,25
1.282560,-70,-140000,13573600,-399164,6364,843352,843422,24
1.282688,-26,-52000,13571200,-136700,6534,843786,843812,25
1.282816,-72,-144000,13565650,-371824,6371,844220,844292,24
1.282944,-13,-26000,13563125,-38276,6591,844654,844667,25
1.283072,13,26000,13562275,98424,6682,845088,845075,26
1.283200,-60,-120000,13559850,-311676,6410,845523,845583,25
1.283328,-39,-78000,13559050,-202316,6483,845957,845996,25
1.283456,-6,-12000,13557575,-16404,6606,846391,846397,25
1.283584,-17,-34000,13553700,-65616,6569,846825,846842,25
1.283712,-38,-76000,13549500,-169508,6496,847259,847297,25
1.283840,-36,-72000,13547425,-158572,6502,847693,847729,25
1.283968,19,38000,13543575,158572,6709,848128,848109,26
1.284096,-26,-52000,13540825,-92956,6540,848562,848588,25
1.284224,16,32000,13539275,136700,6693,848996,848980,26
1.284352,5,10000,13540625,54680,6643,849430,849425,25
1.284480,-50,-100000,13539400,-256996,6436,849864,849914,25
1.284608,20,40000,13541475,114828,6687,850299,850279,26
1.284736,53,106000,13542750,284336,6803,850733,850680,26
1.284864,24,48000,13544400,103892,6687,851167,851143,26
1.284992,11,22000,13544900,21872,6635,851601,851590,25
1.285120,65,130000,13548550,295272,6823,852035,851970,26
1.285248,-7,-14000,13546750,-98424,6559,852469,852476,25
1.285376,26,52000,13548325,76552,6678,852904,852878,26
1.285504,2,4000,13549400,-65616,6585,853338,853336,25
1.285632,-1,-2000,13548025,-71084,6579,853772,853773,25
1.285760,45,90000,13550825,169508,6743,854206,854161,26
1.285888,18,36000,13554300,-5468,6633,854640,854622,25
1.286016,-2,-4000,13554925,-114828,6560,855075,855077,25
1.286144,66,132000,13555800,267932,6814,855509,855443,26
1.286272,46,92000,13558850,136700,6732,855943,855897,26
1.286400,-4,-8000,13558500,-136700,6549,856377,856381,25
1.286528,12,24000,13559325,-49212,6608,856811,856799,25
1.286656,9,18000,13559300,-65616,6597,857246,857237,25
1.286784,-11,-22000,13559550,-174976,6524,857680,857691,25
1.286912,14,28000,13560575,-38276,6616,858114,858100,25
1.287040,3,6000,13561175,-98424,6576,858548,858545,25
1.287168,-1,-2000,13559725,-109360,6566,858982,858983,25
1.287296,19,38000,13559675,5468,6642,859416,859397,25
1.287424,3,6000,13557750,-71084,6588,859851,859848,25
1.287552,25,50000,13559625,38276,6664,860285,860260,26
1.287680,49,98000,13562100,153104,6744,860719,860670,26
1.287808,28,56000,13563500,27340,6663,861153,861125,26
1.287936,-40,-80000,13564300,-360888,6407,861587,861627,25
1.288064,-4,-8000,13566550,-164040,6540,862022,862026,25
1.288192,48,96000,13569875,114828,6728,862456,862408,26
1.288320,2,4000,13572325,-147636,6556,862890,862888,25
1.288448,52,104000,13573275,131232,6742,863324,863272,26
1.288576,85,170000,13575675,311676,6863,863758,863673,26
1.288704,-16,-32000,13575100,-240592,6495,864193,864209,25
1.288832,11,22000,13578575,-103892,6590,864627,864616,25
1.288960,-20,-40000,13578700,-267932,6479,865061,865081,25
1.289088,60,120000,13578450,191380,6782,865495,865435,26
1.289216,-3,-6000,13580925,-174976,6542,865929,865932,25
1.289344,47,94000,13582975,103892,6728,866363,866316,26
1.289472,29,58000,13585325,0,6661,866798,866769,26
1.289600,4,8000,13586125,-131232,6573,867232,867228,25
1.289728,46,92000,13586550,109360,6732,867666,867620,26
1.289856,27,54000,13586500,5468,6663,868100,868073,26
1.289984,19,38000,13589825,-54680,6627,868534,868515,25
1.290112,-43,-86000,13587750,-377292,6408,868969,869012,25
1.290240,18,36000,13586500,-16404,6643,869403,869385,25
1.290368,81,162000,13587425,333548,6876,869837,869756,26
1.290496,0,0,13588525,-125764,6573,870271,870271,25
1.290624,34,68000,13589575,60148,6698,870705,870671,26
1.290752,27,54000,13593150,5468,6666,871139,871112,26
1.290880,-25,-50000,13592275,-278868,6476,871574,871599,25
1.291008,28,56000,13590100,38276,6681,872008,871980,26
1.291136,60,120000,13589750,224188,6803,872442,872382,26
1.291264,20,40000,13587425,16404,6662,872876,872856,26
1.291392,-45,-90000,13587650,-355420,6417,873310,873355,25
1.291520,-5,-10000,13588475,-131232,6566,873745,873750,25
1.291648,-19,-38000,13587450,-196848,6519,874179,874198,25
1.291776,35,70000,13587475,114828,6724,874613,874578,26
1.291904,20,40000,13587700,27340,6667,875047,875027,26
1.292032,45,90000,13589275,153104,6754,875481,875436,26
1.292160,-30,-60000,13589400,-267932,6475,875916,875946,25
1.292288,-3,-6000,13589200,-114828,6576,876350,876353,25
1.292416,-14,-28000,13589650,-180444,6533,876784,876798,25
1.292544,-50,-100000,13588375,-371824,6404,877218,877268,25
1.292672,87,174000,13592575,377292,6906,877652,877565,26
1.292800,68,136000,13594100,262464,6832,878086,878018,26
1.292928,-54,-108000,13593050,-410100,6384,878521,878575,24
1.293056,16,32000,13596250,-32808,6638,878955,878939,25
1.293184,12,24000,13597475,-60148,6621,879389,879377,25
1.293312,-6,-12000,13598725,-164040,6554,879823,879829,25
1.293440,39,78000,13596075,114828,6732,880257,880218,26
1.293568,-1,-2000,13597525,-114828,6582,880692,880693,25
1.293696,16,32000,13596800,-10936,6649,881126,881110,25
1.293824,16,32000,13598850,-21872,6645,881560,881544,25
1.293952,75,150000,13599525,317144,6868,881994,881919,26
1.294080,20,40000,13601225,0,6660,882428,882408,26
1.294208,-2,-4000,13600475,-114828,6582,882862,882864,25
1.294336,-8,-16000,13601500,-158572,6556,883297,883305,25
1.294464,-43,-86000,13600250,-344484,6430,883731,883774,25
1.294592,-58,-116000,13598300,-421036,6377,884165,884223,24
1.294720,-19,-38000,13597525,-191380,6527,884599,884618,25
1.294848,0,0,13596700,-76552,6601,885033,885033,25
1.294976,-38,-76000,13596900,-295272,6457,885468,885506,25
1.295104,12,24000,13597000,-16404,6642,885902,885890,25
1.295232,-4,-8000,13594800,-92956,6588,886336,886340,25
1.295360,18,36000,13595025,27340,6669,886770,886752,26
1.295488,15,30000,13595550,5468,6655,887204,887189,25
1.295616,64,128000,13596825,273400,6835,887639,887575,26
1.295744,-19,-38000,13594975,-180444,6531,888073,888092,25
1.295872,-4,-8000,13595525,-98424,6586,888507,888511,25
1.296000,-6,-12000,13595975,-114828,6576,888941,888947,25
1.296128,28,56000,13595875,76552,6703,889375,889347,26
1.296256,31,62000,13596150,92956,6714,889809,889778,26
1.296384,12,24000,13596775,-16404,6642,890244,890232,25
1.296512,-13,-26000,13597600,-164040,6546,890678,890691,25
1.296640,8,16000,13599025,-60148,6618,891112,891104,25
1.296768,25,50000,13599475,32808,6680,891546,891521,26
1.296896,78,156000,13598175,344484,6884,891980,891902,26
1.297024,14,28000,13597375,-5468,6650,892415,892401,25
1.297152,-2,-4000,13598700,-103892,6587,892849,892851,25
1.297280,-13,-26000,13598400,-164040,6547,893283,893296,25
1.297408,-11,-22000,13599075,-158572,6552,893717,893728,25
1.297536,-15,-30000,13595925,-158572,6546,894151,894166,25
1.297664,43,86000,13596650,158572,6758,894586,894543,26
1.297792,11,22000,13595675,-16404,6641,895020,895009,25
1.297920,-24,-48000,13590975,-185912,6522,895454,895478,25
1.298048,-6,-12000,13590175,-76552,6592,895888,895894,25
1.298176,-7,-14000,13590675,-92956,6583,896322,896329,25
1.298304,-80,-160000,13589075,-497588,6314,896756,896836,24
1.298432,48,96000,13586350,235124,6795,897191,897143,26
1.298560,21,42000,13587725,65616,6687,897625,897604,26
1.298688,-30,-60000,13586300,-213252,6500,898059,898089,25
1.298816,-59,-118000,13584250,-366356,6396,898493,898552,24
1.298944,-26,-52000,13582775,-169508,6524,898927,898953,25
1.299072,23,46000,13583475,92956,6700,899362,899339,26
1.299200,-11,-22000,13580975,-87488,6577,899796,899807,25
1.299328,25,50000,13581775,98424,6704,900230,900205,26
1.299456,-21,-42000,13581000,-164040,6530,900664,900685,25
1.299584,3,6000,13583575,-54680,6608,901098,901095,25
1.299712,26,52000,13584800,65616,6690,901532,901506,26
1.299840,0,0,13586025,-87488,6591,901967,901967,25
1.299968,0,0,13590425,-120296,6577,902401,902401,25
1.300096,81,162000,13594650,311676,6869,902835,902754,26
1.300224,54,108000,13596625,153104,6766,903269,903215,26
1.300352,50,100000,13599650,120296,6748,903703,903653,26
1.300480,81,162000,13602125,284336,6859,904138,904057,26
1.300608,43,86000,13605550,60148,6714,904572,904529,26
1.300736,4,8000,13606575,-158572,6570,905006,905002,25
1.300864,43,86000,13609300,49212,6711,905440,905397,26
1.300992,23,46000,13611500,-65616,6636,905874,905851,25
1.301120,50,100000,13610775,103892,6745,906309,906259,26
1.301248,-26,-52000,13607800,-295272,6474,906743,906769,25
1.301376,11,22000,13608225,-82020,6615,907177,907166,25
1.301504,-16,-32000,13609450,-235124,6514,907611,907627,25
1.301632,-11,-22000,13605925,-169508,6550,908045,908056,25
1.301760,-22,-44000,13603250,-213252,6516,908479,908501,25
1.301888,20,40000,13604550,21872,6673,908914,908894,26
1.302016,23,46000,13604225,38276,6683,909348,909325,26
1.302144,3,6000,13606400,-92956,6601,909782,909779,25
1.302272,0,0,13606125,-103892,6592,910216,910216,25
1.302400,-8,-16000,13604900,-136700,6568,910650,910658,25
1.302528,-12,-24000,13602675,-147636,6558,911085,911097,25
1.302656,44,88000,13605200,147636,6758,911519,911475,26
1.302784,11,22000,13607675,-54680,6628,911953,911942,25
1.302912,44,88000,13609925,125764,6749,912387,912343,26
1.303040,-14,-28000,13608400,-185912,6540,912821,912835,25
1.303168,-20,-40000,13609025,-218720,6518,913255,913275,25
1.303296,3,6000,13610200,-87488,6605,913690,913687,25
