# overshoot study v1
# set_pid: 2000 0 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0150, stop at t=1.0550
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,-520,-1040000,0,-218740,-615
0.004090,-454,-908000,0,546850,-176
0.008243,-448,-896000,0,557787,-165
0.012389,-580,-1160000,0,-864023,-988
0.016521,-580,-1160000,0,-853086,-983
0.020768,-483,-966000,0,142181,-402
0.024907,-516,-1032000,0,-196866,-600
0.029027,-581,-1162000,0,-743716,-931
0.033063,-519,-1038000,0,-120307,-566
0.037195,-533,-1066000,0,-229677,-633
0.041244,-500,-1000000,0,65622,-456
0.045379,-541,-1082000,0,-393732,-721
0.049462,-497,-994000,0,43748,-464
0.053563,-577,-1154000,0,-929645,-1017
0.057811,-504,-1008000,0,-120307,-551
0.062009,-447,-894000,0,667157,-111
0.066114,-529,-1058000,0,-240614,-634
0.070223,-533,-1066000,0,-349984,-691
0.074261,-442,-884000,0,514039,-181
0.078431,-463,-926000,0,426543,-244
0.082493,-545,-1090000,0,-546850,-799
0.086640,-540,-1080000,0,-328110,-688
0.090772,-586,-1172000,0,-984330,-1053
0.094932,-523,-1046000,0,-174992,-596
0.099049,-455,-910000,0,503102,-199
0.103185,-512,-1024000,0,10937,-495
0.107274,-536,-1072000,0,-404669,-721
0.111385,-543,-1086000,0,-470291,-760
0.115486,-510,-1020000,0,-174992,-583
0.119608,-484,-968000,0,174992,-387
0.123713,-538,-1076000,0,-262488,-654
0.127859,-464,-928000,0,514039,-202
0.131929,-507,-1014000,0,0,-495
0.136055,-539,-1078000,0,-415606,-729
0.140136,-533,-1066000,0,-546850,-788
0.144239,-526,-1052000,0,-196866,-610
0.148231,-537,-1074000,0,-371858,-706
0.152360,-488,-976000,0,207803,-375
0.156470,-441,-882000,0,656220,-110
0.160522,-417,-834000,0,940582,52
0.164603,-595,-1190000,0,-962456,-1051
0.168726,-508,-1016000,0,-76559,-533
0.172820,-467,-934000,0,339047,-291
0.176929,-520,-1040000,0,-240614,-625
0.181062,-457,-914000,0,656220,-126
0.185149,-481,-962000,0,273425,-336
0.189329,-517,-1034000,0,-317173,-660
0.193425,-471,-942000,0,382795,-273
0.197539,-534,-1068000,0,-339047,-687
0.201692,-473,-946000,0,306236,-312
0.205883,-492,-984000,0,142181,-411
0.211016,-470,-940000,0,448417,-240
0.215222,-504,-1008000,0,-65622,-524
0.219911,-502,-1004000,0,21874,-480
0.224056,-504,-1008000,0,207803,-391
0.228154,-469,-938000,0,284362,-319
0.232228,-512,-1024000,0,-240614,-617
0.236339,-468,-936000,0,273425,-324
0.240442,-507,-1014000,0,-87496,-538
0.244555,-451,-902000,0,470291,-211
0.248632,-542,-1084000,0,-601535,-823
0.252772,-514,-1028000,0,-131244,-566
0.256855,-509,-1018000,0,-32811,-513
0.260970,-503,-1006000,0,-65622,-523
0.264995,-533,-1066000,0,-382795,-707
0.269105,-508,-1016000,0,-87496,-539
0.273206,-513,-1026000,0,-185929,-592
0.278026,-496,-992000,0,120307,-426
0.282322,-548,-1096000,0,-535913,-797
0.286491,-451,-902000,0,524976,-184
0.290616,-491,-982000,0,131244,-415
0.294740,-425,-850000,0,689031,-79
0.305551,-442,-884000,0,656220,-111
0.309812,-499,-998000,0,0,-487
0.313897,-467,-934000,0,339047,-291
0.318005,-506,-1012000,0,10937,-489
0.322184,-514,-1028000,0,-207803,-603
0.326301,-473,-946000,0,459354,-238
0.330412,-497,-994000,0,43748,-464
0.336074,-484,-968000,0,317173,-318
0.340301,-471,-942000,0,349984,-289
0.344538,-443,-886000,0,645283,-118
0.348768,-435,-870000,0,885897,8
0.353009,-511,-1022000,0,-98433,-547
0.357077,-554,-1108000,0,-557787,-813
0.361218,-473,-946000,0,459354,-238
0.365328,-498,-996000,0,-87496,-529
0.369503,-496,-992000,0,43748,-463
0.373643,-508,-1016000,0,43748,-475
0.377721,-510,-1020000,0,-185929,-589
0.381908,-562,-1124000,0,-678094,-880
0.386120,-452,-904000,0,514039,-190
0.390267,-459,-918000,0,579661,-165
0.394417,-515,-1030000,0,-43748,-524
0.398553,-461,-922000,0,448417,-231
0.403432,-533,-1066000,0,-284362,-659
0.407617,-473,-946000,0,251551,-339
0.411857,-575,-1150000,0,-787464,-946
0.416233,-478,-956000,0,317173,-312
0.420383,-571,-1142000,0,-776527,-937
0.424509,-526,-1052000,0,-306236,-663
0.428597,-447,-894000,0,656220,-116
0.432806,-498,-996000,0,207803,-385
0.436964,-497,-994000,0,174992,-400
0.441001,-503,-1006000,0,-76559,-529
0.445098,-415,-830000,0,798401,-15
0.449150,-463,-926000,0,196866,-356
0.453290,-444,-888000,0,732779,-76
0.457364,-486,-972000,0,54685,-448
0.461527,-578,-1156000,0,-820275,-965
0.465576,-406,-812000,0,1137448,159
0.469718,-545,-1090000,0,-426543,-740
0.473798,-485,-970000,0,109370,-420
0.477894,-526,-1052000,0,-164055,-594
0.481926,-521,-1042000,0,-131244,-573
0.486028,-424,-848000,0,776527,-35
0.490150,-470,-940000,0,371858,-277
0.494267,-508,-1016000,0,-87496,-539
0.498329,-437,-874000,0,809338,-32
0.502375,-451,-902000,0,546850,-173
0.506479,-500,-1000000,0,-65622,-520
0.510565,-488,-976000,0,240614,-359
0.514616,-491,-982000,0,-98433,-528
0.518656,-523,-1046000,0,-142181,-580
0.522779,-515,-1030000,0,-174992,-588
0.526905,-575,-1150000,0,-940582,-1021
