# overshoot study v1
# set_pid: 2000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0123, stop at t=1.0523
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,57,114000,-6100075,557787,-2651
0.005022,12,24000,-6105200,174992,-2884
0.009285,-8,-16000,-6129150,0,-3001
0.013441,-7,-14000,-6137250,-32811,-3020
0.017516,25,50000,-6127350,251551,-2845
0.021653,10,20000,-6118250,109370,-2924
0.025754,-20,-40000,-6119850,-164055,-3088
0.029933,-4,-8000,-6138175,87496,-2958
0.034074,-23,-46000,-6130325,-306236,-3165
0.038241,-35,-70000,-6129075,-339047,-3192
0.042344,23,46000,-6129750,273425,-2837
0.046438,15,30000,-6133075,196866,-2884
0.050625,45,90000,-6131575,557787,-2678
0.054826,-60,-120000,-6151850,-634346,-3372
0.059199,31,62000,-6125275,196866,-2864
0.063565,21,42000,-6114625,142181,-2896
0.071365,-4,-8000,-6108100,32811,-2970
0.075547,13,26000,-6110375,262488,-2843
0.079669,-49,-98000,-6138425,-514039,-3296
0.083787,5,10000,-6151200,229677,-2886
0.087895,88,176000,-6140850,973393,-2437
0.091973,-16,-32000,-6137575,-98433,-3061
0.096134,-3,-6000,-6145275,-32811,-3020
0.100232,26,52000,-6137825,218740,-2865
0.104353,18,36000,-6132425,98433,-2929
0.108468,-22,-44000,-6109975,-295299,-3149
0.112609,-36,-72000,-6110675,-371858,-3200
0.116754,-7,-14000,-6105525,-98433,-3036
0.120937,-1,-2000,-6101600,109370,-2927
0.125181,9,18000,-6108750,87496,-2931
0.132484,4,8000,-6117950,54685,-2957
0.137494,-51,-102000,-6085875,-524976,-3278
0.141683,68,136000,-6099150,721842,-2559
0.145849,-22,-44000,-6097100,-251551,-3121
0.149996,-67,-134000,-6098175,-776527,-3422
0.154138,-18,-36000,-6108650,-142181,-3070
0.158233,-18,-36000,-6118350,-76559,-3042
0.162351,40,80000,-6113625,415606,-2743
0.166423,-10,-20000,-6131225,-196866,-3100
0.170583,-32,-64000,-6137750,-382795,-3215
0.174741,-20,-40000,-6142000,-207803,-3120
0.178804,100,200000,-6122850,1049952,-2379
0.183047,80,160000,-6113450,787464,-2522
0.187293,-32,-64000,-6097725,-448417,-3228
0.191837,-6,-12000,-6106050,10937,-2982
0.196062,-15,-30000,-6105600,-142181,-3065
0.200259,10,20000,-6112350,142181,-2905
0.204767,-10,-20000,-6109200,-76559,-3030
0.208923,62,124000,-6116825,623409,-2622
0.213029,-10,-20000,-6124475,-76559,-3038
0.217196,51,102000,-6146150,699968,-2609
0.221323,-11,-22000,-6156175,-131244,-3081
0.225453,0,0,-6135200,-131244,-3060
0.229675,-51,-102000,-6125750,-568724,-3319
0.233849,60,120000,-6108250,667157,-2598
0.237969,-17,-34000,-6131100,-153118,-3085
0.242074,-21,-42000,-6155975,-229677,-3139
0.246313,19,38000,-6146200,185929,-2892
0.250647,0,0,-6146225,-54685,-3028
0.255185,-38,-76000,-6138175,-437480,-3248
0.259334,30,60000,-6136850,306236,-2818
0.263543,-26,-52000,-6144200,-218740,-3132
0.272815,20,40000,-6142475,174992,-2894
0.277036,47,94000,-6112550,524976,-2682
0.281278,-10,-20000,-6106900,-153118,-3066
0.285450,-18,-36000,-6121725,-229677,-3119
0.289668,0,0,-6140000,98433,-2950
0.293751,13,26000,-6125225,109370,-2925
0.297858,25,50000,-6110725,109370,-2906
0.301944,-97,-194000,-6103900,-1071826,-3598
0.306087,-59,-118000,-6115725,-601535,-3338
0.310221,4,8000,-6124600,54685,-2960
0.314365,-21,-42000,-6126975,-218740,-3119
0.318472,-3,-6000,-6116325,-87496,-3032
0.322630,-52,-104000,-6103550,-579661,-3314
0.326699,31,62000,-6113125,240614,-2837
0.330810,2,4000,-6120325,21874,-2976
0.334971,-12,-24000,-6124625,-76559,-3040
0.339234,-45,-90000,-6101250,-699968,-3365
0.343353,-16,-32000,-6081800,-229677,-3097
0.347480,26,52000,-6074075,295299,-2796
0.351571,-5,-10000,-6083400,-109370,-3029
0.355685,5,10000,-6095050,-65622,-3003
0.359739,3,6000,-6130100,76559,-2953
0.363901,-32,-64000,-6118100,-393732,-3211
0.370503,25,50000,-6100000,207803,-2853
0.374714,-10,-20000,-6096850,-54685,-3013
0.378836,-44,-88000,-6122875,-393732,-3225
0.382967,6,12000,-6140125,174992,-2907
0.387178,-61,-122000,-6142925,-645283,-3374
0.391481,-5,-10000,-6130625,-109370,-3052
0.395705,-10,-20000,-6114075,-185929,-3086
0.399829,23,46000,-6120725,251551,-2843
0.406922,-43,-86000,-6108225,-546850,-3292
0.411166,-15,-30000,-6092800,-142181,-3059
0.415273,-78,-156000,-6085125,-842149,-3459
0.419363,-29,-58000,-6086475,-295299,-3144
0.423458,-42,-84000,-6080850,-470291,-3240
0.427623,-23,-46000,-6087725,-262488,-3123
0.431715,-8,-16000,-6116275,-76559,-3032
0.435925,18,36000,-6137800,273425,-2846
0.440101,47,94000,-6117025,382795,-2754
0.444230,6,12000,-6104200,-43748,-2996
0.448432,-60,-120000,-6116200,-568724,-3323
0.452584,25,50000,-6137250,339047,-2807
0.456747,33,66000,-6135925,349984,-2793
0.462175,32,64000,-6128200,273425,-2828
0.466436,5,10000,-6100025,-32811,-2990
0.471104,5,10000,-6102725,-54685,-3002
0.475255,17,34000,-6100850,174992,-2877
0.479409,25,50000,-6118825,273425,-2830
0.483703,-58,-116000,-6125725,-601535,-3341
0.488375,-5,-10000,-6109675,-120307,-3047
0.492691,1,2000,-6123325,164055,-2909
0.496936,-4,-8000,-6142225,-32811,-3019
0.501158,5,10000,-6158875,0,-3002
0.505339,-81,-162000,-6152850,-951519,-3548
0.509469,-12,-24000,-6155000,-218740,-3124
0.517710,-51,-102000,-6138275,-732779,-3405
0.522117,32,64000,-6134075,295299,-2820
0.526390,-3,-6000,-6124475,-131244,-3057
0.530782,-47,-94000,-6112125,-667157,-3356
0.535566,16,32000,-6111450,284362,-2830
0.539801,14,28000,-6105675,32811,-2952
0.543959,58,116000,-6116475,754653,-2561
0.548159,7,14000,-6115675,54685,-2953
0.552270,47,94000,-6124900,503102,-2699
0.556364,-24,-48000,-6090775,-382795,-3184
0.562760,38,76000,-6096375,371858,-2758
0.571081,24,48000,-6113475,404669,-2764
0.575259,-23,-46000,-6109775,-371858,-3187
0.579412,-9,-18000,-6110750,-98433,-3041
0.583662,67,134000,-6094975,667157,-2585
0.588076,-52,-104000,-6115450,-448417,-3256
0.592350,34,68000,-6123950,371858,-2775
0.596924,-30,-60000,-6110825,-514039,-3264
0.604346,-19,-38000,-6090575,-251551,-3115
0.608531,18,36000,-6077375,43748,-2929
0.612674,-24,-48000,-6108375,-142181,-3075
0.616937,-28,-56000,-6119325,-196866,-3111
0.621195,-40,-80000,-6122800,-470291,-3258
0.625315,-38,-76000,-6108850,-437480,-3234
0.629493,-24,-48000,-6120450,-174992,-3097
0.633605,15,30000,-6118825,131244,-2909
0.639865,26,52000,-6121250,284362,-2825
0.644092,-19,-38000,-6118900,-349984,-3177
0.648276,11,22000,-6124250,174992,-2894
0.652397,-35,-70000,-6137300,-306236,-3180
0.656481,-40,-80000,-6141725,-437480,-3252
0.660579,-54,-108000,-6170175,-590598,-3354
0.664681,-5,-10000,-6163125,-21874,-3025
0.668798,4,8000,-6132375,-10937,-2996
0.672921,-6,-12000,-6137275,-21874,-3013
0.677021,-1,-2000,-6148675,21874,-2993
0.681153,-49,-98000,-6158725,-535913,-3317
0.685289,-23,-46000,-6180300,-229677,-3152
0.689374,2,4000,-6167225,32811,-2993
0.693534,69,138000,-6151700,721842,-2584
0.697707,-19,-38000,-6148900,-185929,-3112
0.712300,-12,-24000,-6147025,-196866,-3109
0.716503,20,40000,-6154175,262488,-2857
0.720705,57,114000,-6147400,579661,-2663
0.724842,-23,-46000,-6148550,-65622,-3057
0.728951,-13,-26000,-6165675,-87496,-3066
0.732989,-1,-2000,-6161175,-87496,-3052
0.737206,1,2000,-6149050,21874,-2991
0.741301,2,4000,-6142825,10937,-2992
0.745423,-2,-4000,-6140525,-65622,-3032
0.749575,29,58000,-6130375,120307,-2906
0.753692,16,32000,-6116975,109370,-2918
0.757844,-16,-32000,-6133875,-174992,-3096
0.761963,-25,-50000,-6129150,-229677,-3129
0.766291,29,58000,-6130975,262488,-2837
0.772579,-11,-22000,-6134775,-164055,-3086
0.776861,-51,-102000,-6120450,-601535,-3332
0.781017,-15,-30000,-6113700,-153118,-3075
0.785156,-4,-8000,-6097025,-164055,-3061
0.789281,0,0,-6103900,32811,-2964
0.793676,-10,-20000,-6119150,-109370,-3051
0.797802,-51,-102000,-6124300,-645283,-3355
0.801951,30,60000,-6137900,339047,-2802
0.806085,34,68000,-6106800,153118,-2874
0.810394,-1,-2000,-6103225,-131244,-3045
0.814579,21,42000,-6115100,360921,-2789
0.818746,-30,-60000,-6131075,-328110,-3183
0.822905,-63,-126000,-6155700,-470291,-3297
0.827093,-47,-94000,-6141350,-546850,-3312
0.831278,41,82000,-6125025,317173,-2796
0.835457,-28,-56000,-6121300,-382795,-3203
0.839628,54,108000,-6128825,732779,-2582
0.843677,11,22000,-6137575,98433,-2938
0.847822,23,46000,-6133325,196866,-2876
0.852124,78,156000,-6109550,743716,-2544
0.856445,7,14000,-6112450,87496,-2935
0.861474,33,66000,-6115550,295299,-2810
0.865699,50,100000,-6119125,590598,-2651
0.870074,8,16000,-6112650,185929,-2886
0.874249,-107,-214000,-6078800,-1290566,-3703
0.878384,29,58000,-6082425,360921,-2765
0.882533,9,18000,-6078225,65622,-2927
0.886685,7,14000,-6089775,142181,-2897
0.890801,-1,-2000,-6109525,153118,-2909
0.894906,-66,-132000,-6129650,-634346,-3367
0.898986,18,36000,-6101775,0,-2962
0.903222,15,30000,-6067275,-120307,-3007
0.907373,17,34000,-6069750,153118,-2872
0.911543,-9,-18000,-6080725,-98433,-3026
0.915686,8,16000,-6095575,120307,-2910
0.919828,-40,-80000,-6108800,-404669,-3219
0.923968,-87,-174000,-6099975,-1049952,-3576
0.928266,50,100000,-6100575,579661,-2647
0.932477,6,12000,-6105050,164055,-2895
0.938386,27,54000,-6104925,295299,-2810
0.942646,-34,-68000,-6115400,-295299,-3163
0.946706,-19,-38000,-6100200,-339047,-3163
0.950809,-38,-76000,-6101450,-371858,-3198
0.954983,-32,-64000,-6097425,-459354,-3233
0.959089,46,92000,-6089800,557787,-2656
0.963266,-5,-10000,-6080800,-207803,-3075
0.967379,-74,-148000,-6081000,-842149,-3453
0.971508,-9,-18000,-6097400,54685,-2959
0.975644,-64,-128000,-6090275,-699968,-3378
0.979945,-16,-32000,-6091275,-87496,-3033
0.984204,15,30000,-6099875,174992,-2878
0.988677,-5,-10000,-6123550,0,-2995
0.992876,-55,-110000,-6141600,-535913,-3314
0.997296,23,46000,-6116825,174992,-2879
1.003168,78,156000,-6113575,874960,-2482
1.007424,52428,104856000,-26214400,100117298,51200
1.011697,52428,104856000,-26214400,104306169,51200
1.015812,52428,104856000,-26214400,104306169,51200
1.020592,52428,104856000,-26214400,104306169,51200
1.024829,52428,104856000,-26214400,104306169,51200
1.029045,52428,104856000,-26214400,104306169,51200
1.033303,52428,104856000,-26214400,104306169,51200
1.038484,52428,104856000,-26214400,104306169,51200
1.042781,52428,104856000,-26214400,104306169,51200
1.046946,52428,104856000,26214400,-92122351,19018
1.051068,52428,104856000,26214400,-104295232,13074
1.055399,52428,104856000,26214400,-104306169,13068
1.059599,52428,104856000,26214400,-104306169,13068
1.063819,52428,104856000,26214400,-104306169,13068
1.067937,52428,104856000,26214400,-104306169,13068
1.072169,-8967,-17934000,23939875,-104306169,-47998
1.076356,-6114,-12228000,10259475,-48013430,-24405
1.080452,-3592,-7184000,-1964075,-19074128,-13780
1.084721,-1005,-2010000,-7213100,-7043428,-7943
1.088850,-4,-8000,-8428850,-1979597,-5086
1.093349,78,156000,-8371600,-1049952,-4524
1.097583,-65,-130000,-8266725,-1246818,-4709
1.106286,6,12000,-8169950,-164055,-4063
1.110490,53,106000,-8009900,426543,-3651
1.114649,34,68000,-7982125,120307,-3806
1.118783,0,0,-7974725,-174992,-3979
1.122984,63,126000,-7971550,535913,-3569
1.127050,8,16000,-7961575,54685,-3853
1.131261,7,14000,-7973900,-10937,-3892
1.135409,14,28000,-7964250,-10937,-3880
1.139595,28,56000,-7959375,426543,-3651
1.143745,13,26000,-7969775,131244,-3815
1.147932,-21,-42000,-7959175,-349984,-4078
1.152067,-1,-2000,-7973050,131244,-3830
1.156219,73,146000,-7991625,787464,-3446
1.160585,69,138000,-7947025,601535,-3519
1.164893,-6,-12000,-7949250,-21874,-3898
1.171180,46,92000,-7954075,426543,-3631
1.175382,-42,-84000,-7964000,-426543,-4138
1.179533,-17,-34000,-7982975,-87496,-3957
1.183663,-18,-36000,-7974125,-306236,-4061
1.187835,-37,-74000,-7979150,-349984,-4103
1.191987,-18,-36000,-7985325,-174992,-4002
1.196139,14,28000,-7980475,43748,-3862
1.200301,-53,-106000,-7999075,-557787,-4230
1.204522,-38,-76000,-7988350,-470291,-4167
1.208721,-3,-6000,-7987450,-43748,-3924
1.212848,-32,-64000,-7981325,-349984,-4099
1.217132,32,64000,-8002125,349984,-3705
1.221294,13,26000,-8008325,164055,-3818
1.225451,-28,-56000,-8011275,-284362,-4078
1.229713,26,52000,-7995625,109370,-3825
1.233911,-26,-52000,-7967250,-524976,-4172
1.238125,-61,-122000,-7965875,-645283,-4264
1.242955,63,126000,-7977600,710905,-3487
1.247141,6,12000,-7973250,54685,-3861
1.251266,45,90000,-7978325,535913,-3590
1.255388,42,84000,-7982700,470291,-3627
1.259631,-11,-22000,-7999450,-10937,-3922
1.263952,2,4000,-7988350,-43748,-3920
1.268114,-4,-8000,-8016100,-54685,-3945
1.272788,-32,-64000,-8016325,-317173,-4100
1.276940,40,80000,-8018850,437480,-3663
1.281083,-11,-22000,-7998525,-306236,-4066
1.285227,-6,-12000,-7984025,-21874,-3915
1.289439,23,46000,-7977000,218740,-3766
1.293792,-7,-14000,-7973675,-32811,-3916
1.298113,-53,-106000,-7962050,-535913,-4201
1.305689,6,12000,-7951325,0,-3877
1.309921,49,98000,-7948375,470291,-3604
1.314107,36,72000,-7953875,295299,-3704
1.318290,57,114000,-7957600,689031,-3493
1.322557,45,90000,-7949050,371858,-3656
1.326736,6,12000,-7952275,76559,-3840
1.331096,-70,-140000,-7946525,-601535,-4242
1.337410,5,10000,-7951300,76559,-3840
1.341620,-1,-2000,-7956600,54685,-3859
1.345756,24,48000,-7953750,185929,-3769
1.349833,71,142000,-7955650,842149,-3404
1.354012,0,0,-7979950,87496,-3854
1.358183,-25,-50000,-7962900,-284362,-4051
1.362434,14,28000,-7956550,240614,-3754
1.366793,-70,-140000,-7970325,-743716,-4323
1.371040,-22,-44000,-7988825,-185929,-4013
1.375260,-34,-68000,-8004450,-404669,-4139
1.379439,66,132000,-7982675,546850,-3566
1.383585,-60,-120000,-7961350,-864023,-4368
1.387797,27,54000,-7965275,306236,-3713
1.391979,8,16000,-7957225,185929,-3787
1.396178,-7,-14000,-7965025,0,-3896
1.406272,-5,-10000,-7972200,120307,-3839
1.410516,-17,-34000,-7949100,-87496,-3941
1.414661,-32,-64000,-7971875,-295299,-4068
1.418727,29,58000,-7985825,328110,-3711
1.422860,-102,-204000,-7983750,-1104637,-4537
1.427004,-75,-150000,-7992050,-765590,-4349
1.431117,-8,-16000,-8013550,153118,-3846
1.435221,40,80000,-7983025,382795,-3672
1.439364,-38,-76000,-7958175,-524976,-4179
1.443429,50,100000,-7947950,524976,-3576
1.447536,-25,-50000,-7963800,-262488,-4041
1.451607,-6,-12000,-7990200,98433,-3859
1.455700,18,36000,-7990400,196866,-3788
1.459853,96,192000,-7978450,929645,-3348
1.464043,-54,-108000,-7984525,-535913,-4213
1.472976,68,136000,-8008550,667157,-3518
1.477177,-49,-98000,-7965200,-459354,-4161
1.481297,-25,-50000,-7964025,-251551,-4036
1.485466,30,60000,-7983150,349984,-3698
1.489615,-25,-50000,-7979625,-273425,-4054
1.493687,-22,-44000,-7974725,-306236,-4065
1.497873,-1,-2000,-7980850,120307,-3839
1.502014,0,0,-7958375,-76559,-3923
1.506139,-9,-18000,-7953725,-98433,-3941
1.510323,46,92000,-7941425,470291,-3603
1.514455,-9,-18000,-7955425,-43748,-3915
1.518562,-62,-124000,-7955600,-667157,-4271
1.522687,-24,-48000,-7959975,-174992,-3996
1.526802,-37,-74000,-7969075,-328110,-4087
1.530994,14,28000,-7984525,306236,-3735
1.535189,-12,-24000,-7970600,-240614,-4021
1.539359,-17,-34000,-7982600,-109370,-3968
1.543449,-36,-72000,-7975250,-339047,-4095
1.547565,24,48000,-7976550,273425,-3738
1.551677,30,60000,-7982400,426543,-3660
1.555843,-15,-30000,-7971200,-240614,-4024
1.560051,-17,-34000,-7963050,-185929,-3996
1.564341,45,90000,-7949850,481228,-3603
1.572129,31,62000,-7938975,371858,-3665
1.576367,58,116000,-7959875,459354,-3606
1.580562,32,64000,-7961325,262488,-3728
1.584749,-8,-16000,-7979500,-65622,-3936
1.588861,-29,-58000,-7975575,-284362,-4061
1.592985,23,46000,-7985650,273425,-3743
1.597108,3,6000,-8003200,21874,-3894
1.601235,85,170000,-8014100,995267,-3344
1.605460,23,46000,-8012175,153118,-3815
1.609750,6,12000,-7984925,-32811,-3909
1.613993,52,104000,-7974475,568724,-3565
1.618256,1,2000,-7969725,-43748,-3912
1.622516,56,112000,-7988075,754653,-3477
1.626711,24,48000,-7974000,142181,-3801
1.631018,-12,-24000,-7965575,-153118,-3976
1.640428,-17,-34000,-7964100,-142181,-3975
1.644638,-42,-84000,-7981600,-339047,-4104
1.648745,-28,-56000,-7994575,-164055,-4011
1.652907,26,52000,-7969000,174992,-3780
1.657040,-37,-74000,-7963700,-557787,-4197
1.661238,5,10000,-7963925,76559,-3846
1.665352,36,72000,-7946375,317173,-3690
1.669437,-40,-80000,-7954075,-470291,-4153
1.673686,-17,-34000,-7951100,-371858,-4081
1.677847,3,6000,-7944125,-174992,-3961
1.681961,14,28000,-7963350,262488,-3747
1.686051,30,60000,-7953950,185929,-3764
1.690233,-7,-14000,-7948775,-164055,-3968
1.694371,-41,-82000,-7949550,-404669,-4119
1.698528,-10,-20000,-7963500,-32811,-3914
1.702894,49,98000,-7952900,514039,-3584
1.707087,19,38000,-7954775,153118,-3791
1.711247,19,38000,-7958550,174992,-3782
1.715381,-65,-130000,-7970975,-579661,-4239
1.719496,-29,-58000,-7974825,-284362,-4061
1.723636,2,4000,-7975325,32811,-3876
1.727787,74,148000,-7971450,798401,-3430
1.731888,-14,-28000,-7961225,-185929,-3992
1.736044,-29,-58000,-7943625,-492165,-4147
1.740169,-16,-32000,-7950600,-142181,-3967
1.744323,61,122000,-7957950,612472,-3527
1.748481,-9,-18000,-7957050,-65622,-3926
1.752568,15,30000,-7968300,153118,-3801
1.756711,4,8000,-7984650,32811,-3879
1.761580,-51,-102000,-7988625,-601535,-4244
1.765743,-12,-24000,-7969500,-196866,-3999
1.769897,-51,-102000,-7973025,-590598,-4231
1.774135,6,12000,-7974050,43748,-3866
1.778269,34,68000,-7979775,382795,-3676
1.782396,25,50000,-7982700,229677,-3761
1.786489,-35,-70000,-7969400,-404669,-4123
1.790658,42,84000,-7952050,393732,-3650
1.794730,-56,-112000,-7955175,-612472,-4238
1.798887,20,40000,-7971025,295299,-3728
1.803060,45,90000,-7964225,415606,-3642
1.807272,-53,-106000,-7961400,-546850,-4206
1.811437,-53,-106000,-7974825,-393732,-4138
1.815574,-37,-74000,-7974850,-426543,-4138
1.819725,48,96000,-7967825,459354,-3619
1.823890,3,6000,-7950200,-120307,-3938
1.828027,16,32000,-7966125,207803,-3773
1.832094,-50,-100000,-7958775,-579661,-4218
1.836233,-47,-94000,-7975800,-524976,-4197
1.840371,-2,-4000,-7979175,43748,-3877
1.844519,-68,-136000,-7975775,-623409,-4265
1.848656,38,76000,-7965525,448417,-3633
1.852840,-37,-74000,-7945450,-459354,-4140
1.856936,-35,-70000,-7942775,-382795,-4099
1.861062,6,12000,-7986350,131244,-3830
1.865240,33,66000,-7975725,262488,-3734
1.869343,-95,-190000,-7971150,-1170259,-4556
1.873475,0,0,-7971225,-32811,-3908
1.877583,39,78000,-7988200,470291,-3633
1.881732,-11,-22000,-7979700,-284362,-4046
1.885903,-45,-90000,-7957925,-667157,-4255
1.890010,-11,-22000,-7980300,0,-3907
1.894125,19,38000,-7971350,207803,-3772
1.898274,-54,-108000,-7980500,-524976,-4206
1.902413,65,130000,-7972775,601535,-3536
1.906535,-4,-8000,-7969550,-76559,-3933
1.910647,-16,-32000,-7952300,-273425,-4032
1.914742,-26,-52000,-7958125,-306236,-4061
1.918846,-10,-20000,-7955875,-196866,-3991
1.922959,-24,-48000,-7947175,-229677,-4016
1.927062,32,64000,-7964850,492165,-3618
1.931227,57,114000,-7984025,809338,-3448
1.935354,-26,-52000,-7973225,-393732,-4111
1.939485,17,34000,-7965700,196866,-3777
1.943540,1,2000,-7976150,131244,-3830
