# overshoot study v1
# set_pid: 2000 0 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0170, stop at t=1.0570
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,132,264000,0,667157,455
0.004199,41,82000,0,-426543,-168
0.008313,98,196000,0,328110,256
0.012423,59,118000,0,-481228,-177
0.016613,-3,-6000,0,-907771,-446
0.020692,50,100000,0,-153118,-26
0.024784,58,116000,0,-284362,-82
0.028899,60,120000,0,-328110,-102
0.033077,84,168000,0,-43748,61
0.037232,114,228000,0,328110,272
0.042232,91,182000,0,109370,142
0.046383,188,376000,0,1126511,734
0.050522,50,100000,0,-415606,-154
0.054578,78,156000,0,-43748,55
0.058697,73,146000,0,-32811,55
0.062771,18,36000,0,-481228,-217
0.066858,99,198000,0,142181,166
0.070903,162,324000,0,842149,569
0.075018,179,358000,0,1071826,698
0.079185,59,118000,0,-164055,-22
0.087107,73,146000,0,-10937,66
0.091432,84,168000,0,76559,119
0.095651,59,118000,0,-98433,10
0.099867,111,222000,0,437480,322
0.104135,127,254000,0,459354,348
0.108268,130,260000,0,678094,458
0.112368,16,32000,0,-678094,-315
0.116472,44,88000,0,-382795,-144
0.120526,70,140000,0,-317173,-87
0.124652,94,188000,0,207803,193
0.128738,83,166000,0,218740,188
0.132921,17,34000,0,-645283,-298
0.137016,112,224000,0,317173,264
0.141244,37,74000,0,-546850,-231
0.145424,56,112000,0,-218740,-52
0.149588,45,90000,0,-273425,-90
0.153696,93,186000,0,153118,166
0.157828,39,78000,0,-459354,-186
0.161919,95,190000,0,185929,184
0.166043,18,36000,0,-645283,-298
0.170167,28,56000,0,-470291,-202
0.174276,83,166000,0,-32811,65
0.178335,49,98000,0,-295299,-96
0.182388,74,148000,0,-43748,51
0.186466,81,162000,0,98433,127
0.190590,56,112000,0,-382795,-132
0.194713,127,254000,0,645283,439
0.198824,32,64000,0,-240614,-86
0.202945,67,134000,0,-196866,-31
0.207064,114,228000,0,371858,293
0.211191,115,230000,0,360921,289
0.215543,60,120000,0,-131244,-5
0.219660,80,160000,0,32811,94
0.223738,92,184000,0,0,90
0.227832,-15,-30000,0,-918708,-463
0.231899,73,146000,0,76559,109
0.236059,40,80000,0,-459354,-185
0.240218,83,166000,0,131244,145
0.244359,75,150000,0,-153118,-2
0.248477,64,128000,0,-218740,-44
0.252668,88,176000,0,207803,187
0.256760,67,134000,0,21874,76
0.260860,70,140000,0,54685,95
0.264906,41,82000,0,-459354,-184
0.268968,121,242000,0,579661,401
0.273146,48,96000,0,-229677,-65
0.277327,101,202000,0,371858,280
0.281443,98,196000,0,262488,224
0.285568,75,150000,0,98433,121
0.289622,29,58000,0,-448417,-191
0.293755,31,62000,0,-492165,-210
0.297888,108,216000,0,339047,271
0.302036,22,44000,0,-492165,-219
0.306161,86,172000,0,262488,212
0.310334,147,294000,0,656220,464
0.314480,69,138000,0,120307,126
0.318682,51,102000,0,10937,55
0.322823,45,90000,0,-393732,-148
0.327037,129,258000,0,568724,404
0.331218,60,120000,0,-131244,-5
0.335377,123,246000,0,481228,355
0.339485,15,30000,0,-514039,-236
0.343628,82,164000,0,-109370,27
0.347730,50,100000,0,-295299,-95
0.351835,73,146000,0,-164055,-9
0.355952,127,254000,0,404669,322
0.360049,69,138000,0,21874,78
0.364105,108,216000,0,153118,180
0.368197,101,202000,0,174992,184
0.372301,49,98000,0,-339047,-118
0.376410,84,168000,0,142181,151
0.380480,85,170000,0,131244,147
0.384600,35,70000,0,-470291,-195
0.388648,64,128000,0,-76559,25
0.392759,77,154000,0,0,75
0.396846,121,242000,0,535913,380
0.400902,97,194000,0,218740,202
0.405233,61,122000,0,-131244,-5
0.409413,88,176000,0,-10937,81
0.413587,75,150000,0,-21874,63
0.417711,133,266000,0,568724,408
0.421769,48,96000,0,-153118,-28
0.425924,87,174000,0,54685,112
0.429978,104,208000,0,164055,182
0.434057,108,216000,0,229677,218
0.438291,34,68000,0,-426543,-175
0.442388,63,126000,0,-240614,-56
0.446487,45,90000,0,-306236,-106
0.450611,48,96000,0,-295299,-97
0.454670,37,74000,0,-557787,-236
0.458801,69,138000,0,54685,94
0.463038,12,24000,0,-579661,-271
0.467202,35,70000,0,-393732,-158
0.471358,82,164000,0,98433,128
0.478599,86,172000,0,98433,132
0.482669,139,278000,0,667157,462
0.486718,121,242000,0,590598,407
0.490861,127,254000,0,514039,375
0.495068,146,292000,0,667157,468
0.499140,116,232000,0,492165,354
0.503276,62,124000,0,-142181,-9
0.511694,93,186000,0,273425,224
0.515942,37,74000,0,-470291,-194
0.520063,63,126000,0,-98433,13
0.524163,42,84000,0,-382795,-146
0.528196,52,104000,0,-349984,-120
0.532374,35,70000,0,-371858,-147
0.536457,82,164000,0,54685,107
0.541115,-22,-44000,0,-973393,-497
0.545259,82,164000,0,76559,117
0.549401,80,160000,0,-54685,51
0.553518,60,120000,0,-273425,-75
0.560740,89,178000,0,120307,146
0.565722,15,30000,0,-656220,-306
0.569894,35,70000,0,-448417,-185
0.576379,50,100000,0,-371858,-133
0.580625,55,110000,0,-174992,-32
0.584713,61,122000,0,-98433,12
0.588872,7,14000,0,-710905,-340
0.592963,116,232000,0,360921,290
0.597115,108,216000,0,393732,298
0.601202,39,78000,0,-339047,-127
0.605315,97,194000,0,164055,175
0.609411,-36,-72000,0,-1268692,-655
0.613741,82,164000,0,-65622,48
0.617845,135,270000,0,710905,479
0.621957,88,176000,0,251551,209
0.626182,63,126000,0,-185929,-29
0.630303,74,148000,0,-131244,8
0.634476,136,272000,0,503102,378
0.643302,44,88000,0,-251551,-80
0.647436,132,264000,0,579661,412
0.651565,23,46000,0,-393732,-170
0.655608,83,166000,0,10937,86
0.659743,47,94000,0,-284362,-93
0.663802,126,252000,0,514039,374
0.667964,37,74000,0,-426543,-172
0.672086,66,132000,0,-65622,32
0.676249,101,202000,0,196866,195
0.680367,76,152000,0,43748,96
0.684459,23,46000,0,-601535,-271
0.688572,111,222000,0,393732,301
0.693156,124,248000,0,328110,281
0.697303,31,62000,0,-448417,-189
0.716970,112,224000,0,306236,259
0.721104,41,82000,0,-437480,-174
0.725244,45,90000,0,-251551,-79
0.729264,77,154000,0,0,75
0.733802,51,102000,0,-218740,-57
0.741364,74,148000,0,-21874,62
0.745573,59,118000,0,-164055,-22
0.749759,79,158000,0,142181,147
0.753931,95,190000,0,153118,168
0.758226,72,144000,0,43748,92
0.762369,55,110000,0,-262488,-74
0.766494,57,114000,0,-196866,-40
0.770793,45,90000,0,-207803,-58
0.776711,81,162000,0,54685,106
0.780900,132,264000,0,798401,519
0.785139,45,90000,0,-328110,-116
0.789280,108,216000,0,153118,180
0.793416,76,152000,0,0,74
0.797555,49,98000,0,-153118,-27
0.801656,54,108000,0,-306236,-97
0.805888,33,66000,0,-448417,-187
0.810049,24,48000,0,-546850,-244
0.814142,60,120000,0,-164055,-22
0.818357,102,204000,0,262488,228
0.822648,143,286000,0,754653,508
0.826834,94,188000,0,153118,167
0.831740,76,152000,0,-43748,53
0.836487,77,154000,0,76559,113
0.840665,62,124000,0,-164055,-20
0.844787,46,92000,0,-317173,-110
0.848920,147,294000,0,732779,501
0.853029,120,240000,0,459354,341
0.859538,90,180000,0,185929,179
0.863741,65,130000,0,-185929,-27
0.867886,134,268000,0,710905,478
0.874485,112,224000,0,426543,318
0.878631,113,226000,0,557787,383
0.882738,89,178000,0,306236,236
0.886776,59,118000,0,-360921,-119
0.891529,87,174000,0,32811,101
0.895890,89,178000,0,54685,114
0.900100,130,260000,0,623409,431
0.904199,10,20000,0,-699968,-332
0.909426,86,172000,0,-32811,68
0.913564,92,184000,0,207803,191
0.917699,61,122000,0,-207803,-42
0.921760,89,178000,0,164055,167
0.926108,62,124000,0,-273425,-73
0.930245,73,146000,0,-218740,-36
0.934348,11,22000,0,-634346,-299
0.938484,145,290000,0,667157,467
0.942607,46,92000,0,-415606,-158
0.946767,97,194000,0,306236,244
0.950951,101,202000,0,109370,152
0.954980,80,160000,0,10937,83
0.959170,51,102000,0,-131244,-14
0.963340,90,180000,0,328110,248
0.967561,93,186000,0,43748,112
0.977090,39,78000,0,-317173,-117
0.981278,-8,-16000,0,-907771,-451
0.985371,85,170000,0,10937,88
0.989456,127,254000,0,601535,418
0.993554,72,144000,0,109370,124
0.997566,102,204000,0,360921,276
1.001689,33,66000,0,-524976,-224
1.005859,52428,104856000,-26214400,88983432,51200
1.010003,52428,104856000,-26214400,104065555,51200
1.014096,52428,104856000,-26214400,104087429,51200
1.018229,52428,104856000,-26214400,104207736,51200
1.022319,52428,104856000,-26214400,104185862,51200
1.026478,52428,104856000,-26214400,104306169,51200
1.030673,52428,104856000,-26214400,104306169,51200
1.034895,52428,104856000,-26214400,104306169,51200
1.044277,52428,104856000,-26214400,104306169,51200
1.048540,52428,104856000,0,-102578123,1112
1.052693,52428,104856000,0,-104306169,268
1.056760,52428,104856000,0,-90995840,6768
1.060897,52428,104856000,0,-86391363,9016
1.065007,52428,104856000,0,-91553627,6495
1.069127,52428,104856000,0,-88884999,7798
1.073307,52428,104856000,0,-89234983,7627
1.077409,52428,104856000,0,-91859863,6346
1.081569,52428,104856000,0,-86216371,9101
1.085667,52428,104856000,0,-93467602,5561
1.089890,52428,104856000,0,-87703803,8375
1.095747,52428,104856000,0,-91367698,6586
1.099957,52428,104856000,0,-82989956,10677
1.104253,52428,104856000,0,-93719153,5438
1.110719,52428,104856000,0,-86675725,8877
1.114921,29169,58338000,0,-43638630,7177
1.119215,18194,36388000,0,-25242596,5442
1.123365,12093,24186000,0,-13386888,5273
1.127525,8854,17708000,0,-7076239,5191
1.131643,6915,13830000,0,-4352926,4627
1.135795,5796,11592000,0,-2121778,4624
1.139960,5009,10018000,0,-1137448,4336
1.144157,4608,9216000,0,-1312440,3859
1.148255,4471,8942000,0,-579661,4083
1.152381,4348,8696000,0,-940582,3787
1.156456,4334,8668000,0,-754653,3864
1.160648,4339,8678000,0,-207803,4136
1.164713,4378,8756000,0,492165,4516
1.168807,4391,8782000,0,645283,4603
1.172982,4386,8772000,0,809338,4678
1.177202,4278,8556000,0,-328110,4018
1.181357,4292,8584000,0,-76559,4154
1.185490,4236,8472000,0,-514039,3886
1.189650,4301,8602000,0,196866,4296
1.193847,4238,8476000,0,-448417,3920
1.197993,4222,8444000,0,-535913,3861
1.202187,4327,8654000,0,776527,4605
1.207883,4214,8428000,0,-546850,3848
1.212092,4313,8626000,0,612472,4511
1.216358,4276,8552000,0,251551,4299
1.220428,4297,8594000,0,404669,4394
1.224523,4281,8562000,0,360921,4357
1.228673,4289,8578000,0,426543,4397
1.232825,4230,8460000,0,-164055,4051
1.236939,4167,8334000,0,-787464,3685
1.241162,4265,8530000,0,273425,4299
1.245342,4169,8338000,0,-798401,3681
1.249572,4215,8430000,0,-284362,3977
1.253697,4262,8524000,0,295299,4306
1.257799,4229,8458000,0,-98433,4082
1.261973,4246,8492000,0,131244,4211
1.266112,4235,8470000,0,98433,4184
1.270161,4206,8412000,0,-262488,3979
1.274278,4259,8518000,0,339047,4325
1.278445,4260,8520000,0,360921,4336
1.282596,4274,8548000,0,524976,4430
1.286613,4183,8366000,0,-426543,3877
1.290757,4277,8554000,0,623409,4481
1.294947,4204,8408000,0,-251551,3983
1.299122,4289,8578000,0,678094,4520
1.303300,4202,8404000,0,-251551,3981
1.307525,4277,8554000,0,645283,4492
1.311697,4169,8338000,0,-535913,3810
1.315799,4164,8328000,0,-645283,3751
1.320007,4267,8534000,0,524976,4423
1.325544,4165,8330000,0,-514039,3816
1.329919,4248,8496000,0,371858,4330
1.334121,4257,8514000,0,426543,4365
1.340013,4161,8322000,0,-503102,3818
1.344268,4215,8430000,0,43748,4138
1.348376,4170,8340000,0,-393732,3880
1.352590,4213,8426000,0,98433,4162
1.359115,4176,8352000,0,-382795,3891
1.363608,4197,8394000,0,-43748,4077
1.367882,4212,8424000,0,153118,4188
1.375191,4249,8498000,0,459354,4374
1.379364,4269,8538000,0,787464,4553
1.383565,4187,8374000,0,-109370,4035
1.387712,4185,8370000,0,-142181,4017
1.391893,4210,8420000,0,43748,4133
1.396017,4165,8330000,0,-393732,3875
1.400165,4192,8384000,0,0,4094
1.404203,4245,8490000,0,568724,4423
1.408322,4202,8404000,0,120307,4162
1.412530,4178,8356000,0,-196866,3984
1.416631,4177,8354000,0,-185929,3988
1.420692,4195,8390000,0,87496,4139
1.424878,4115,8230000,0,-721842,3666
1.429087,4145,8290000,0,-481228,3813
1.434603,4183,8366000,0,-43748,4064
1.443346,4150,8300000,0,-426543,3844
1.447583,4158,8316000,0,-328110,3900
1.451724,4131,8262000,0,-601535,3740
1.455854,4188,8376000,0,32811,4106
1.459964,4245,8490000,0,699968,4487
1.464080,4155,8310000,0,-339047,3892
1.468310,4196,8392000,0,65622,4130
1.472486,4217,8434000,0,360921,4294
1.476661,4177,8354000,0,-43748,4058
1.480747,4197,8394000,0,120307,4157
1.484881,4173,8346000,0,-76559,4038
1.489057,4258,8516000,0,689031,4495
1.493577,4171,8342000,0,-131244,4009
1.497824,4202,8404000,0,207803,4205
1.502872,4147,8294000,0,-404669,3852
1.510681,4199,8398000,0,174992,4186
1.514882,4186,8372000,0,109370,4141
1.519012,4238,8476000,0,590598,4427
1.523148,4178,8356000,0,21874,4091
1.527248,4193,8386000,0,164055,4175
1.531384,4187,8374000,0,131244,4153
1.535552,4084,8168000,0,-1039015,3481
1.539723,4193,8386000,0,120307,4153
1.543926,4131,8262000,0,-503102,3789
1.548074,4171,8342000,0,98433,4121
1.552251,4155,8310000,0,-251551,3935
1.556453,4154,8308000,0,-174992,3971
1.560576,4160,8320000,0,-174992,3977
1.564823,4140,8280000,0,-426543,3835
1.569003,4215,8430000,0,306236,4266
1.577085,4192,8384000,0,229677,4206
1.581279,4163,8326000,0,-131244,4001
1.585447,4217,8434000,0,557787,4391
1.589527,4243,8486000,0,787464,4528
1.593830,4116,8232000,0,-678094,3688
1.597960,4171,8342000,0,-21874,4063
1.602076,4233,8466000,0,667157,4460
1.606150,4212,8424000,0,317173,4268
1.610239,4122,8244000,0,-557787,3753
1.614319,4190,8380000,0,164055,4172
1.618396,4209,8418000,0,470291,4340
