# overshoot study v1
# set_pid: 2000 25 350000
# burst: 15.0 rev/s for 0.04 s, sent at t=1.0116, stop at t=1.0516
# fatal_error: 0
t_s,error,p_term,i_term,d_term,output
0.000000,35,70000,-5320625,415606,-2361
0.004135,-23,-46000,-5320150,-164055,-2700
0.008318,-18,-36000,-5340950,-120307,-2684
0.012421,10,20000,-5336975,98433,-2548
0.016518,-4,-8000,-5334075,-131244,-2673
0.020564,35,70000,-5341650,415606,-2371
0.024725,12,24000,-5341375,65622,-2564
0.028847,-46,-92000,-5344000,-514039,-2905
0.032990,-9,-18000,-5365125,-87496,-2671
0.037161,52,104000,-5373625,612472,-2274
0.041292,-9,-18000,-5390400,-109370,-2694
0.045394,2,4000,-5376500,-10937,-2629
0.049503,10,20000,-5379350,120307,-2558
0.053604,28,56000,-5385425,371858,-2421
0.057693,-62,-124000,-5383700,-656220,-3010
0.061749,-38,-76000,-5390925,-404669,-2867
0.065906,5,10000,-5393050,32811,-2612
0.069964,0,0,-5396100,21874,-2624
0.073984,59,118000,-5405825,732779,-2224
0.078100,-21,-42000,-5405875,-196866,-2756
0.082234,14,28000,-5398875,164055,-2542
0.086287,-13,-26000,-5380650,-251551,-2763
0.090408,3,6000,-5382900,54685,-2599
0.094579,-22,-44000,-5388975,-174992,-2738
0.098646,55,110000,-5397375,623409,-2277
0.102782,11,22000,-5392575,120307,-2564
0.106943,17,34000,-5378325,153118,-2535
0.111093,0,0,-5370875,10937,-2617
0.115259,29,58000,-5366025,262488,-2464
0.119335,26,52000,-5369925,273425,-2463
0.123425,-6,-12000,-5358775,-54685,-2649
0.127590,-58,-116000,-5338150,-721842,-3016
0.131706,-6,-12000,-5339725,54685,-2586
0.135781,-13,-26000,-5349375,-43748,-2646
0.139851,-21,-42000,-5358125,-164055,-2717
0.143939,14,28000,-5360775,218740,-2497
0.148026,-8,-16000,-5355400,-131244,-2687
0.152123,26,52000,-5340150,185929,-2491
0.156211,72,144000,-5314375,743716,-2161
0.160291,-46,-92000,-5317025,-470291,-2871
0.164386,-17,-34000,-5300550,-262488,-2733
0.168529,37,74000,-5317750,481228,-2325
0.172598,-9,-18000,-5322800,-32811,-2624
0.176682,-9,-18000,-5308325,-185929,-2692
0.180858,43,86000,-5317775,470291,-2325
